test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
101,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,11.0,6.0,18.0,0.61,0.0,85.0,2.0,0.0,0.0,1.0,2.6,1.0,2.4,1.0,0.0,0.5,0.0,2.0,0.8853376432295799,0.1146623567704201
101,1,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,8.0,27.0,0.63,0.0,90.0,2.0,0.0,9.0,1.0,14.4,0.0,1.7,1.0,0.0,0.7,0.0,2.0,0.9292759455855257,0.07072405441447426
101,2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,25.0,0.11,0.0,88.0,2.0,0.0,16.0,1.0,4.3,1.0,2.3,1.0,0.0,0.5,0.0,1.0,0.699608703836621,0.30039129616337895
101,3,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,14.0,16.0,0.12,0.0,81.0,1.0,0.0,6.0,1.0,6.5,1.0,4.5,1.0,0.0,0.6,0.0,0.0,0.9085152145271682,0.09148478547283175
101,4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,11.0,0.25,0.0,81.0,2.0,1.0,6.0,1.0,3.8,0.0,3.8,1.0,0.0,0.6,1.0,2.0,0.6663954297277985,0.3336045702722014
101,5,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.11,0.0,88.0,2.0,0.0,16.0,1.0,4.3,1.0,1.1,1.0,0.0,0.6,0.0,1.0,0.819925218537439,0.18007478146256092
101,6,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.19,0.0,88.0,2.0,0.0,14.0,0.0,1.9,0.0,2.4,1.0,0.0,0.3,0.0,0.0,0.8790858044339387,0.12091419556606127
101,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,14.0,0.24,0.0,75.0,1.0,0.0,8.0,1.0,2.9,1.0,2.1,1.0,0.0,0.6,0.0,1.0,0.6290996044615826,0.3709003955384174
101,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.03,0.0,85.0,2.0,0.0,0.0,1.0,0.4,0.0,1.6,1.0,0.0,0.3,0.0,0.0,0.7993804863184781,0.20061951368152187
101,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.03,0.0,85.0,2.0,0.0,0.0,1.0,0.0,1.0,1.6,1.0,0.0,0.3,0.0,0.0,0.7776056626456644,0.22239433735433561
