"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 0.95'","b'target = 0'",0.19598,439,0.19554,438,0.99772,0.02974,1.17937,1.45202e-34,0.84598,1895
"b'000001'","b'0.852 < OWN_COMMIT <= 1 & -0.78 < CountDeclClassMethod <= 0.6'","b'target = 0'",0.16384,367,0.16339,366,0.99728,0.02479,1.17884,1.51584e-09,0.84598,1895
"b'000002'","b'-0.78 < CountDeclClassMethod <= 0.6 & -0.47 < CountDeclMethodDefault <= 0.08'","b'target = 0'",0.26518,594,0.26205,587,0.98822,0.03772,1.16813,3.21131e-22,0.84598,1895
"b'000003'","b'0.95 < CountClassCoupled <= 3.85'","b'target = 0'",0.20714,464,0.20357,456,0.98276,0.02833,1.16168,3.62612e-27,0.84598,1895
"b'000004'","b'MAJOR_LINE <= -0.115'","b'target = 0'",0.1,224,0.09732,218,0.97321,0.01272,1.1504,8.28649e-11,0.84598,1895
"b'000005'","b'-0.115 < MAJOR_LINE <= 0.34'","b'target = 0'",0.3058,685,0.29688,665,0.9708,0.03817,1.14755,3.48601e-34,0.84598,1895
"b'000006'","b'-13.4 < Del_lines <= 5.8'","b'target = 0'",0.46027,1031,0.44554,998,0.96799,0.05616,1.14422,1.78332e-56,0.84598,1895
"b'000007'","b'Del_lines <= -13.4'","b'target = 0'",0.07411,166,0.07143,160,0.96386,0.00874,1.13933,5.22679e-07,0.84598,1895
"b'000008'","b'OWN_COMMIT > 1'","b'target = 0'",0.09196,206,0.08839,198,0.96117,0.01059,1.13615,4.1138e-08,0.84598,1895
"b'000009'","b'CountDeclClassMethod <= -0.78'","b'target = 0'",0.07991,179,0.07679,172,0.96089,0.00918,1.13583,3.998e-07,0.84598,1895
