"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 0.95'","b'target = 0'",0.18973,425,0.18929,424,0.99765,0.02674,1.16453,1.04777e-30,0.8567,1919
"b'000001'","b'0.95 < CountClassCoupled <= 3.75'","b'target = 0'",0.22009,493,0.21696,486,0.9858,0.02841,1.1507,5.95161e-28,0.8567,1919
"b'000002'","b'MAJOR_LINE <= -0.095'","b'target = 0'",0.09107,204,0.08839,198,0.97059,0.01037,1.13294,1.69324e-08,0.8567,1919
"b'000003'","b'-52 < Del_lines <= 6'","b'target = 0'",0.48795,1093,0.47321,1060,0.96981,0.05519,1.13203,1.53491e-56,0.8567,1919
"b'000004'","b'0.86 < OWN_COMMIT <= 1.002'","b'target = 0'",0.28482,638,0.27411,614,0.96238,0.0301,1.12336,1.92088e-23,0.8567,1919
"b'000005'","b'PercentLackOfCohesion <= 27.4'","b'target = 0'",0.19821,444,0.19063,427,0.96171,0.02082,1.12258,2.29845e-15,0.8567,1919
"b'000006'","b'RatioCommentToCode > 1.725'","b'target = 0'",0.18661,418,0.17902,401,0.95933,0.01915,1.1198,9.83466e-14,0.8567,1919
"b'000007'","b'AvgLineComment <= 0.12'","b'target = 0'",0.24777,555,0.2375,532,0.95856,0.02524,1.1189,2.10781e-18,0.8567,1919
"b'000008'","b'-2.78 < CountDeclClassMethod <= 0.12'","b'target = 0'",0.37946,850,0.36295,813,0.95647,0.03786,1.11646,8.69344e-30,0.8567,1919
"b'000009'","b'CountOutput_Mean <= 1.6'","b'target = 0'",0.19152,429,0.18304,410,0.95571,0.01896,1.11558,4.22923e-13,0.8567,1919
