"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 1.2'","b'target = 0'",0.20313,455,0.20223,453,0.9956,0.03094,1.1806,5.4593e-35,0.8433,1889
"b'000001'","b'-0.75 < CountDeclClassMethod <= 0.31 & -13.2 < Del_lines <= 6.6'","b'target = 0'",0.22009,493,0.21741,487,0.98783,0.03181,1.17138,1.00551e-08,0.8433,1889
"b'000002'","b'MAJOR_LINE <= 0.04'","b'target = 0'",0.26205,587,0.25804,578,0.98467,0.03705,1.16763,1.03981e-37,0.8433,1889
"b'000003'","b'OWN_COMMIT > 0.994'","b'target = 0'",0.26518,594,0.26027,583,0.98148,0.03664,1.16385,4.90617e-36,0.8433,1889
"b'000004'","b'1.2 < CountClassCoupled <= 3.75'","b'target = 0'",0.20268,454,0.19866,445,0.98018,0.02774,1.16231,6.75663e-26,0.8433,1889
"b'000005'","b'CountPath_Min > 2.23'","b'target = 0'",0.06384,143,0.0625,140,0.97902,0.00866,1.16094,4.59566e-08,0.8433,1889
"b'000006'","b'Del_lines <= -13.2'","b'target = 0'",0.07857,176,0.07679,172,0.97727,0.01053,1.15886,1.81366e-09,0.8433,1889
"b'000007'","b'2.8 < RatioCommentToCode <= 6.85'","b'target = 0'",0.11563,259,0.11295,253,0.97683,0.01544,1.15834,1.36839e-13,0.8433,1889
"b'000008'","b'PercentLackOfCohesion <= 21.6'","b'target = 0'",0.19821,444,0.19107,428,0.96396,0.02392,1.14308,8.95491e-19,0.8433,1889
"b'000009'","b'0.04 < MAJOR_LINE <= 0.68'","b'target = 0'",0.14107,316,0.13527,303,0.95886,0.0163,1.13703,5.08405e-12,0.8433,1889
