test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
210,0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,0.0,3.0,0.8,0.0,11.0,69.0,2.0,0.0,10.0,2.0,2.7,1.0,2.7,1.0,1.0,0.2,0.0,2.0,1.0,0.0,3.0,3.0,0.94,0.06
210,1,0.0,0.0,1.0,0.0,0.0,1.0,58.0,1.0,0.0,3.0,0.9,0.0,10.0,60.0,2.0,0.0,11.0,1.0,3.1,1.0,2.7,1.0,1.0,0.5,0.0,2.0,1.0,0.0,3.0,4.0,0.95,0.05
210,2,0.0,0.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0,3.0,0.8,0.0,9.0,66.0,2.0,0.0,8.0,2.0,3.1,1.0,1.8,1.0,1.0,0.3,0.0,0.0,0.0,0.0,4.0,3.0,0.98,0.02
210,3,0.0,0.0,1.0,0.0,0.0,2.0,52.0,1.0,0.0,3.0,1.0,0.0,8.0,54.0,2.0,0.0,11.0,2.0,3.4,1.0,2.5,1.0,1.0,0.3,0.0,0.0,0.0,0.0,3.0,3.0,0.99,0.01
210,4,0.0,0.0,1.0,0.0,0.0,0.0,39.0,1.0,0.0,2.0,0.8,0.0,9.0,61.0,2.0,0.0,8.0,3.0,3.6,1.0,2.2,1.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,0.97,0.03
210,5,0.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,0.0,2.0,0.9,0.0,9.0,61.0,2.0,0.0,8.0,2.0,2.6,1.0,1.7,1.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.6,0.4
210,6,0.0,0.0,1.0,0.0,0.0,1.0,43.0,1.0,0.0,1.0,0.8,0.0,8.0,37.0,2.0,0.0,12.0,2.0,2.8,1.0,2.6,1.0,1.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,0.97,0.03
210,7,0.0,0.0,1.0,0.0,0.0,2.0,57.0,1.0,0.0,3.0,1.1,0.0,10.0,66.0,3.0,0.0,10.0,2.0,3.4,1.0,2.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,3.0,2.0,0.99,0.01
210,8,0.0,0.0,1.0,0.0,0.0,2.0,55.0,1.0,0.0,3.0,1.1,0.0,8.0,50.0,2.0,0.0,7.0,1.0,5.9,1.0,2.8,1.0,1.0,0.3,0.0,0.0,1.0,0.0,3.0,3.0,0.98,0.02
210,9,1.0,0.0,1.0,0.0,0.0,1.0,43.0,1.0,0.0,2.0,0.7,0.0,9.0,55.0,2.0,0.0,9.0,2.0,4.4,1.0,2.4,1.0,1.0,0.5,0.0,18.0,1.0,0.0,4.0,3.0,0.88,0.12
210,10,0.0,0.0,1.0,0.0,0.0,1.0,43.0,1.0,0.0,2.0,0.8,0.0,7.0,42.0,2.0,0.0,8.0,2.0,4.1,1.0,2.6,1.0,1.0,0.3,0.0,0.0,0.0,0.0,3.0,3.0,0.99,0.01
210,11,0.0,0.0,1.0,0.0,0.0,1.0,44.0,1.0,0.0,1.0,1.2,0.0,7.0,57.0,2.0,0.0,10.0,2.0,2.6,1.0,2.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.97,0.03
210,12,0.0,0.0,1.0,0.0,0.0,1.0,48.0,1.0,0.0,4.0,0.8,0.0,9.0,63.0,2.0,1.0,12.0,1.0,4.7,1.0,2.6,1.0,1.0,0.6,0.0,0.0,0.0,0.0,3.0,3.0,0.96,0.04
210,13,3.0,0.0,1.0,0.0,0.0,0.0,46.0,1.0,0.0,3.0,0.6,0.0,14.0,73.0,2.0,1.0,9.0,2.0,3.3,1.0,2.6,1.0,1.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,0.98,0.02
210,14,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0,1.0,0.9,0.0,8.0,62.0,3.0,0.0,7.0,2.0,6.2,1.0,2.1,1.0,1.0,0.3,0.0,0.0,0.0,0.0,3.0,1.0,0.96,0.04
210,15,0.0,0.0,1.0,0.0,0.0,2.0,58.0,1.0,0.0,3.0,1.0,0.0,8.0,54.0,2.0,0.0,13.0,1.0,3.1,1.0,3.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,3.0,3.0,0.95,0.05
210,16,0.0,0.0,1.0,0.0,0.0,0.0,39.0,1.0,0.0,2.0,0.9,0.0,8.0,68.0,2.0,0.0,8.0,4.0,2.9,1.0,1.9,1.0,1.0,0.3,0.0,0.0,0.0,0.0,5.0,3.0,0.94,0.06
