test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
41,0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,1.0,62.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,0.9,0.5,1.0,0.55823827,0.44176173,2
41,1,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,6.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,0.0,1.0,0.5,1.0,0.6909728,0.30902722,2
41,2,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,6.0,139.0,0.76,0.0,97.0,1.0,2.0,59.0,9.0,52.5,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.61942196,0.38057807,2
41,3,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,0.0,6.0,139.0,0.23,0.0,97.0,1.0,2.0,59.0,9.0,52.5,0.0,0.0,0.0,1.0,0.5,1.0,0.99351215,0.0064878426,5
41,4,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,0.0,3.0,139.0,0.23,0.0,97.0,1.0,2.0,59.0,9.0,52.5,0.0,0.0,0.0,1.0,0.5,1.0,0.9954529,0.004547091,5
43,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,6.0,77.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.6851542,0.31484577,1
43,1,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,0.0,77.0,1.73,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.96893364,0.031066341,2
43,2,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,0.0,0.0,77.0,1.73,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.9897492,0.010250793,3
43,3,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.73,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.9950806,0.0049194284,4
43,4,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,0.0,77.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.8314487,0.16855131,1
48,0,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,1.0,22.0,38.0,0.39,0.0,89.0,1.0,3.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,1.0,0.666666666666667,3.0,0.7744827,0.22551729,2
48,1,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,6.0,38.0,0.39,0.0,89.0,1.0,3.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,1.0,0.666666666666667,3.0,0.7077466,0.29225335,2
48,2,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,22.0,38.0,0.39,0.0,89.0,1.0,3.0,8.0,4.0,4.87272727272727,0.0,1.0,0.0,1.0,0.666666666666667,3.0,0.5548643,0.44513568,2
48,3,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,0.0,6.0,38.0,0.03,0.0,89.0,1.0,3.0,8.0,4.0,4.87272727272727,0.0,1.0,0.0,1.0,0.666666666666667,3.0,0.9736082,0.02639178,5
48,4,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,0.0,22.0,38.0,0.39,0.0,89.0,1.0,3.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,1.0,0.666666666666667,3.0,0.7744827,0.22551729,2
58,0,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,3.0,78.0,1.43,0.0,94.0,1.0,1.0,50.0,6.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,0.625,1.0,0.61807424,0.38192576,1
58,1,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,0.0,0.0,1.43,0.0,94.0,1.0,1.0,50.0,6.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,0.625,1.0,0.96920145,0.03079857,2
58,2,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,21.0,15.0,1.43,0.0,94.0,1.0,1.0,8.0,6.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,0.625,1.0,0.596509,0.40349105,2
58,3,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,0.0,0.0,1.43,0.0,94.0,1.0,1.0,0.0,6.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,0.0,1.0,0.9970844,0.002915592,4
58,4,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,0.0,0.0,1.43,0.0,94.0,1.0,1.0,0.0,6.0,4.24038461538461,0.0,0.0,0.0,0.9,0.0,1.0,0.99830365,0.0016963232,5
67,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,15.0,0.1,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,0.464757709251101,1.0,1.0,0.8272349,0.17276509,1
67,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.1,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,0.464757709251101,1.0,1.0,0.99814636,0.0018536239,2
67,2,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.1,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,0.464757709251101,0.0,1.0,0.9994768,0.0005232333,3
67,3,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,1.73,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,0.464757709251101,0.0,1.0,0.9996526,0.00034738472,4
67,4,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,6.0,0.0,1.73,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,0.464757709251101,0.0,1.0,0.9997522,0.00024780468,4
97,0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,35.0,6.0,157.0,0.27,0.0,98.0,1.0,2.0,64.0,2.0,6.43523316062176,0.0,0.0,0.0,0.465542885473475,0.4,3.0,0.75150496,0.24849504,1
97,1,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,35.0,0.0,157.0,0.27,0.0,98.0,1.0,2.0,64.0,2.0,52.5,0.0,0.0,0.0,0.465542885473475,0.4,3.0,0.98791754,0.012082461,2
97,2,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,0.0,0.0,157.0,0.27,0.0,98.0,1.0,2.0,64.0,2.0,52.5,0.0,0.0,0.0,0.465542885473475,0.4,3.0,0.9966644,0.0033355705,3
97,3,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,0.0,0.0,157.0,0.97,0.0,98.0,1.0,2.0,64.0,2.0,52.5,0.0,0.0,0.0,0.465542885473475,0.4,3.0,0.9976901,0.0023099037,4
97,4,1.0,0.0,1.0,5.0,0.0,1.0,2.0,6.0,0.0,0.0,157.0,0.97,0.0,98.0,1.0,2.0,64.0,2.0,52.5,0.0,0.0,0.0,0.5,0.4,3.0,0.9979521,0.0020478833,5
110,0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,15.0,0.78,0.0,90.0,3.0,0.0,27.0,1.0,3.22222222222222,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.5427274,0.4572726,1
110,1,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,23.0,0.78,0.0,90.0,3.0,0.0,27.0,1.0,52.5,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.8832878,0.1167122,1
110,2,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,0.0,0.78,0.0,90.0,3.0,0.0,4.0,1.0,52.5,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.9995201,0.00047986297,3
110,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.78,0.0,90.0,3.0,0.0,4.0,1.0,52.5,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.9998052,0.00019477952,4
110,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0.78,0.0,90.0,3.0,0.0,4.0,1.0,52.5,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.99983054,0.00016948006,4
111,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,8.0,3.0,3.08695652173913,0.0,0.0,0.0,0.551369863013699,0.0,0.0,0.57197756,0.42802244,1
111,1,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,4.0,3.0,3.08695652173913,0.0,0.0,0.0,1.0,0.0,0.0,0.96595895,0.034041077,2
