test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1628,0,3.0,1.0,1.0,5.0,237.0,261.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,3.0,4.0,0.51,0.49
1628,1,3.0,5.0,1.0,15.0,237.0,7.0,0.54,2.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.6,0.4
1628,2,103.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,7.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.67,0.33
1628,3,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,14.6,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,2.0,4.0,0.6,0.4
1628,4,3.0,1.0,1.0,34.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,0.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,5.0,1.0,2.0,4.0,0.54,0.46
1628,5,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,0.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,2.0,4.0,0.58,0.42
1628,6,3.0,8.0,38.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,32.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.9,0.0,1.0,5.0,4.0,0.52,0.48
1628,7,3.0,1.0,313.0,5.0,237.0,7.0,27.32,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.7,0.0,0.5,0.0,1.0,5.0,4.0,0.52,0.48
1628,8,3.0,1.0,1.0,5.0,237.0,7.0,28.7,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,3.3,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.63,0.37
1628,9,209.0,1.0,1.0,5.0,2540.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,10.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,5.0,4.0,0.51,0.49
1628,10,3.0,1.0,1.0,5.0,237.0,208.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,3.0,4.0,0.51,0.49
1628,11,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,45.3,1.0,5.9,0.0,1.0,1.13513513513514,2.0,0.5,0.0,1.0,2.0,4.0,0.63,0.37
1628,12,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,1.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,2.0,4.0,0.58,0.42
1628,13,3.0,1.0,313.0,5.0,237.0,183.0,27.32,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.7,0.0,0.5,0.0,1.0,5.0,4.0,0.55,0.45
1628,14,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,0.4,0.0,1.0,1.13513513513514,2.0,0.5,0.0,1.0,2.0,4.0,0.55,0.45
1628,15,3.0,1.0,260.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,176.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.69,0.31
1628,16,3.0,1.0,324.0,5.0,237.0,37.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,10.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,3.0,4.0,0.53,0.47
1628,17,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,19.3,7.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,1.0,4.0,0.65,0.35
1628,18,238.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,21.1,1.0,10.7,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,5.0,4.0,0.51,0.49
1628,19,3.0,1.0,365.0,5.0,237.0,196.0,0.54,1.0,86.0,1.0,2.0,1.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,5.0,4.0,0.53,0.47
1628,20,209.0,1.0,1.0,5.0,2540.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,10.9,0.0,1.0,1.13513513513514,2.0,0.5,0.0,1.0,5.0,4.0,0.51,0.49
1628,21,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.68,0.32
1628,22,3.0,1.0,1.0,5.0,237.0,176.0,0.54,1.0,86.0,1.0,2.0,153.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.65,0.35
1628,23,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,4.0,0.0,4.0,0.65,0.35
1628,24,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,27.0,22.0,2.0,49.1,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.68,0.32
1628,25,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,4.4,6.0,0.5,0.0,1.0,0.0,4.0,0.61,0.39
1628,26,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,0.0,2.0,22.0,2.0,6.6,1.0,26.1,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.64,0.36
1628,27,3.0,1.0,1.0,5.0,237.0,7.0,205.64,1.0,86.0,1.0,2.0,22.0,6.0,6.6,1.0,5.9,0.0,508.0,1.13513513513514,0.0,0.5,0.0,1.0,2.0,4.0,0.55,0.45
1628,28,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,30.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.72,0.28
1628,29,3.0,1.0,1.0,5.0,237.0,72.0,0.54,1.0,72.0,1.0,2.0,22.0,2.0,0.0,1.0,5.9,0.0,1.0,0.0,0.0,0.5,0.0,1.0,5.0,4.0,0.53,0.47
1628,30,3.0,1.0,1.0,2.0,237.0,176.0,0.54,1.0,86.0,1.0,2.0,153.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.63,0.37
1628,31,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,0.0,6.6,1.0,5.9,8.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,2.0,4.0,0.64,0.36
1628,32,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,3.0,1.0,1.0,4.0,0.67,0.33
1628,33,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,1.0,4.0,0.67,0.33
1628,34,3.0,1.0,312.0,5.0,237.0,67.0,0.54,1.0,86.0,4.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.0,0.0,1.0,5.0,4.0,0.54,0.46
1628,35,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,4.0,27.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.7,0.0,1.0,0.0,4.0,0.66,0.34
1628,36,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,6.0,6.6,1.0,5.9,0.0,508.0,1.13513513513514,0.0,0.5,0.0,1.0,2.0,4.0,0.54,0.46
1628,37,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,8.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,2.0,4.0,0.64,0.36
1628,38,3.0,1.0,1.0,4.0,4533.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,2.2,0.0,0.5,0.0,1.0,2.0,4.0,0.54,0.46
1628,39,3.0,1.0,1.0,4.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,2.0,4.0,0.61,0.39
1628,40,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,4.0,27.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.65,0.35
1628,41,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,14.6,0.0,1.0,3.1,0.0,0.5,0.0,1.0,2.0,4.0,0.54,0.46
