test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11,0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,4.0,0.6261218243374804,0.37387817566251963
1516,0,17.0,7.0,1.0,1.0,20.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.692640601239358,0.30735939876064194
38,0,0.0,114.0,1.0,0.0,0.0,6.0,1.0,768.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.8,0.0,3.0,0.0,9.0,0.5211329060748022,0.47886709392519783
50,0,12.0,0.0,3.0,3.0,4.0,5.0,5.0,193.0,2.0,7.0,9.0,12.0,2.0,1.0,0.0,59.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.7009642267132055,0.29903577328679454
52,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,58.0,1.0,3.0,5.0,16.0,0.0,2.0,0.0,13.0,2.0,0.0,1.0,0.0,0.8,0.0,3.0,0.0,3.0,0.6148068269863183,0.3851931730136817
58,0,4.0,0.0,2.0,1.0,22.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.6667876280515483,0.33321237194845166
1534,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,11.0,43.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,1.0,4.0,0.5044907483086438,0.49550925169135623
1537,0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,115.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,2.0,5.0,0.6639985393504486,0.33600146064955144
106,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,19.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,5.0,0.593743622227771,0.406256377772229
107,0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,179.0,1.0,2.0,12.0,26.0,0.0,3.0,0.0,14.0,3.0,0.0,1.0,0.0,0.666666666666667,0.0,2.0,3.0,5.0,0.5762561131154177,0.4237438868845823
110,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,19.0,0.0,8.0,25.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.333333333333333,0.0,5.0,0.0,1.0,0.7329728925855781,0.26702710741442187
123,0,0.0,0.0,1.0,4.0,11.0,2.0,2.0,246.0,1.0,0.0,3.0,84.0,0.0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,0.571428571428571,0.0,4.0,0.0,4.0,0.90970837287554,0.09029162712446
153,0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,172.0,19.0,10.0,1.0,12.0,0.0,2.0,91.0,12.0,2.0,1.0,0.0,0.0,0.625,0.0,4.0,0.0,5.0,0.5239552513167308,0.4760447486832692
1620,0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,60.0,19.0,7.0,9.0,10.0,1.0,3.0,0.0,11.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.622749815156319,0.377250184843681
1682,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,1.0,0.0,4.0,25.0,0.0,3.0,1.0,15.0,3.0,1.0,14.0,0.0,0.5,0.0,1.0,3.0,3.0,0.5919462817934957,0.4080537182065042
1690,0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,167.0,1.0,4.0,25.0,91.0,0.0,3.0,0.0,18.0,2.0,0.0,16.0,0.0,0.428571428571429,0.0,3.0,0.0,7.0,0.7118836419119632,0.2881163580880368
1735,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,29.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,3.0,4.0,0.5193361329711956,0.4806638670288044
1737,0,4.0,0.0,1.0,0.0,20.0,2.0,1.0,308.0,1.0,21.0,17.0,90.0,0.0,3.0,0.0,22.0,1.0,0.0,1.0,0.0,0.625,0.0,3.0,3.0,5.0,0.6768822027836279,0.3231177972163722
1742,0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1595.0,1.0,11.0,7.0,181.0,0.0,3.0,27.0,94.0,2.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,4.0,0.6224329396075488,0.3775670603924513
1743,0,0.0,0.0,3.0,0.0,9.0,9.0,4.0,118.0,1.0,0.0,0.0,8.0,1.0,1.0,156.0,19.0,1.0,0.0,1.0,0.0,0.75,0.0,1.0,2.0,2.0,0.5309351952082249,0.4690648047917752
1764,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,53.0,1.0,1.0,5.0,22.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,3.0,4.0,0.5018765754195942,0.49812342458040576
1771,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,93.0,1.0,1.0,12.0,47.0,1.0,4.0,0.0,12.0,2.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,2.0,0.7855870758421636,0.2144129241578364
1775,0,6.0,0.0,1.0,2.0,0.0,2.0,2.0,163.0,19.0,7.0,33.0,46.0,1.0,3.0,0.0,29.0,4.0,0.0,1.0,0.0,0.444444444444444,0.0,2.0,0.0,4.0,0.6125765849919176,0.3874234150080824
348,0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,122.0,1.0,0.0,18.0,46.0,0.0,1.0,0.0,17.0,3.0,1.0,0.0,0.0,0.714285714285714,0.0,4.0,2.0,3.0,0.6937589394320478,0.30624106056795225
361,0,5.0,0.0,1.0,1.0,1.0,5.0,3.0,264.0,6.0,18.0,24.0,27.0,7.0,2.0,3.0,31.0,4.0,0.0,0.0,0.0,0.666666666666667,0.0,1.0,0.0,8.0,0.859156962027573,0.140843037972427
1800,0,7.0,0.0,3.0,1.0,0.0,6.0,3.0,285.0,7.0,17.0,29.0,16.0,2.0,4.0,3.0,27.0,2.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,7.0,0.7430116001933189,0.25698839980668103
377,0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,87.0,5.0,6.0,7.0,14.0,2.0,2.0,2.0,16.0,3.0,70.0,1.0,0.0,0.5,0.0,2.0,2.0,4.0,0.5104705928395845,0.48952940716041554
432,0,3.0,0.0,1.0,0.0,15.0,10.0,3.0,187.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.5981210583675947,0.4018789416324054
433,0,3.0,0.0,0.0,0.0,43.0,5.0,2.0,270.0,1.0,0.0,0.0,41.0,0.0,1.0,0.0,20.0,1.0,0.0,3.0,0.0,0.5,0.0,5.0,3.0,2.0,0.5357132531073111,0.4642867468926889
444,0,2.0,0.0,2.0,2.0,66.0,0.0,0.0,455.0,4.0,0.0,4.0,75.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.7,0.0,4.0,3.0,7.0,0.655967137582245,0.344032862417755
