test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,50.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.5977190545648714,0.4022809454351285
1516.0,0.0,15.0,0.0,2.0,0.0,0.0,5.0,4.0,319.0,3.0,0.0,27.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.8503784305512223,0.1496215694487777
38.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,393.0,1.0,2.0,1.0,59.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.8218118029369579,0.1781881970630421
50.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,176.0,3.0,5.0,4.0,22.0,0.0,2.0,0.0,21.0,2.0,1.0,1.0,0.0,0.6,0.0,2.0,3.0,5.0,0.5748198185577593,0.4251801814422407
52.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,54.0,2.0,5.0,9.0,13.0,0.0,3.0,1.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8423719082767902,0.1576280917232098
58.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,136.0,1.0,15.0,13.0,8.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.6687976167118012,0.3312023832881988
1534.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,176.0,3.0,5.0,4.0,22.0,0.0,2.0,0.0,21.0,2.0,1.0,1.0,0.0,0.6,0.0,2.0,3.0,5.0,0.5748198185577593,0.4251801814422407
1537.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,110.0,1.0,2.0,11.0,53.0,0.0,2.0,2.0,12.0,1.0,0.0,1.0,0.0,0.8,0.0,1.0,2.0,2.0,0.7167803994395554,0.2832196005604446
106.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,67.0,4.0,11.0,5.0,12.0,0.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,0.7219594149621757,0.2780405850378242
107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,1.0,1.0,8.0,24.0,0.0,2.0,0.0,13.0,2.0,1.0,1.0,0.0,0.8,0.0,1.0,2.0,3.0,0.8432016413885102,0.1567983586114897
110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,9.0,25.0,0.0,3.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.8295715006220169,0.1704284993779831
123.0,0.0,0.0,0.0,1.0,2.0,41.0,3.0,1.0,190.0,1.0,2.0,1.0,43.0,0.0,2.0,1.0,19.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.9592215008457108,0.0407784991542892
153.0,0.0,0.0,13.0,1.0,0.0,0.0,7.0,1.0,129.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,0.8825254143307245,0.1174745856692755
1620.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,61.0,4.0,10.0,11.0,15.0,0.0,2.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.5518440879921995,0.4481559120078005
1682.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,9.0,25.0,0.0,3.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.8295715006220169,0.1704284993779831
1690.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,204.0,9.0,10.0,17.0,61.0,0.0,2.0,0.0,17.0,5.0,0.0,1.0,0.0,0.6,0.0,2.0,2.0,6.0,0.6704051599490214,0.3295948400509786
1735.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,79.0,1.0,5.0,13.0,37.0,0.0,3.0,0.0,14.0,1.0,0.0,1.0,0.0,0.7,2.0,3.0,3.0,4.0,0.8627825771341016,0.1372174228658984
1737.0,0.0,15.0,0.0,2.0,0.0,0.0,5.0,4.0,319.0,3.0,0.0,27.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.8503784305512223,0.1496215694487777
1742.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,393.0,1.0,2.0,1.0,59.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.8218118029369579,0.1781881970630421
1743.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,116.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,7.0,3.0,0.0,1.0,0.0,0.8,0.0,2.0,2.0,5.0,0.8187084448958889,0.181291555104111
1764.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,46.0,1.0,0.0,4.0,19.0,0.0,4.0,0.0,11.0,2.0,0.0,1.0,0.0,0.4,0.0,2.0,3.0,5.0,0.5604370889980583,0.4395629110019417
1771.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,79.0,1.0,5.0,13.0,37.0,0.0,3.0,0.0,14.0,1.0,0.0,1.0,0.0,0.7,2.0,3.0,3.0,4.0,0.8627825771341016,0.1372174228658984
1775.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,204.0,9.0,10.0,17.0,61.0,0.0,2.0,0.0,17.0,5.0,0.0,1.0,0.0,0.6,0.0,2.0,2.0,6.0,0.6704051599490214,0.3295948400509786
348.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,110.0,1.0,2.0,11.0,53.0,0.0,2.0,2.0,12.0,1.0,0.0,1.0,0.0,0.8,0.0,1.0,2.0,2.0,0.7167803994395554,0.2832196005604446
361.0,0.0,0.0,32.0,1.0,0.0,0.0,6.0,1.0,224.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.8264528724569385,0.1735471275430614
1800.0,0.0,15.0,0.0,2.0,0.0,0.0,5.0,4.0,319.0,3.0,0.0,27.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.8503784305512223,0.1496215694487777
377.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,82.0,1.0,2.0,6.0,15.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.6639526839876243,0.3360473160123757
432.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,176.0,3.0,5.0,4.0,22.0,0.0,2.0,0.0,21.0,2.0,1.0,1.0,0.0,0.6,0.0,2.0,3.0,5.0,0.5748198185577593,0.4251801814422407
433.0,0.0,0.0,0.0,1.0,2.0,41.0,3.0,1.0,190.0,1.0,2.0,1.0,43.0,0.0,2.0,1.0,19.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.9592215008457108,0.0407784991542892
444.0,0.0,15.0,0.0,2.0,0.0,0.0,5.0,4.0,319.0,3.0,0.0,27.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.8503784305512223,0.1496215694487777
1893.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,71.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.906499747485084,0.0935002525149159
454.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,71.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.906499747485084,0.0935002525149159
695.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,36.0,5.0,6.0,7.0,16.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.8089099406659681,0.1910900593340319
