test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,0.0,1.0,1.0,0.9698802182564646,0.030119781743535357
57,1,0.0,0.0,1.0,0.0,0.0,5.0,1.0,380.0,1.0,2.0,3.0,60.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.9897122235373729,0.010287776462627117
57,2,3.0,0.0,1.0,1.0,9.0,3.0,2.0,386.0,18.0,10.0,23.0,89.0,0.0,3.0,3.0,22.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,0.0,4.0,5.0,0.9169306888697399,0.08306931113026005
57,3,2.0,0.0,1.0,1.0,9.0,2.0,2.0,312.0,18.0,9.0,20.0,87.0,0.0,3.0,3.0,22.0,2.0,0.0,3.1,1.0,1.0,0.0,0.7,0.0,4.0,5.0,0.933879952715767,0.06612004728423303
57,4,1.0,3.0,1.0,1.0,0.0,12.0,2.0,284.0,2.0,0.0,4.0,12.0,0.0,2.0,0.0,2.0,2.0,0.0,2.7,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.9938750284058668,0.006124971594133132
57,5,1.0,1.0,1.0,0.0,78.0,1.0,1.0,359.0,72.0,0.0,3.0,217.0,0.0,3.0,2.0,11.0,2.0,0.0,2.1,1.0,1.0,0.0,0.7,0.0,3.0,7.0,0.9312276291061949,0.06877237089380506
57,6,1.0,4.0,1.0,1.0,0.0,12.0,2.0,290.0,2.0,0.0,4.0,12.0,0.0,2.0,0.0,2.0,2.0,0.0,2.7,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.9966502351456095,0.0033497648543905282
57,7,1.0,1.0,1.0,0.0,81.0,1.0,1.0,370.0,75.0,0.0,3.0,226.0,0.0,3.0,2.0,11.0,2.0,0.0,2.1,1.0,1.0,0.0,0.4,0.0,3.0,8.0,0.8564180459144292,0.14358195408557087
57,8,0.0,0.0,1.0,0.0,1.0,5.0,1.0,393.0,1.0,2.0,1.0,59.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.9810979555598164,0.018902044440183657
57,9,0.0,0.0,1.0,0.0,0.0,4.0,1.0,242.0,1.0,2.0,2.0,43.0,0.0,1.0,1.0,19.0,2.0,0.0,2.4,1.0,1.0,0.0,1.0,0.0,5.0,3.0,0.9879515369813107,0.01204846301868931
