Antecedent,Antecedent Coverage %,Confidence,Lift
0.85 < MaxInheritanceTree <= 1.43 & -0.23 < CountDeclMethodProtected <= 0.28 & -0.42 < CountDeclMethodPrivate <= 0.25,0.0701,1.0,1.81172
MaxInheritanceTree <= 0.85 & -0.11 < MAJOR_LINE <= 0.52,0.03725,1.0,1.81172
CountOutput_Min <= 0.21 & -0.11 < MAJOR_LINE <= 0.52,0.03186,0.98462,1.78385
0.85 < MaxInheritanceTree <= 1.43 & -0.11 < MAJOR_LINE <= 0.52,0.04853,0.9798,1.77512
0.21 < CountOutput_Min <= 0.875 & -0.11 < MAJOR_LINE <= 0.52,0.03775,0.97403,1.76467
0.21 < CountOutput_Min <= 0.875 & 0.6 < CountClassCoupled <= 4.2,0.02892,0.9661,1.75031
0.85 < MaxInheritanceTree <= 1.43 & 18 < CountLineComment <= 62.5,0.06814,0.96403,1.74655
RatioCommentToCode > 2.405 & 18 < CountLineComment <= 62.5,0.06667,0.96324,1.74512
1.14 < CountDeclInstanceVariable <= 2.86 & CountDeclMethodDefault > 3.07,0.02647,0.96296,1.74462
CountClassBase > 1.918 & -0.16 < CountDeclMethodDefault <= 0.39 & -0.225 < CountClassDerived <= 0.15,0.03529,0.95833,1.73623
