Antecedent,Antecedent Coverage %,Confidence,Lift
0.9095 < OWN_LINE <= 0.9515 & -1.36 < CountDeclClassVariable <= 0.56 & -53 < Added_lines <= 12,0.07353,0.99333,1.81903
MaxInheritanceTree <= 1.07 & -1.01 < CountDeclMethodPrivate <= 0.42,0.08431,0.98256,1.7993
RatioCommentToCode > 1.905 & PercentLackOfCohesion <= 5,0.06422,0.9771,1.7893
RatioCommentToCode > 1.905 & -53 < Added_lines <= 12,0.0799,0.97546,1.7863
1.07 < MaxInheritanceTree <= 1.97 & -1.36 < CountDeclClassVariable <= 0.56,0.07794,0.96226,1.76214
RatioCommentToCode > 1.905 & 21 < CountLineComment <= 76,0.06225,0.95276,1.74472
RatioCommentToCode > 1.905 & -1.36 < CountDeclClassVariable <= 0.56,0.07647,0.94872,1.73733
RatioCommentToCode > 1.905 & 0.995 < CountInput_Min <= 1.94,0.05098,0.93269,1.70798
RatioCommentToCode > 1.905 & MAJOR_LINE <= 0.06,0.07255,0.93243,1.70751
MAJOR_LINE <= 0.06 & -0.29 < CountDeclClassMethod <= 0.35,0.07843,0.93125,1.70534
