Antecedent,Antecedent Coverage %,Confidence,Lift
0.56 < MaxInheritanceTree <= 1.18 & -1.34 < CountDeclMethodProtected <= 0.04,0.15294,1.0,1.39059
0.56 < MaxInheritanceTree <= 1.18 & -36.8 < Added_lines <= 0.8,0.11078,1.0,1.39059
0.56 < MaxInheritanceTree <= 1.18 & 24.5 < CountLineComment <= 57.5,0.0701,1.0,1.39059
0.56 < MaxInheritanceTree <= 1.18 & -0.006 < OWN_COMMIT <= 0.168,0.08971,0.99454,1.38299
0.56 < MaxInheritanceTree <= 1.18 & -0.4 < CountDeclClassVariable <= 0.17,0.09755,0.98995,1.37662
0.56 < MaxInheritanceTree <= 1.18 & -0.275 < CountDeclMethodDefault <= 0.145,0.11863,0.9876,1.37335
24.5 < CountLineComment <= 57.5 & 0.665 < CountOutput_Min <= 1.16,0.07892,0.98758,1.37332
MAJOR_LINE <= 0.02 & -0.225 < CountDeclClassMethod <= 0.24,0.07696,0.98089,1.36402
0.55 < CountClassCoupled <= 2.75 & -0.225 < CountDeclClassMethod <= 0.24,0.05784,0.97458,1.35524
-0.225 < CountDeclClassMethod <= 0.24 & -36.8 < Added_lines <= 0.8,0.15833,0.97214,1.35185
