CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,target
0.0,0.0,1.0,0.0,1.0,2.0,23.0,1.0,0.0,0.0,2.0,1.64,0.0,1.0,1.0,3.0,1.0,41.0,4.0,1.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,6.0,0.43,0.0,1.0,1.0,4.0,1.0,3.86,3.0,2.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0
0.0,4.0,1.0,0.0,0.0,2.0,148.0,1.0,1.0,7.0,41.0,0.35,89.0,1.0,1.0,12.0,2.0,4.72,0.0,1.0,0.88,0.0,61.0,0.79,0.5,0.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0
1.0,0.0,1.0,0.0,1.0,6.0,200.0,1.0,0.0,11.0,25.0,0.96,83.0,2.0,0.0,10.0,1.0,8.88,0.0,1.0,0.36,0.0,0.0,0.79,1.0,0.0,3.0,1
0.0,1.0,1.0,41.0,0.0,10.0,1292.0,1.0,0.0,1.0,110.0,3.52,100.0,0.0,2.0,31.0,0.0,4.1,0.0,0.0,0.0,0.0,44.0,0.83,0.43,0.0,7.0,1
0.0,2.0,1.0,0.0,0.0,4.0,40.0,1.0,0.0,0.0,1.0,4.44,0.0,0.0,1.0,2.0,0.0,96.33,55.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0
0.0,0.0,0.0,20.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,5.0,29.0,1.0,0.0,0.0,1.0,7.25,0.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,9.0,5.0,70.0,1.0,0.0,0.0,9.0,0.53,0.0,1.0,0.0,5.0,1.0,8.11,2.0,1.0,0.73,0.0,0.0,0.95,1.0,0.0,2.0,1
0.0,0.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,5.0,0.63,0.0,2.0,0.0,5.0,1.0,1.6,0.0,1.0,0.71,0.0,0.0,0.92,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,125.0,1.0,4.0,0.0,15.0,1.02,0.0,3.0,0.0,8.0,1.0,1.42,0.0,1.0,0.29,0.0,1.0,0.98,1.0,0.0,2.0,0
1.0,0.0,1.0,0.0,0.0,7.0,134.0,1.0,0.0,3.0,10.0,1.56,42.0,2.0,0.0,1.0,2.0,3.55,2.0,1.0,0.85,0.0,239.0,1.0,1.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,4.0,44.0,1.0,0.0,4.0,6.0,0.76,66.0,2.0,0.0,1.0,1.0,2.33,1.0,1.0,0.5,0.0,78.0,0.52,1.0,0.0,2.0,0
4.0,0.0,1.0,0.0,0.0,3.0,279.0,1.0,0.0,35.0,56.0,0.54,95.0,2.0,0.0,36.0,2.0,2.02,0.0,1.0,0.52,0.0,0.0,0.76,0.0,0.0,2.0,1
0.0,0.0,1.0,0.0,0.0,6.0,41.0,1.0,0.0,2.0,3.0,0.73,50.0,4.0,0.0,11.0,1.0,1.67,0.0,1.0,1.2,0.0,0.0,0.95,1.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,11.0,37.0,1.0,0.0,0.0,1.0,0.76,0.0,4.0,0.0,10.0,1.0,3.5,2.0,2.0,0.75,0.0,0.0,0.94,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,5.0,62.0,1.0,0.0,0.0,7.0,0.85,0.0,2.0,0.0,5.0,1.0,1.38,0.0,1.0,0.5,0.0,2.0,0.96,0.5,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,3.0,50.0,1.0,1.0,5.0,6.0,0.36,60.0,4.0,2.0,3.0,1.0,8.14,0.0,1.0,0.78,0.0,0.0,0.91,1.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,5.0,52.0,1.0,0.0,1.0,6.0,0.7,50.0,3.0,0.0,3.0,1.0,4.5,0.0,2.0,0.0,0.0,0.0,0.96,1.0,0.0,1.0,0
0.0,1.0,1.0,0.0,0.0,9.0,114.0,1.0,1.0,2.0,6.0,2.07,62.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.4,0.0,4.0,0.95,0.5,0.0,3.0,0
6.0,10.0,2.0,3.0,0.0,8.0,220.0,1.0,0.0,8.0,2.0,0.54,82.0,1.0,0.0,8.0,1.0,5.17,2.0,1.0,1.5,0.0,10.0,0.99,0.5,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,28.0,1.0,1.0,0.0,1.0,3.11,0.0,2.0,0.0,2.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,1.0,0.0,8.0,16.0,173.0,1.0,0.0,0.0,8.0,0.86,0.0,1.0,0.0,14.0,1.0,4.11,0.0,1.0,1.18,0.0,0.0,0.93,0.0,0.0,1.0,0
0.0,2.0,1.0,0.0,0.0,3.0,69.0,1.0,5.0,1.0,6.0,0.65,76.0,4.0,0.0,14.0,1.0,2.77,0.0,1.0,0.53,0.0,6.0,0.95,1.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,6.0,51.0,1.0,1.0,0.0,2.0,1.11,0.0,5.0,0.0,5.0,1.0,4.0,2.0,1.0,0.6,0.0,0.0,0.95,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,3.0,13.0,61.0,1.0,0.0,0.0,3.0,0.97,0.0,1.0,0.0,0.0,1.0,2.33,1.0,2.0,2.0,0.0,0.0,0.96,1.0,0.0,1.0,0
2.0,0.0,2.0,1.0,1.0,1.0,21.0,1.0,0.0,1.0,2.0,0.26,75.0,1.0,0.0,2.0,1.0,2.5,0.0,1.0,1.67,0.0,7.0,0.9,1.0,0.0,1.0,0
0.0,0.0,1.0,0.0,1.0,1.0,24.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0
15.0,0.0,1.0,35.0,7.0,10.0,412.0,2.0,2.0,0.0,5.0,0.44,84.0,3.0,0.0,1.0,2.0,9.05,0.0,1.0,2.0,0.0,1576.0,1.0,0.5,0.0,0.0,1
1.0,0.0,1.0,0.0,2.0,3.0,50.0,2.0,1.0,0.0,8.0,0.08,0.0,4.0,0.0,3.0,2.0,2.9,1.0,1.0,0.92,0.0,741.0,1.0,0.5,0.0,0.0,1
12.0,10.0,1.0,21.0,1.0,3.0,186.0,1.0,0.0,3.0,1.0,0.49,89.0,1.0,0.0,4.0,1.0,5.43,1.0,1.0,1.24,0.0,1.0,0.99,0.5,0.0,1.0,0
0.0,0.0,1.0,1.0,1.0,2.0,35.0,1.0,0.0,0.0,3.0,0.85,66.0,5.0,0.0,0.0,1.0,3.0,1.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,1.64,0.0,2.0,0.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,0.0,0.94,1.0,0.0,0.0,0
2.0,0.0,1.0,0.0,20.0,9.0,493.0,2.0,3.0,1.0,42.0,1.05,95.0,3.0,146.0,5.0,2.0,57.23,0.0,0.0,0.78,0.0,396.0,0.54,0.39,0.0,6.0,1
3.0,0.0,2.0,2.0,4.0,6.0,93.0,1.0,3.0,0.0,2.0,0.95,87.0,4.0,42.0,1.0,1.0,5.12,0.0,0.0,1.1,0.0,24.0,1.0,1.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,12.0,235.0,1.0,0.0,0.0,15.0,8.7,0.0,0.0,1.0,1.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.0,3.0,5.0,123.0,1.0,0.0,2.0,19.0,0.69,68.0,5.0,0.0,1.0,1.0,1.16,0.0,1.0,0.36,0.0,23.0,1.0,0.5,0.0,0.0,0
0.0,0.0,0.0,9.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,3.0,0.0,1.0,41.0,1.0,0.0,3.0,12.0,0.67,75.0,1.0,0.0,1.0,1.0,4.08,0.0,1.0,0.07,0.0,0.0,0.95,0.0,0.0,1.0,0
0.0,0.06,1.0,0.0,0.0,3.97,29.19,1.0,1.12,0.03,1.15,3.04,2.21,2.06,0.0,2.35,1.0,0.57,0.0,1.0,0.02,0.0,0.17,1.0,0.03,0.0,0.06,0
1.2,0.0,0.6,3.61,11.98,5.39,322.95,1.6,1.8,0.6,25.16,2.76,56.9,1.8,87.44,2.99,1.2,34.28,0.0,0.0,0.47,0.0,237.18,0.73,0.23,0.0,3.59,1
0.0,0.16,1.0,0.0,0.0,3.36,45.61,1.0,0.0,3.36,5.03,0.9,55.38,2.0,0.0,1.0,1.0,2.44,1.32,1.64,0.58,0.16,65.45,0.59,1.0,0.0,1.68,1
6.84,6.13,1.0,11.97,0.57,6.44,121.95,1.0,0.0,1.71,1.0,0.61,50.74,2.29,0.0,6.58,1.0,4.6,1.43,1.43,1.03,0.0,0.57,0.97,0.29,0.0,0.57,0
0.0,0.0,1.0,0.0,1.66,5.45,90.95,1.0,0.45,1.11,11.43,0.88,37.73,5.0,0.0,2.78,1.0,2.42,0.89,1.0,0.47,0.0,12.76,0.98,0.28,0.0,0.0,1
6.35,2.93,1.0,6.16,0.29,3.0,251.74,1.0,0.0,25.62,39.88,0.53,93.24,1.71,0.0,26.62,1.71,3.02,0.29,1.0,0.73,0.0,0.29,0.83,0.15,0.0,1.71,1
6.08,0.0,1.74,10.47,4.77,7.03,174.88,1.26,2.74,0.0,2.77,0.82,86.23,3.74,31.22,1.0,1.26,6.13,0.0,0.26,1.33,0.0,422.38,1.0,0.87,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,4.0,44.0,1.0,0.0,4.0,6.0,0.76,66.0,2.0,0.0,1.0,1.0,2.33,1.0,1.0,0.5,0.0,78.0,0.52,1.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,3.5,50.17,1.0,1.0,4.17,5.34,0.48,50.07,4.17,1.67,3.33,1.0,7.46,0.33,1.0,0.75,0.0,0.0,0.92,0.83,0.0,0.83,0
0.0,0.0,1.0,0.0,0.0,2.43,29.69,1.0,0.0,0.81,4.19,0.67,20.22,2.81,0.0,7.43,1.0,1.63,0.0,1.0,0.91,0.0,0.0,0.93,0.4,0.0,0.0,0
0.0,1.7,1.0,0.0,0.45,4.49,67.81,1.0,4.25,0.85,5.55,0.7,64.67,3.55,0.0,11.91,1.0,2.7,0.15,1.15,0.75,0.0,5.11,0.95,1.0,0.0,1.85,0
0.0,0.0,1.0,0.0,1.17,12.39,167.03,1.0,0.0,0.0,10.31,5.68,0.0,0.39,0.61,0.61,0.39,1.44,0.39,0.78,0.78,0.0,0.0,0.98,1.0,0.0,0.39,0
0.0,0.0,1.0,0.0,0.86,4.29,124.43,1.0,2.86,0.57,16.14,0.93,19.4,3.57,0.0,6.0,1.0,1.35,0.0,1.0,0.31,0.0,7.28,0.98,0.86,0.0,1.43,0
13.83,0.0,1.0,32.07,6.5,9.66,394.24,1.92,1.83,0.92,6.68,0.48,83.92,2.92,0.0,1.75,1.92,9.03,0.0,1.0,1.86,0.0,1443.99,0.98,0.54,0.0,0.25,1
11.52,0.0,1.0,26.87,6.07,8.84,344.91,1.77,1.54,0.46,8.25,0.5,80.29,3.46,0.0,1.0,1.77,7.21,0.0,1.0,1.62,0.0,1215.48,1.0,0.5,0.0,0.0,1
1.61,2.69,1.27,0.81,0.0,10.92,230.96,1.0,0.0,2.15,11.5,6.5,22.07,0.27,0.73,2.88,0.27,2.02,0.54,0.27,0.4,0.0,2.69,1.0,0.87,0.0,0.27,0
0.57,0.43,1.0,17.5,0.0,8.28,628.37,1.0,0.0,2.15,52.69,2.4,66.76,1.15,0.85,13.81,1.15,3.78,1.15,0.57,0.48,0.0,155.75,0.93,0.76,0.0,2.99,1
1.56,2.59,1.26,0.78,0.0,4.3,94.07,1.0,0.74,5.78,4.96,0.41,65.7,3.22,1.48,4.3,1.0,7.37,0.52,1.0,0.97,0.0,2.59,0.93,0.87,0.0,1.0,1
1.98,2.02,1.0,0.0,0.0,2.5,212.88,1.0,0.5,20.87,48.43,0.44,91.97,1.5,0.5,23.89,2.0,3.38,0.0,1.0,0.7,0.0,30.79,0.78,0.25,0.0,3.51,1
0.47,2.12,1.0,0.0,0.47,3.88,172.5,1.0,0.53,8.88,33.46,0.64,86.17,1.47,0.53,11.06,1.53,6.68,0.0,1.0,0.63,0.0,32.26,0.79,0.74,0.0,4.06,1
0.0,0.88,1.0,0.0,0.12,0.24,50.22,1.0,0.0,0.0,0.24,1.64,0.0,1.88,0.12,1.24,1.0,7.64,3.12,4.51,0.88,0.88,0.0,0.91,0.88,0.0,0.0,0
0.37,0.0,1.0,0.0,3.67,4.92,192.45,1.18,3.82,0.18,19.95,1.03,17.41,3.0,26.76,7.45,1.18,11.65,0.0,0.82,0.38,0.0,73.39,0.9,0.89,0.0,2.73,1
0.0,0.1,1.0,0.0,2.85,12.56,59.98,1.0,0.0,0.0,2.9,1.14,0.0,0.95,0.05,0.1,0.95,6.9,3.62,1.9,1.9,0.0,0.0,0.96,1.0,0.0,0.95,0
0.0,0.0,0.58,0.0,0.58,1.15,19.61,1.0,0.0,0.85,1.15,2.22,0.0,0.58,0.58,1.73,0.58,23.61,2.3,0.58,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0
0.19,0.0,1.0,0.0,1.48,6.23,133.91,1.0,3.26,0.0,13.7,0.99,0.0,2.63,0.0,9.11,1.0,1.92,0.0,1.0,0.45,0.0,0.81,0.97,0.81,0.0,1.81,0
0.0,0.75,1.0,0.0,0.25,7.28,91.6,1.0,0.75,1.51,5.02,1.96,46.74,1.0,0.25,3.75,1.75,10.84,0.98,0.25,0.3,0.0,3.02,0.88,0.38,0.0,2.26,0
0.52,0.0,1.0,0.48,1.0,4.09,121.41,1.0,0.0,5.76,14.52,0.91,74.9,3.43,0.0,5.24,1.0,6.08,0.48,1.48,0.47,0.0,0.0,0.89,0.52,0.0,1.57,0
0.44,0.0,1.0,0.0,1.69,5.87,127.8,1.0,0.0,2.44,15.07,1.07,56.64,3.69,0.0,1.0,1.44,2.2,0.87,1.0,0.57,0.0,117.35,1.0,0.72,0.0,0.0,0
0.0,0.0,1.0,0.0,6.9,3.95,57.93,1.0,0.0,0.0,6.9,1.18,0.0,1.0,0.0,3.95,1.0,6.25,1.74,1.0,0.54,0.0,0.0,0.93,0.74,0.0,1.48,0
2.64,0.82,1.0,6.16,1.23,10.82,103.02,1.18,0.35,0.0,1.7,0.7,14.79,3.82,0.0,8.42,1.18,4.48,1.65,1.82,0.97,0.0,277.47,0.95,0.09,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,4.29,112.81,1.0,3.42,0.29,13.26,0.98,7.25,3.15,0.0,8.44,1.0,1.46,0.0,1.0,0.42,0.0,0.85,0.97,1.0,0.0,1.71,0
2.1,1.75,1.0,3.68,0.18,4.65,56.5,1.0,0.0,0.53,1.0,6.07,15.59,3.47,4.12,1.53,1.0,1.78,1.0,0.18,0.22,0.0,0.18,0.89,0.09,0.0,0.18,0
0.0,0.0,1.0,0.0,0.0,5.99,50.95,1.0,1.0,0.0,2.0,1.11,0.21,5.0,0.0,4.98,1.0,4.0,2.0,1.0,0.6,0.0,0.0,0.95,0.0,0.0,0.0,0
0.0,0.75,1.0,0.0,0.25,0.5,46.27,1.0,0.0,0.0,0.5,1.64,0.0,1.75,0.25,1.5,1.0,12.48,3.25,4.0,0.75,0.75,0.0,0.87,0.75,0.0,0.0,0
0.0,1.45,1.0,0.0,0.0,0.3,67.96,1.0,0.15,1.04,6.09,1.45,13.22,1.85,0.15,2.63,1.15,3.26,2.55,4.41,0.98,0.85,9.06,0.92,0.93,0.0,0.74,0
0.0,0.0,1.0,0.0,2.77,5.08,117.37,1.0,0.08,1.84,17.67,0.72,62.69,5.0,0.0,1.31,1.0,1.38,0.16,1.0,0.38,0.0,21.2,1.0,0.46,0.0,0.0,0
0.0,0.0,1.0,0.0,0.16,0.16,22.33,1.0,0.0,0.0,4.34,1.02,0.0,1.84,0.0,4.34,1.0,1.5,0.16,1.0,0.6,0.0,0.0,0.91,0.0,0.0,0.0,0
2.56,0.36,1.0,0.0,0.0,3.72,200.92,1.0,0.0,22.41,38.37,0.65,60.82,2.0,0.0,24.85,1.64,1.79,0.0,1.0,0.51,0.0,0.72,0.83,0.18,0.0,2.0,1
0.81,0.0,1.0,0.0,1.0,5.04,166.38,1.0,0.0,8.9,20.42,1.35,67.14,1.81,0.0,8.28,1.0,7.38,0.19,1.0,0.29,0.0,0.0,0.8,0.81,0.0,2.43,1
8.53,7.69,1.0,14.93,0.71,3.29,143.78,1.0,0.0,2.13,1.0,1.63,63.26,0.71,0.29,3.42,0.71,31.72,16.61,0.71,0.88,0.0,0.71,0.96,0.64,0.0,0.71,0
