"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 1.04'","b'target = 0'",0.22143,496,0.21696,486,0.97984,0.02608,1.13663,1.3346e-23,0.86205,1931
"b'000001'","b'1.04 < CountClassCoupled <= 2.98'","b'target = 0'",0.1558,349,0.15045,337,0.96562,0.01614,1.12013,3.88364e-12,0.86205,1931
"b'000002'","b'-13 < Added_lines <= 20'","b'target = 0'",0.34955,783,0.3375,756,0.96552,0.03617,1.12002,3.83749e-30,0.86205,1931
"b'000003'","b'OWN_COMMIT <= 0.1'","b'target = 0'",0.20402,457,0.19688,441,0.96499,0.021,1.11941,7.54796e-16,0.86205,1931
"b'000004'","b'MaxInheritanceTree <= 1.09'","b'target = 0'",0.22321,500,0.21339,478,0.956,0.02097,1.10898,2.07631e-14,0.86205,1931
"b'000005'","b'CountDeclMethodPublic <= 1.45'","b'target = 0'",0.21205,475,0.20268,454,0.95579,0.01988,1.10874,1.43022e-13,0.86205,1931
"b'000006'","b'RatioCommentToCode > 1.56'","b'target = 0'",0.19688,441,0.18795,421,0.95465,0.01823,1.10741,3.07042e-12,0.86205,1931
"b'000007'","b'2.98 < CountClassCoupled <= 6.14'","b'target = 0'",0.22679,508,0.21607,484,0.95276,0.02057,1.10522,1.19954e-13,0.86205,1931
"b'000008'","b'1.09 < MaxInheritanceTree <= 1.83'","b'target = 0'",0.1683,377,0.15937,357,0.94695,0.01429,1.09848,7.91123e-09,0.86205,1931
"b'000009'","b'CountOutput_Mean <= 1.92'","b'target = 0'",0.20938,469,0.19777,443,0.94456,0.01728,1.09571,2.05152e-10,0.86205,1931
