"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.9 < CountClassCoupled <= 3.2'","b'target = 0'",0.21607,484,0.21027,471,0.97314,0.02651,1.14427,1.0229e-22,0.85045,1905
"b'000001'","b'1.7 < CountDeclMethodPublic <= 4.45'","b'target = 0'",0.22768,510,0.21964,492,0.96471,0.02601,1.13435,1.82925e-20,0.85045,1905
"b'000002'","b'CountClassCoupled <= 0.9'","b'target = 0'",0.18929,424,0.18036,404,0.95283,0.01938,1.12039,2.95467e-13,0.85045,1905
"b'000003'","b'CountOutput_Mean <= 1.82'","b'target = 0'",0.19866,445,0.18929,424,0.95281,0.02034,1.12036,6.08955e-14,0.85045,1905
"b'000004'","b'CountDeclMethodPublic <= 1.7'","b'target = 0'",0.18348,411,0.17455,391,0.95134,0.01851,1.11863,1.86246e-12,0.85045,1905
"b'000005'","b'RatioCommentToCode > 1.5'","b'target = 0'",0.19598,439,0.18616,417,0.94989,0.01949,1.11693,5.89414e-13,0.85045,1905
"b'000006'","b'-2.5 < Added_lines <= 29.5'","b'target = 0'",0.29732,666,0.28214,632,0.94895,0.02929,1.11582,2.66049e-20,0.85045,1905
"b'000007'","b'3.2 < CountClassCoupled <= 6.4'","b'target = 0'",0.19866,445,0.1875,420,0.94382,0.01855,1.10979,1.34552e-11,0.85045,1905
"b'000008'","b'MaxInheritanceTree <= 1.07'","b'target = 0'",0.22946,514,0.21607,484,0.94163,0.02092,1.10722,6.62891e-13,0.85045,1905
"b'000009'","b'0.735 < CountDeclClass <= 1.06'","b'target = 0'",0.5058,1133,0.47589,1066,0.94086,0.04573,1.10632,1.00886e-35,0.85045,1905
