test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
30,0,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,85.6,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.883092949201384,0.11690705079861598,1
30,1,21.0,1.0,2.0,14.0,2.0,8.0,0.0,17.0,85.6,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8833152570052234,0.11668474299477669,2
30,2,21.0,1.0,2.0,14.0,2.0,8.0,0.0,17.0,85.6,0.0,77.0,3.0,2.0,4.0,24.0,2.0,0.0,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8834433826055742,0.11655661739442578,3
30,3,21.0,0.0,2.0,14.0,2.0,8.0,0.0,17.0,85.6,0.0,77.0,3.0,2.0,4.0,24.0,2.0,0.0,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8834449274224143,0.11655507257758557,4
30,4,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,45.2,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8813021456306197,0.11869785436938025,1
30,5,21.0,1.0,0.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,45.2,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8829849950996694,0.11701500490033061,2
30,6,21.0,1.0,0.0,0.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,45.2,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8834548447864908,0.11654515521350914,3
30,7,21.0,1.0,0.0,0.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,1.0,45.2,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8839480591896014,0.11605194081039838,4
30,8,21.0,1.0,0.0,0.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,1.0,45.2,0.0,4.27848101265823,2.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8843187216370426,0.11568127836295729,5
30,9,21.0,1.0,1.0,0.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,1.0,45.2,0.0,4.27848101265823,2.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8843677862955672,0.11563221370443266,5
30,10,0.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,85.6,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8888586894352527,0.11114131056474733,2
30,11,0.0,1.0,1.0,14.0,2.0,8.0,7.0,17.0,85.6,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8904599540999788,0.10954004590002121,3
30,12,0.0,1.0,1.0,14.0,2.0,8.0,7.0,17.0,85.6,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,0.0,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8916870001499156,0.10831299985008447,4
30,13,0.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.5414661400515786,0.45853385994842155,1
30,14,0.0,1.0,0.0,14.0,2.0,8.0,7.0,17.0,2.4,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,0.0,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9474604869732223,0.05253951302677787,4
30,15,0.0,1.0,0.0,14.0,2.0,8.0,7.0,17.0,2.4,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,0.0,2.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9502661022065878,0.0497338977934122,5
30,16,0.0,1.0,0.0,14.0,2.0,8.0,7.0,17.0,1.3,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,0.0,2.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9503809189178593,0.04961908108214065,5
30,17,21.0,1.0,0.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,45.2,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,0.0,0.8836075263085297,0.11639247369147056,3
