"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'PercentLackOfCohesion <= 3.5'","b'target = 0'",0.22331,481,0.22098,476,0.9896,0.01727,1.08479,1.02494e-15,0.91226,1965
"b'000001'","b'-0.12 < CountDeclInstanceVariable <= 0.86'","b'target = 0'",0.29851,643,0.29434,634,0.986,0.02201,1.08084,1.95458e-19,0.91226,1965
"b'000002'","b'CountClassCoupled <= 0.68'","b'target = 0'",0.1987,428,0.19545,421,0.98364,0.01418,1.07825,1.57762e-11,0.91226,1965
"b'000003'","b'-0.035 < Del_lines <= 0.175'","b'target = 0'",0.81291,1751,0.79944,1722,0.98344,0.05786,1.07803,4.15466e-98,0.91226,1965
"b'000004'","b'2.06 < CountClassCoupled <= 3.68'","b'target = 0'",0.16342,352,0.16063,346,0.98295,0.01155,1.0775,2.82773e-09,0.91226,1965
"b'000005'","b'0.44 < CountDeclMethodProtected <= 1.1'","b'target = 0'",0.19916,429,0.19545,421,0.98135,0.01376,1.07574,9.1351e-11,0.91226,1965
"b'000006'","b'MaxInheritanceTree > 3.99'","b'target = 0'",0.20613,444,0.20195,435,0.97973,0.01391,1.07396,1.32138e-10,0.91226,1965
"b'000007'","b'RatioCommentToCode > 1.785'","b'target = 0'",0.19916,429,0.19452,419,0.97669,0.01283,1.07063,2.57712e-09,0.91226,1965
"b'000008'","b'3.5 < PercentLackOfCohesion <= 31.5'","b'target = 0'",0.17595,379,0.17177,370,0.97625,0.01126,1.07015,3.92126e-08,0.91226,1965
"b'000009'","b'OWN_LINE > 0.976'","b'target = 0'",0.20891,450,0.20334,438,0.97333,0.01276,1.06695,8.56739e-09,0.91226,1965
