"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_LINE <= -0.14'","b'target = 0'",0.07936,168,0.07794,165,0.98214,0.00784,1.11187,9.31828e-07,0.88333,1870
"b'000001'","b'CountDeclInstanceVariable <= -0.16'","b'target = 0'",0.11573,245,0.11337,240,0.97959,0.01114,1.10898,5.19511e-09,0.88333,1870
"b'000002'","b'-0.9 < Del_lines <= 0.66'","b'target = 0'",0.80727,1709,0.78649,1665,0.97425,0.0734,1.10294,2.27645e-121,0.88333,1870
"b'000003'","b'0.6 < CountClassCoupled <= 2.4'","b'target = 0'",0.23524,498,0.22768,482,0.96787,0.01989,1.09571,5.93047e-14,0.88333,1870
"b'000004'","b'2.4 < CountClassCoupled <= 4.02'","b'target = 0'",0.18989,402,0.18281,387,0.96269,0.01507,1.08984,8.43506e-10,0.88333,1870
"b'000005'","b'-0.16 < CountDeclInstanceVariable <= 1.32'","b'target = 0'",0.28909,612,0.27633,585,0.95588,0.02098,1.08214,6.69684e-13,0.88333,1870
"b'000006'","b'CountClassBase <= 0.902'","b'target = 0'",0.15777,334,0.15068,319,0.95509,0.01132,1.08124,8.59281e-07,0.88333,1870
"b'000007'","b'OWN_LINE > 0.936'","b'target = 0'",0.20076,425,0.19131,405,0.95294,0.01398,1.07881,4.36323e-08,0.88333,1870
"b'000008'","b'17.2 < CountLineComment <= 28.2'","b'target = 0'",0.28767,609,0.27397,580,0.95238,0.01987,1.07818,1.1733e-11,0.88333,1870
"b'000009'","b'CountInput_Min > 1.865'","b'target = 0'",0.21162,448,0.20028,424,0.94643,0.01335,1.07144,3.76465e-07,0.88333,1870
