test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
6,0,0.0,0.0,1.0,0.0,3.0,1.0,55.0,1.0,0.0,1.0,1.3,0.0,58.0,2.0,0.0,2.0,1.0,1.7,0.0,0.0,0.0,68.0,0.5,0.0,1.0,0.0,0.8921482929702945,0.10785170702970552
6,1,1.0,0.0,1.0,0.0,10.0,4.0,74.0,1.0,0.0,1.0,1.0,1.0,66.0,2.0,0.0,3.0,1.0,3.3,0.0,2.0,0.0,48.0,0.5,0.0,4.0,1.0,0.9171293750856069,0.08287062491439309
6,2,1.0,0.0,1.0,0.0,10.0,4.0,74.0,1.0,0.0,1.0,1.0,1.0,66.0,2.0,0.0,3.0,1.0,3.3,0.0,2.0,0.0,48.0,0.5,0.0,4.0,1.0,0.9171293750856069,0.08287062491439309
7,0,0.0,0.0,1.0,0.0,9.0,2.0,187.0,1.0,2.0,4.0,1.2,1.0,87.0,5.0,17.0,10.0,2.0,4.5,1.0,1.0,0.0,233.0,0.3,0.0,1.0,0.0,0.936292765526664,0.06370723447333602
7,1,0.0,0.0,1.0,4.0,9.0,2.0,105.0,2.0,3.0,2.0,1.6,0.0,100.0,4.0,0.0,6.0,1.0,2.8,1.0,2.0,0.0,187.0,0.3,0.0,3.0,1.0,0.9636249079308835,0.03637509206911647
8,0,0.0,0.0,1.0,4.0,9.0,2.0,105.0,2.0,3.0,2.0,1.6,0.0,100.0,4.0,0.0,6.0,1.0,2.8,1.0,2.0,0.0,187.0,0.3,0.0,3.0,1.0,0.9636249079308835,0.03637509206911647
185,0,0.0,0.0,1.0,0.0,3.0,1.0,104.0,12.0,4.0,0.0,0.5,0.0,100.0,9.0,0.0,23.0,2.0,1.2,0.0,1.0,0.0,30.0,0.5,0.0,3.0,5.0,0.8491923084025518,0.15080769159744825
185,1,0.0,0.0,1.0,0.0,3.0,1.0,104.0,12.0,4.0,0.0,0.5,0.0,100.0,9.0,0.0,23.0,2.0,1.2,0.0,1.0,0.0,30.0,0.5,0.0,3.0,5.0,0.8491923084025518,0.15080769159744825
187,0,0.0,0.0,1.0,0.0,11.0,2.0,318.0,1.0,4.0,7.0,2.2,0.0,79.0,3.0,0.0,7.0,1.0,5.1,0.0,1.0,0.0,112.0,0.4,0.0,4.0,1.0,0.8970021694645675,0.10299783053543256
187,1,0.0,0.0,1.0,0.0,11.0,2.0,354.0,1.0,4.0,7.0,2.5,0.0,79.0,3.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,112.0,0.4,0.0,4.0,2.0,0.8741131193376845,0.12588688066231551
187,2,1.0,2.0,1.0,0.0,9.0,2.0,389.0,11.0,3.0,14.0,1.0,1.0,100.0,7.0,2.0,14.0,2.0,2.9,0.0,1.0,0.0,12.0,0.2,0.0,3.0,5.0,0.9266647343446262,0.07333526565537385
238,0,0.0,3.0,1.0,0.0,6.0,1.0,341.0,9.0,16.0,6.0,1.0,0.0,100.0,7.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0,910.0,0.3,0.0,2.0,2.0,0.9577086227868642,0.04229137721313577
238,1,0.0,3.0,1.0,0.0,6.0,1.0,341.0,9.0,16.0,6.0,1.0,0.0,100.0,7.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0,910.0,0.3,0.0,2.0,2.0,0.9577086227868642,0.04229137721313577
238,2,0.0,4.0,1.0,0.0,6.0,2.0,334.0,2.0,11.0,6.0,1.0,0.0,100.0,2.0,20.0,39.0,2.0,3.0,0.0,0.0,0.0,269.0,0.4,3.0,4.0,4.0,0.7899584257857866,0.21004157421421346
238,3,2.0,1.0,1.0,0.0,7.0,2.0,271.0,12.0,17.0,1.0,0.9,0.0,100.0,7.0,2.0,7.0,2.0,2.5,1.0,0.0,0.0,624.0,0.5,0.0,1.0,5.0,0.8052777341717692,0.19472226582823077
264,0,0.0,0.0,1.0,10.0,7.0,2.0,371.0,1.0,2.0,2.0,1.2,0.0,73.0,1.0,1.0,5.0,2.0,2.8,1.0,1.0,0.0,0.0,0.5,0.0,1.0,3.0,0.9921890353012874,0.007810964698712612
264,1,1.0,2.0,1.0,0.0,9.0,2.0,389.0,11.0,3.0,14.0,1.0,1.0,100.0,7.0,2.0,14.0,2.0,2.9,0.0,1.0,0.0,12.0,0.2,0.0,3.0,5.0,0.9266647343446262,0.07333526565537385
264,2,0.0,0.0,1.0,10.0,7.0,2.0,371.0,1.0,2.0,2.0,1.2,0.0,73.0,1.0,1.0,5.0,2.0,2.8,1.0,1.0,0.0,0.0,0.5,0.0,1.0,3.0,0.9921890353012874,0.007810964698712612
272,0,0.0,0.0,1.0,0.0,9.0,2.0,187.0,1.0,2.0,4.0,1.2,1.0,87.0,5.0,17.0,10.0,2.0,4.5,1.0,1.0,0.0,233.0,0.3,0.0,1.0,0.0,0.936292765526664,0.06370723447333602
291,0,0.0,3.0,1.0,0.0,6.0,1.0,341.0,9.0,16.0,6.0,1.0,0.0,100.0,7.0,1.0,10.0,2.0,2.0,0.0,0.0,0.0,910.0,0.3,0.0,2.0,2.0,0.9577086227868642,0.04229137721313577
291,1,2.0,1.0,1.0,0.0,7.0,2.0,271.0,12.0,17.0,1.0,0.9,0.0,100.0,7.0,2.0,7.0,2.0,2.5,1.0,0.0,0.0,624.0,0.5,0.0,1.0,5.0,0.8052777341717692,0.19472226582823077
291,2,0.0,4.0,1.0,0.0,6.0,2.0,334.0,2.0,11.0,6.0,1.0,0.0,100.0,2.0,20.0,39.0,2.0,3.0,0.0,0.0,0.0,269.0,0.4,3.0,4.0,4.0,0.7899584257857866,0.21004157421421346
292,0,2.0,1.0,1.0,0.0,7.0,2.0,271.0,12.0,17.0,1.0,0.9,0.0,100.0,7.0,2.0,7.0,2.0,2.5,1.0,0.0,0.0,624.0,0.5,0.0,1.0,5.0,0.8052777341717692,0.19472226582823077
292,1,0.0,4.0,1.0,0.0,6.0,2.0,334.0,2.0,11.0,6.0,1.0,0.0,100.0,2.0,20.0,39.0,2.0,3.0,0.0,0.0,0.0,269.0,0.4,3.0,4.0,4.0,0.7899584257857866,0.21004157421421346
292,2,0.0,4.0,1.0,0.0,6.0,2.0,334.0,2.0,11.0,6.0,1.0,0.0,100.0,2.0,20.0,39.0,2.0,3.0,0.0,0.0,0.0,269.0,0.4,3.0,4.0,4.0,0.7899584257857866,0.21004157421421346
292,3,1.0,0.0,1.0,0.0,6.0,1.0,299.0,3.0,2.0,0.0,1.9,0.0,100.0,3.0,1.0,13.0,2.0,4.3,0.0,1.0,0.0,291.0,0.3,0.0,1.0,0.0,0.9081825856949697,0.09181741430503028
365,0,0.0,0.0,1.0,0.0,11.0,2.0,354.0,1.0,4.0,7.0,2.5,0.0,79.0,3.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,112.0,0.4,0.0,4.0,2.0,0.8741131193376845,0.12588688066231551
