test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,2.0,21.0,15.0,10.0,0.77,1.0,57.0,1.0,8.0,61.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.9,1.0,3.0,1.0,0.53,0.47
39,1,2.0,1.0,1.0,5.0,3.0,4.0,2.0,2.0,21.0,15.0,10.0,0.77,1.0,57.0,1.0,8.0,61.0,9.0,4.74534161490683,0.0,2.0,0.0,11.0,0.9,1.0,3.0,1.0,0.53,0.47
39,2,2.0,1.0,1.0,5.0,3.0,4.0,2.0,2.0,24.0,15.0,10.0,0.77,1.0,57.0,1.0,8.0,61.0,9.0,4.74534161490683,0.0,2.0,0.0,11.0,0.9,1.0,3.0,1.0,0.53,0.47
39,3,2.0,1.0,1.0,5.0,3.0,4.0,2.0,2.0,24.0,15.0,10.0,0.77,1.0,57.0,1.0,8.0,61.0,9.0,4.74534161490683,0.0,2.0,0.0,11.0,0.9,1.0,2.0,1.0,0.55,0.45
39,4,2.0,1.0,1.0,5.0,3.0,4.0,2.0,2.0,24.0,15.0,10.0,0.77,1.0,57.0,1.0,8.0,61.0,9.0,45.2,0.0,2.0,0.0,11.0,0.9,1.0,2.0,1.0,0.56,0.44
39,5,2.0,1.0,1.0,5.0,3.0,4.0,4.0,2.0,24.0,15.0,10.0,0.77,1.0,57.0,1.0,8.0,61.0,9.0,45.2,0.0,2.0,0.0,11.0,0.9,1.0,2.0,1.0,0.54,0.46
39,6,2.0,1.0,1.0,5.0,3.0,4.0,4.0,2.0,24.0,15.0,10.0,0.77,1.0,57.0,4.0,8.0,61.0,9.0,45.2,0.0,2.0,0.0,11.0,0.9,1.0,2.0,1.0,0.55,0.45
39,7,2.0,1.0,1.0,96.0,3.0,4.0,4.0,2.0,24.0,15.0,10.0,0.77,1.0,57.0,4.0,8.0,61.0,9.0,45.2,0.0,2.0,0.0,11.0,0.9,1.0,2.0,1.0,0.55,0.45
41,0,1.0,0.0,1.0,6.0,1.0,10.0,1.0,2.0,18.0,29.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,1.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.57,0.43
41,1,1.0,0.0,1.0,6.0,5.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,5.0,16.0,1.0,7.01204819277108,5.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,0.51,0.49
41,2,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,13.0,0.54,14.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,41.0,34.0,2.0,3.0,1.0,0.0,3.0,2.0,0.51,0.49
41,3,1.0,0.0,1.0,6.0,1.0,14.0,1.0,2.0,7.0,30.0,33.0,0.54,2.0,54.0,2.0,2.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.51,0.49
41,4,1.0,24.0,1.0,6.0,1.0,0.0,12.0,1.0,7.0,30.0,75.0,7.93,0.0,97.0,2.0,3.0,1.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.53,0.47
41,5,1.0,0.0,1.0,6.0,1.0,2.0,1.0,10.0,7.0,30.0,75.0,10.01,14.0,14.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46
41,6,1.0,0.0,1.0,6.0,1.0,2.0,1.0,10.0,7.0,30.0,75.0,10.01,0.0,14.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.51,0.49
41,7,1.0,0.0,1.0,6.0,1.0,10.0,1.0,2.0,7.0,30.0,75.0,2.5,6.0,97.0,2.0,3.0,38.0,3.0,7.01204819277108,0.0,21.0,2.0,3.0,1.0,0.0,3.0,2.0,0.53,0.47
41,8,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,11.0,97.0,5.0,3.0,18.0,1.0,7.01204819277108,0.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46
41,9,1.0,0.0,0.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.5,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,0.58,0.42
41,10,1.0,0.0,1.0,6.0,1.0,2.0,12.0,1.0,7.0,30.0,75.0,7.93,0.0,97.0,2.0,3.0,1.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.57,0.43
41,11,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,41.0,2.0,3.0,18.0,2.0,24.5,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.51,0.49
41,12,1.0,2.0,1.0,92.0,1.0,2.0,1.0,2.0,7.0,30.0,33.0,0.54,0.0,41.0,2.0,3.0,18.0,2.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.57,0.43
41,13,1.0,0.0,3.0,6.0,1.0,6.0,0.0,2.0,2.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,0.0,6.0,7.01204819277108,0.0,35.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46
41,14,1.0,0.0,1.0,6.0,1.0,10.0,1.0,2.0,18.0,29.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,1.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,0.57,0.43
41,15,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,7.0,30.0,1.0,0.54,3.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,0.61,0.39
