test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
39,0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,2.0,0.77,0.0,97.0,1.0,2.0,1.0,0.0,4.74534161490683,0.0,0.0,0.0,11.0,0.9,0.0,3.0,1.0,0.51,0.49,4
41,0,4.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.51,0.49,2
41,1,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,5.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,2.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.55,0.45,2
41,2,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,101.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46,2
41,3,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,30.0,1.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.53,0.47,2
41,4,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,96.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46,2
41,5,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,24.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46,2
41,6,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,72.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46,2
41,7,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,20.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46,2
41,8,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,59.0,1.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46,2
41,9,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,124.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46,2
41,10,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,34.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.56,0.44,2
41,11,0.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,0.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.51,0.49,2
41,12,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,30.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.53,0.47,2
41,13,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,76.0,0.54,0.0,97.0,2.0,3.0,18.0,1.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46,2
41,14,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,6.0,1.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.56,0.44,2
41,15,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,115.0,0.54,0.0,97.0,2.0,3.0,18.0,1.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.54,0.46,2
41,16,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,32.0,1.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.53,0.47,2
41,17,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,3.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,1.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.55,0.45,2
41,18,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,53.0,0.54,0.0,97.0,2.0,3.0,18.0,0.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.55,0.45,2
46,0,5.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,10.0,21.0,5.0,0.41,0.0,89.0,1.0,3.0,27.0,4.0,4.82692307692308,18.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,0.51,0.49,3
46,1,5.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,10.0,21.0,1.0,0.41,0.0,89.0,1.0,3.0,27.0,4.0,4.82692307692308,41.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,0.51,0.49,3
46,2,5.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,37.0,21.0,7.0,0.41,0.0,89.0,1.0,3.0,27.0,4.0,4.82692307692308,23.0,1.0,0.0,5.0,1.1,0.0,3.0,2.0,0.52,0.48,4
46,3,5.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,21.0,21.0,5.0,0.41,0.0,89.0,1.0,3.0,27.0,4.0,4.82692307692308,18.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,0.52,0.48,4
56,0,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,77.0,1.44,0.0,94.0,1.0,1.0,50.0,4.0,4.16831683168317,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.55,0.45,2
56,1,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,77.0,1.44,0.0,94.0,1.0,1.0,69.0,2.0,4.16831683168317,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.53,0.47,2
56,2,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,77.0,1.44,0.0,94.0,1.0,1.0,50.0,2.0,4.16831683168317,0.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,0.53,0.47,2
56,3,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,40.0,1.44,0.0,94.0,1.0,1.0,32.0,6.0,4.16831683168317,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.51,0.49,2
56,4,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,44.0,1.44,0.0,94.0,1.0,1.0,50.0,6.0,13.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.52,0.48,2
56,5,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,25.0,1.44,0.0,94.0,1.0,1.0,50.0,2.0,4.16831683168317,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.56,0.44,2
56,6,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,77.0,1.44,0.0,94.0,1.0,1.0,50.0,2.0,40.6,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.54,0.46,2
56,7,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,43.0,1.44,0.0,94.0,1.0,1.0,50.0,5.0,4.16831683168317,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.51,0.49,2
56,8,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,77.0,1.44,0.0,94.0,1.0,1.0,50.0,5.0,26.9,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.51,0.49,2
65,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,2.42,0.0,86.0,2.0,0.0,27.0,1.0,5.52173913043478,1.0,1.0,0.0,8.0,0.888888888888889,0.0,3.0,1.0,0.55,0.45,2
65,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,3.86,0.0,86.0,2.0,0.0,27.0,1.0,5.52173913043478,1.0,1.0,0.0,9.0,0.888888888888889,0.0,3.0,1.0,0.54,0.46,1
65,2,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,6.86,0.0,86.0,2.0,0.0,27.0,1.0,5.52173913043478,1.0,1.0,0.0,8.0,0.888888888888889,0.0,3.0,1.0,0.56,0.44,2
65,3,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,2.88,0.0,86.0,2.0,0.0,43.0,1.0,5.52173913043478,1.0,1.0,0.0,9.0,0.888888888888889,0.0,3.0,1.0,0.53,0.47,2
65,4,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,10.77,0.0,86.0,2.0,0.0,27.0,1.0,5.52173913043478,1.0,1.0,0.0,9.0,0.888888888888889,0.0,3.0,1.0,0.55,0.45,1
65,5,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,8.82,0.0,86.0,2.0,0.0,27.0,1.0,5.52173913043478,1.0,1.0,0.0,12.0,0.888888888888889,0.0,3.0,1.0,0.55,0.45,2
