test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,3.0,25.0,3.0,77.0,3.0,4.0,5.0,5.0,29.0,57.0,3.0,12.86,8.0,97.0,6.0,2.0,6.0,6.0,30.2,0.0,0.0,0.0,18.0,0.9,0.0,5.0,1.0,0.55,0.45
39,1,1.0,28.0,1.0,5.0,0.0,3.0,2.0,5.0,30.0,7.0,10.0,9.71,15.0,98.0,1.0,2.0,36.0,6.0,6.30322580645161,0.0,29.0,0.0,21.0,1.0,0.0,5.0,2.0,0.59,0.41
39,2,21.0,4.0,1.0,3.0,0.0,1.0,2.0,4.0,14.0,38.0,4.0,0.16,12.0,95.0,6.0,1.0,2.0,7.0,3.07608695652174,11.0,6.0,0.0,2.0,1.0,0.0,1.0,1.0,0.61,0.39
41,0,1.0,1.0,2.0,5.0,1.0,2.0,7.0,2.0,11.0,29.0,11.0,7.72,0.0,97.0,2.0,3.0,18.0,6.0,41.5,0.0,7.0,0.0,28.0,1.0,0.0,1.0,0.0,0.53,0.47
41,1,0.0,0.0,1.0,6.0,0.0,1.0,2.0,1.0,0.0,17.0,10.0,5.76,0.0,95.0,1.0,0.0,5.0,3.0,3.17647058823529,1.0,1.0,0.0,4.0,0.5,0.0,2.0,1.0,0.53,0.47
41,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,37.0,93.0,0.33,0.0,96.0,2.0,2.0,0.0,3.0,11.5520833333333,0.0,0.0,0.0,10.0,1.0,0.0,3.0,2.0,0.6,0.4
41,3,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,19.0,57.0,0.15,0.0,95.0,5.0,0.0,4.0,2.0,1.17241379310345,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.6,0.4
46,0,4.0,0.0,1.0,2.0,0.0,2.0,2.0,8.0,1.0,13.0,1.0,7.17,7.0,89.0,2.0,37.0,27.0,5.0,3.08333333333333,4.0,14.0,0.0,4.0,0.5,0.0,3.0,1.0,0.52,0.48
46,1,1.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,3.0,7.0,26.0,0.22,0.0,16.0,1.0,0.0,21.0,2.0,2.80645161290323,1.0,1.0,3.0,7.0,1.0,0.0,2.0,2.0,0.53,0.47
46,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0,17.0,38.0,0.45,0.0,92.0,2.0,0.0,24.0,1.0,2.52631578947368,1.0,1.0,0.0,7.0,1.0,0.0,3.0,1.0,0.57,0.43
