test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
41,0,1.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,7.0,30.0,75.0,2.26,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.51,0.49
41,1,1.0,0.0,1.0,6.0,1.0,2.0,12.0,2.0,7.0,30.0,75.0,10.64,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.52,0.48
41,2,1.0,0.0,1.0,6.0,1.0,2.0,9.0,2.0,7.0,30.0,75.0,8.27,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.52,0.48
41,3,1.0,0.0,1.0,6.0,1.0,2.0,6.0,2.0,7.0,30.0,75.0,12.54,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.52,0.48
41,4,1.0,0.0,1.0,6.0,1.0,2.0,9.0,2.0,7.0,30.0,75.0,2.94,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.51,0.49
41,5,1.0,0.0,1.0,6.0,1.0,2.0,12.0,2.0,7.0,30.0,75.0,9.13,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,14.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.52,0.48
41,6,1.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,7.0,30.0,75.0,2.26,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,30.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.51,0.49
41,7,1.0,0.0,1.0,6.0,1.0,2.0,9.0,2.0,25.0,30.0,75.0,9.9,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.51,0.49
41,8,1.0,0.0,1.0,6.0,1.0,2.0,3.0,2.0,7.0,30.0,75.0,11.91,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,13.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.52,0.48
41,9,1.0,0.0,1.0,6.0,1.0,2.0,3.0,2.0,7.0,30.0,75.0,8.29,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,4.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.52,0.48
41,10,1.0,0.0,1.0,6.0,1.0,2.0,6.0,2.0,30.0,30.0,75.0,12.54,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.51,0.49
41,11,1.0,0.0,1.0,6.0,1.0,2.0,10.0,2.0,7.0,30.0,75.0,3.04,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.51,0.49
41,12,1.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,7.0,30.0,75.0,2.93,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,6.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.51,0.49
41,13,1.0,0.0,1.0,6.0,1.0,2.0,5.0,2.0,7.0,30.0,75.0,8.55,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,12.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.52,0.48
41,14,1.0,0.0,1.0,6.0,1.0,2.0,9.0,2.0,29.0,30.0,75.0,7.13,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.51,0.49
41,15,1.0,0.0,1.0,6.0,1.0,2.0,2.0,2.0,13.0,30.0,75.0,2.26,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,30.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.52,0.48
