test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1628,0,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,3.0,0.3,0.0,1.0,5.0,4.0,0.5301216873966654,0.46987831260333446
10,0,0.0,2.0,0.0,7.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,6.0,0.6,0.0,4.0,6.0,4.0,0.5149327915312465,0.4850672084687537
21,0,45.0,6.0,1.0,4.0,326.0,0.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,0.779661016949153,0.0,1.0,0.0,4.0,0.470588235294118,0.0,4.0,7.0,7.0,0.5173525744543108,0.48264742554568923
23,0,1.0,7.0,1.0,4.0,553.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,1.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,8.0,10.0,0.5064170637939802,0.4935829362060198
30,0,0.0,1.0,1.0,5.0,100.0,1.0,0.68,0.0,89.0,4.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.1,4.0,0.444444444444444,0.0,2.0,4.0,4.0,0.5819571402131009,0.41804285978689915
39,0,4.0,1.0,2.0,4.0,148.0,1.0,0.7,0.0,86.0,3.0,4.0,10.0,4.0,10.8333333333333,1.0,3.25,1.0,1.0,4.6,4.0,0.461538461538462,0.0,3.0,6.0,5.0,0.5231436350176918,0.47685636498230816
44,0,0.0,7.0,0.0,7.0,148.0,0.0,1.13,0.0,0.0,4.0,0.0,6.0,3.0,56.7142857142857,2.0,4.57142857142857,2.0,1.0,0.8125,4.0,0.4,0.0,3.0,6.0,3.0,0.5180760227888214,0.48192397721117863
54,0,0.0,1.0,4.0,4.0,80.0,2.0,0.33,0.0,81.0,2.0,0.0,22.0,0.0,4.76923076923077,1.0,6.07692307692308,1.0,1.0,1.93333333333333,6.0,0.583333333333333,0.0,5.0,5.0,3.0,0.5142690404928056,0.485730959507194
1640,0,13.0,1.0,13.0,4.0,455.0,23.0,0.4,0.0,94.0,2.0,1.0,31.0,2.0,5.62025316455696,0.0,6.13924050632911,1.0,1.0,0.91304347826087,6.0,0.8,0.0,2.0,5.0,8.0,0.5189489944754667,0.4810510055245332
186,0,0.0,8.0,0.0,7.0,516.0,0.0,0.63,0.0,0.0,1.0,0.0,146.0,6.0,4.72857142857143,0.0,7.61428571428571,1.0,1.0,0.472972972972973,0.0,0.538461538461538,0.0,3.0,6.0,7.0,0.5176043926371913,0.4823956073628089
