test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11,0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,53.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.8333894333727876,0.1666105666272124
11,1,0.0,0.0,2.0,1.0,0.0,3.0,2.0,49.0,1.0,0.0,2.0,8.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8070212388861389,0.19297876111386103
11,2,2.0,0.0,2.0,0.0,0.0,3.0,3.0,54.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,13.0,1.0,2.0,2.0,0.0,0.7,0.0,1.0,2.0,1.0,0.598554033323033,0.401445966676967
11,3,0.0,0.0,1.0,1.0,1.0,1.0,2.0,46.0,4.0,4.0,7.0,11.0,0.0,2.0,0.0,11.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.851598825184083,0.14840117481591727
52,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,61.0,1.0,0.0,7.0,31.0,0.0,3.0,0.0,10.0,2.0,0.0,1.0,0.0,0.7,0.0,1.0,2.0,3.0,0.811615277702355,0.1883847222976452
52,1,1.0,0.0,1.0,1.0,1.0,0.0,2.0,54.0,2.0,5.0,9.0,13.0,0.0,3.0,1.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.900213753226024,0.09978624677397595
52,2,0.0,0.0,2.0,1.0,0.0,1.0,3.0,54.0,3.0,7.0,10.0,13.0,0.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.9,1.0,6.0,2.0,0.0,0.8635582288014764,0.1364417711985237
52,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,54.0,1.0,0.0,4.0,16.0,0.0,4.0,0.0,11.0,1.0,0.0,1.0,0.0,0.6,0.0,2.0,2.0,1.0,0.8329680738063717,0.16703192619362825
52,4,0.0,0.0,1.0,0.0,3.0,3.0,1.0,53.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.8333894333727876,0.1666105666272124
52,5,0.0,0.0,1.0,1.0,1.0,1.0,2.0,46.0,4.0,4.0,7.0,11.0,0.0,2.0,0.0,11.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.851598825184083,0.14840117481591727
58,0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,119.0,3.0,4.0,10.0,19.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.7656497610921064,0.23435023890789367
58,1,0.0,0.0,1.0,1.0,4.0,3.0,1.0,116.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,7.0,3.0,0.0,1.0,0.0,0.8,0.0,2.0,2.0,5.0,0.5952648016049732,0.40473519839502686
58,2,0.0,0.0,1.0,0.0,0.0,2.0,1.0,101.0,1.0,1.0,8.0,31.0,0.0,2.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.764726901204703,0.23527309879529712
58,3,0.0,0.0,1.0,0.0,0.0,2.0,1.0,101.0,1.0,1.0,8.0,31.0,0.0,2.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.764726901204703,0.23527309879529712
58,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,110.0,1.0,2.0,11.0,53.0,0.0,2.0,2.0,12.0,1.0,0.0,1.0,0.0,0.8,0.0,1.0,2.0,2.0,0.5557393048330438,0.4442606951669562
