test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
210,0,0.0,50.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,0.0,0.0,0.0,3.0,5.0,0.7077024061737835,0.2922975938262165
210,1,1.0,0.0,1.0,0.0,1.0,0.0,41.0,1.0,0.0,2.0,0.75,0.0,12.0,61.0,2.0,81.0,11.0,1.0,3.92307692307692,0.0,2.38461538461538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.938443319099316,0.06155668090068398
256,0,6.0,0.0,34.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.08,1.0,207.0,93.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,13.2,0.0,1.0,0.248868778280543,0.0,60.0,0.8125,0.0,1.0,1.0,0.7001513023695521,0.29984869763044786
256,1,11.0,1.0,2.0,29.0,0.0,0.0,76.0,5.0,3.0,63.0,6.5,0.0,105.0,100.0,1.0,7.0,17.0,2.0,3.73333333333333,0.0,22.1,1.0,0.0,0.459459459459459,0.0,125.0,0.642857142857143,1.0,3.0,3.0,0.506370582648809,0.49362941735119104
256,2,25.0,0.0,1.0,3.0,12.0,0.0,221.0,3.0,1.0,27.0,0.22,0.0,151.0,100.0,1.0,0.0,29.0,1.0,16.4110429447853,0.0,15.4,0.0,0.0,0.317365269461078,0.0,8.0,0.8,0.0,2.0,7.0,0.5129151196486595,0.48708488035134045
256,3,11.0,1.0,1.0,1.0,19.0,1.0,149.0,2.0,1.0,20.0,0.21,1.0,60.0,50.0,3.0,0.0,37.0,2.0,3.10126582278481,0.0,22.4,0.0,0.0,0.585365853658537,0.0,101.0,0.526315789473684,0.0,4.0,0.0,0.7401686222116045,0.2598313777883955
256,4,29.0,38.0,1.0,12.0,19.0,0.0,144.0,16.0,2.0,35.0,8.0,0.0,148.0,98.0,4.0,34.0,42.0,2.0,3.1497005988024,0.0,5.26347305389222,0.0,0.0,0.755434782608696,0.0,4.0,0.5,0.0,5.0,5.0,0.5530491829082806,0.4469508170917194
270,0,5.0,0.0,1.0,18.0,7.0,0.0,71.0,1.0,0.0,17.0,5.7,1.0,34.0,96.0,1.0,0.0,20.0,3.0,14.3,1.0,4.85365853658537,1.0,1.0,0.465116279069767,0.0,32.0,1.0,0.0,1.0,2.0,0.556629339834696,0.44337066016530396
270,1,3.0,1.0,1.0,1.0,2.0,0.0,44.0,3.0,1.0,18.0,0.18,1.0,20.0,92.0,1.0,0.0,18.0,2.0,3.27272727272727,1.0,13.9,1.0,1.0,0.846153846153846,0.0,36.0,0.5,0.0,3.0,0.0,0.5125633904388218,0.48743660956117824
270,2,11.0,7.0,30.0,4.0,4.0,0.0,43.0,9.0,0.0,7.0,0.08,0.0,51.0,72.0,3.0,3.0,30.0,2.0,4.70909090909091,1.0,5.70909090909091,0.0,1.0,0.861538461538462,0.0,38.0,0.727272727272727,0.0,3.0,0.0,0.5303880765813487,0.4696119234186514
1016,0,8.0,1.0,1.0,1.0,7.0,7.0,869.0,4.0,6.0,154.0,1.29,0.0,94.0,100.0,3.0,59.0,27.0,2.0,5.27722772277228,0.0,4.64356435643564,1.0,1.0,0.433962264150943,0.0,71.0,0.5,0.0,4.0,1.0,0.6037400546790695,0.39625994532093045
1016,1,33.0,0.0,2.0,16.0,38.0,8.0,721.0,20.0,0.0,2.0,8.3,1.0,39.0,96.0,1.0,18.0,11.0,2.0,17.1,1.0,3.88311688311688,0.0,1.0,0.704081632653061,0.0,100.0,0.5,0.0,5.0,4.0,0.5217957885463511,0.47820421145364894
1016,2,7.0,4.0,1.0,22.0,5.0,3.0,582.0,4.0,17.0,7.0,0.84,10.0,120.0,98.0,1.0,1.0,31.0,8.0,15.928,0.0,16.0,0.0,1.0,0.453846153846154,0.0,14.0,0.35,0.0,3.0,5.0,0.5155865145945933,0.4844134854054068
