Antecedent,Antecedent Coverage %,Confidence,Lift
0.99 < RatioCommentToCode <= 1.77 & -0.025 < CountDeclMethodDefault <= 0.205,0.15625,0.99429,1.11138
0.64 < CountClassCoupled <= 2.22,0.21339,0.98326,1.09906
-0.09 < Del_lines <= 0.46,0.78929,0.9819,1.09753
CountClassCoupled <= 0.64,0.19375,0.98157,1.09716
0.936 < AvgCyclomaticModified <= 1.12 & -0.01 < CountDeclMethodPrivate <= 0.23,0.30536,0.98099,1.09652
RatioCommentToCode > 1.77,0.19955,0.97092,1.08526
PercentLackOfCohesion <= 2,0.24777,0.96757,1.08151
0.99 < RatioCommentToCode <= 1.77,0.19375,0.96313,1.07656
2.22 < CountClassCoupled <= 4.2,0.1933,0.96305,1.07646
14.1 < CountLineComment <= 25.8,0.34241,0.96219,1.0755
