Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.46 & 0.98 < AvgEssential <= 1.024,0.1625,1.0,1.10946
0.95 < AvgCyclomaticModified <= 1.17,0.34911,0.98849,1.09669
-0.12 < Del_lines <= 0.53,0.79375,0.98256,1.09012
-0.2 < CountDeclInstanceVariable <= 1.32,0.29821,0.98204,1.08953
0.46 < CountClassCoupled <= 2.14,0.21473,0.98129,1.0887
CountClassCoupled <= 0.46,0.19866,0.97528,1.08204
0.94 < RatioCommentToCode <= 1.795,0.19554,0.96804,1.074
-0.155 < CountDeclClassVariable <= 0.23,0.40714,0.96382,1.06932
PercentLackOfCohesion <= 5,0.2058,0.96312,1.06855
-0.036 < MAJOR_LINE <= 0.074,0.42946,0.94906,1.05295
