Antecedent,Antecedent Coverage %,Confidence,Lift
0.44 < CountClassCoupled <= 1.78,0.1942,0.9977,1.06068
-0.16 < Del_lines <= 0.34,0.84777,0.99368,1.0564
1.145 < RatioCommentToCode <= 2.295,0.20402,0.99344,1.05614
-0.18 < CountDeclInstanceVariable <= 0.45,0.30491,0.99122,1.05378
CountClassCoupled <= 0.44,0.20313,0.99121,1.05378
1.78 < CountClassCoupled <= 3.6,0.19821,0.98423,1.04636
-0.65 < CountClassDerived <= 0.16,0.47411,0.97175,1.03309
-0.26 < CountDeclMethodProtected <= 0.3,0.38661,0.96998,1.0312
-0.21 < CountDeclClassVariable <= 0.09,0.46384,0.96631,1.02731
-0.053 < MAJOR_LINE <= 0.03,0.53661,0.96589,1.02686
