Antecedent,Antecedent Coverage %,Confidence,Lift
0.898 < CountClassBase <= 1.022 & -0.175 < CountDeclClassVariable <= 0.185,0.17634,0.98987,1.107
CountClassCoupled <= 0.38,0.19821,0.98423,1.10069
-0.1 < Del_lines <= 0.56,0.79196,0.98422,1.10067
0.38 < CountClassCoupled <= 1.72,0.19821,0.97973,1.09565
RatioCommentToCode > 2.28,0.20134,0.97783,1.09353
PercentLackOfCohesion <= 1.5,0.25893,0.9569,1.07012
0.87 < CountInput_Mean <= 1.87,0.21473,0.95634,1.0695
OWN_LINE > 0.962,0.20179,0.95354,1.06637
-0.22 < CountDeclInstanceVariable <= 0.62,0.29955,0.94933,1.06166
0.936 < AvgCyclomaticModified <= 1.086,0.36696,0.94891,1.06118
