Antecedent,Antecedent Coverage %,Confidence,Lift
-0.15 < Del_lines <= 0.41,0.78661,0.98978,1.09867
0.68 < CountClassCoupled <= 2.3,0.22723,0.98035,1.0882
19 < CountLineComment <= 26.2,0.25893,0.97759,1.08513
CountClassCoupled <= 0.68,0.1875,0.97619,1.08358
PercentLackOfCohesion <= 3.5,0.22634,0.97239,1.07936
2.3 < CountClassCoupled <= 4.04,0.19643,0.96364,1.06965
-0.2 < CountDeclClassVariable <= 0.13,0.36652,0.96102,1.06675
1.115 < RatioCommentToCode <= 2.09,0.19152,0.95804,1.06344
RatioCommentToCode > 2.09,0.19732,0.95701,1.06229
-0.17 < MAJOR_LINE <= 0.045,0.44866,0.95224,1.05699
