Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.28,0.19688,0.99546,1.0793
-0.055 < Del_lines <= 0.335,0.8125,0.99011,1.0735
PercentLackOfCohesion <= 1.8,0.24107,0.98889,1.07217
-0.16 < CountDeclClassVariable <= 0.12,0.39688,0.98763,1.07081
-0.14 < CountInput_Min <= 0.29 & 0.99 < CountDeclClass <= 1.16,0.24866,0.98743,1.07059
CountLineComment <= 19.5,0.18661,0.98325,1.06606
OWN_LINE > 0.948,0.20491,0.98039,1.06296
RatioCommentToCode > 1.935,0.19777,0.97968,1.06219
0.28 < CountClassCoupled <= 1.94,0.20268,0.97357,1.05556
1.94 < CountClassCoupled <= 3.9,0.20625,0.97186,1.05371
