Antecedent,Antecedent Coverage %,Confidence,Lift
-0.226 < CountDeclMethodPrivate <= 0.008 & -0.2 < Del_lines <= 1.34,0.5817,0.99463,1.09429
0.985 < CountDeclClass <= 1.235 & -0.2 < Del_lines <= 1.34,0.64375,0.99445,1.09409
1.03 < RatioCommentToCode <= 1.895,0.20402,0.98468,1.08334
CountClassCoupled <= 0.6,0.19241,0.98376,1.08233
-0.2 < Del_lines <= 1.34,0.82946,0.98224,1.08066
-0.16 < CountDeclInstanceVariable <= 0.92,0.26786,0.98167,1.08003
RatioCommentToCode > 1.895,0.1942,0.98161,1.07996
CountDeclInstanceVariable <= -0.16,0.11473,0.98054,1.07879
0.6 < CountClassCoupled <= 1.94,0.1875,0.97857,1.07662
PercentLackOfCohesion <= 5.2,0.20893,0.9765,1.07434
