Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.76,0.19375,0.99539,1.05923
0.48 < CountClassCoupled <= 1.82,0.18438,0.99274,1.0564
CountInput_Mean <= 1.13,0.2067,0.99136,1.05494
CountClassCoupled <= 0.48,0.2058,0.99132,1.0549
-0.18 < Del_lines <= 0.65,0.86563,0.98917,1.05261
1.08 < RatioCommentToCode <= 1.76,0.19955,0.98658,1.04985
1.82 < CountClassCoupled <= 3.6,0.20804,0.98283,1.04586
-0.19 < CountDeclMethodProtected <= 0.47,0.32589,0.98082,1.04372
-0.028 < CountDeclMethodPrivate <= 0.054,0.78795,0.96941,1.03158
-0.108 < MAJOR_LINE <= 0.036,0.47455,0.96896,1.0311
