test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,17.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,112.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.7131920175888238,0.2868079824111763
59,1,17.0,2.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,23.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.7067919715745692,0.29320802842543087
59,2,17.0,7.0,1.0,1.0,0.0,13.0,1.0,417.0,26.0,2.0,27.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.788613537307594,0.211386462692406
59,3,17.0,7.0,1.0,1.0,0.0,17.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,7.0,0.7842298930639896,0.21577010693601043
59,4,17.0,7.0,1.0,1.0,53.0,8.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6064120061039481,0.3935879938960519
59,5,17.0,7.0,2.0,1.0,0.0,15.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6355821512416755,0.36441784875832445
59,6,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,34.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.9,1.0,2.0,0.5303978068323258,0.46960219316767415
59,7,17.0,7.0,2.0,1.0,0.0,2.0,22.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.539267153511529,0.46073284648847096
59,8,17.0,52.0,1.0,1.0,0.0,20.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6948951375184551,0.3051048624815449
59,9,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,22.0,32.0,150.0,0.0,3.0,19.0,87.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.7159052693874888,0.2840947306125113
