,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE
1959,1.0,0.0,220.0,0.7339901477832509,1.25,11.0,107.0,1.0,0.0,3.0,4.0,1.45,0.0,61.0,2.0,0.0,7.0,1.0,4.0,1.0,2.0,1.25,0.0,220.0,0.733990147783251,0.0,1.0
41,1.0,31.0,1.0,0.43010752688172005,2.42857142857143,1.9999999999999996,31.0,1.0,0.0,0.0,5.0,0.21999999999999997,2.0,0.0,1.0,0.0,4.0,1.0,4.6,4.0,5.0,2.42857142857143,0.0,1.0,0.43010752688172,0.0,2.0
96,2.220446049250313e-16,0.0,24.0,0.0,0.4782608695652171,0.0,24.0,1.0,0.0,0.0,0.0,0.9200000000000002,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.105427357601002e-15,0.478260869565217,0.0,0.0
1960,1.0,0.0,3.0,179.0,0.5,10.0,118.0,1.0,0.0,5.0,5.0,1.26,0.0,60.0,2.0,0.0,7.0,1.0,4.14285714285714,1.0,0.0,1.33333333333333,1.0,273.0,0.905982905982906,0.0,1.0
27,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,2.0,0.0,7.0,0.48155339805825204,0.5,13.0,127.0,1.0,3.0,6.0,2.0,1.98,0.0,58.0,2.0,2.0,3.0,1.0,3.83333333333333,1.0,1.0,1.0,0.0,216.0,0.990654205607477,0.0,1.0
182,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2.220446049250313e-16,0.0,8.0,1.0,0.48155339805825204,8.0,42.0,1.0,0.0,0.0,1.0000000000000009,2.47,0.0,100.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,0.814285714285714,0.0,0.0
104,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1.0,0.0,1.0,0.0,5.0,3.0,36.0,1.0,0.0,0.0,4.0,1.06,1.0,0.0,2.0,0.0,1.0,1.0,2.5,1.0,2.0,0.5,0.0,5.0,0.928571428571429,0.0,0.0
212,1.0,1.0,0.0,1.0,2.0,4.0,71.0,1.0,0.0,1.0,7.0,1.92,0.0,28.0,1.0,1.0,1.0,3.0,1.71428571428571,0.0,1.0,0.0,0.0,2.0,0.952,0.0,1.0
213,1.0,1.0,1.0,0.0,0.888888888888889,3.0,52.0,1.0,0.0,1.0,7.0,0.9100000000000001,0.0,28.0,1.0,0.0,1.0,3.0,2.71428571428571,0.0,1.0,0.888888888888889,0.0,-7.105427357601002e-15,0.953846153846154,0.0,1.0
48,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1.0,0.0,1.0,3.0,2.0,1.9999999999999996,44.0,1.0,0.0,2.0,9.0,0.98,0.0,44.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.944444444444444,0.0,0.0
1963,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.220446049250313e-16,27.0,179.0,30.0,0.6853932584269659,0.0,179.0,1.0,0.0,30.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.000000000000004,0.685393258426966,0.0,2.0
168,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2.220446049250313e-16,0.0,20.0,1.33333333333333,3.45,5.0,129.0,1.0,0.0,0.0,16.0,0.76,2.0,0.0,1.0,0.0,0.0,1.0,6.0625,1.0,1.0,1.33333333333333,0.0,20.0,0.929347826086957,0.0,1.0
129,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2.220446049250313e-16,1.0,1068.0,19.0,21.0,1.0,1068.0,1.0,54.0,0.0,6.0,0.57,1.0,95.0,2.0,1.0,21.0,2.0,6.56390977443609,0.0,0.0,0.82962962962963,0.0,-7.105427357601002e-15,0.936464920204758,0.0,5.0
208,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,1.0,1.0,1.0,0.0,1.83333333333333,7.0,50.0,1.0,0.0,0.0,4.0,1.06,3.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,1.83333333333333,1.0,-7.105427357601002e-15,0.951219512195122,0.0,1.0
