test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
50,0,9.0,0.0,1.0,14.0,6.0,0.0,34.0,2.0,12.0,17.0,0.06,0.0,94.0,1.0,0.0,24.0,2.0,4.07589285714286,0.0,7.0,1.0,0.118421052631579,0.0,1181.0,0.2,0.0,1.0,0.0,0.803438305582874,0.19656169441712604
157,0,13.0,0.0,2.0,0.0,0.0,0.0,254.0,144.0,2.0,5.0,0.09,1.0,99.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,3.1,0.0,139.0,1.1,0.0,1.0,4.0,0.7380075643260219,0.2619924356739781
764,0,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,8.9,1.0,93.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.8125,0.0,1.0,1.0,0.5187037103357031,0.481296289664297
169,0,5.0,0.0,1.0,18.0,7.0,0.0,71.0,1.0,0.0,17.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,29.2,1.0,1.0,1.0,0.465116279069767,0.0,198.0,1.0,0.0,1.0,2.0,0.5190753972100277,0.48092460278997223
235,0,26.0,1.0,1.0,1.0,3.0,0.0,40.0,2.0,6.0,1.0,9.2,0.0,96.0,4.0,3.0,17.0,2.0,53.3,0.0,1.0,1.0,0.839285714285714,0.0,48.0,0.666666666666667,0.0,3.0,4.0,0.9103102911169375,0.08968970888306246
237,0,3.0,1.0,1.0,11.0,26.0,0.0,51.0,5.0,1.0,3.0,0.1,1.0,95.0,2.0,0.0,19.0,2.0,4.0,1.0,1.0,1.0,0.918918918918919,0.0,124.0,0.2,0.0,4.0,6.0,0.6429698184495185,0.35703018155048144
285,0,29.0,38.0,1.0,7.0,19.0,0.0,144.0,16.0,2.0,35.0,0.1,0.0,98.0,4.0,4.0,42.0,2.0,3.1497005988024,0.0,0.0,0.0,0.755434782608696,0.0,2.0,0.9,0.0,5.0,5.0,0.6025931751149618,0.39740682488503815
338,0,0.0,0.0,1.0,0.0,9.0,0.0,40.0,10.0,1.0,4.0,0.11,0.0,54.0,4.0,1.0,11.0,2.0,2.925,30.0,2.0,1.0,0.686274509803922,0.0,187.0,1.0,0.0,5.0,5.0,0.5822693290806525,0.41773067091934746
356,0,19.0,54.0,1.0,4.0,11.0,0.0,524.0,5.0,0.0,171.0,0.21,0.0,99.0,2.0,0.0,131.0,2.0,13.8922716627635,0.0,0.0,1.0,0.244239631336406,0.0,414.0,0.9,0.0,3.0,11.0,0.7556136325683624,0.24438636743163758
357,0,6.0,0.0,2.0,0.0,41.0,0.0,45.0,2.0,0.0,6.0,0.09,1.0,66.0,1.0,0.0,22.0,1.0,4.8695652173913,20.0,2.0,1.0,1.06122448979592,0.0,811.0,0.0,0.0,4.0,5.0,0.5560207968761972,0.44397920312380273
