test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
80,0,1.0,0.0,1.0,6.0,1.0,16.0,1.0,25.0,2.0,7.0,7.0,0.53,0.0,97.0,2.0,13.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,0.539735099337748,4.0,0.52,0.48
80,1,1.0,0.0,1.0,6.0,168.0,16.0,1.0,25.0,2.0,7.0,7.0,0.53,0.0,97.0,2.0,13.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,0.539735099337748,4.0,0.53,0.47
86,0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,2.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.65,0.35
86,1,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,3.0,5.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.59,0.41
86,2,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,5.64,0.0,78.0,2.0,2.0,13.0,3.0,34.5,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.52,0.48
86,3,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,7.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.59,0.41
86,4,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,7.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,1.1,3.0,0.52,0.48
86,5,0.0,0.0,1.0,0.0,0.0,4.0,2.0,43.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,8.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.56,0.44
86,6,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,27.0,2.0,2.0,13.0,3.0,21.4,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.51,0.49
86,7,0.0,0.0,1.0,0.0,0.0,4.0,1.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,33.6,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.52,0.48
86,8,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,36.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,52.3,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.52,0.48
86,9,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,1.0,35.2,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.56,0.44
86,10,0.0,0.0,1.0,0.0,0.0,4.0,2.0,317.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,0.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.58,0.42
86,11,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,8.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,0.0,0.51,0.49
86,12,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,1.0,21.4,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.56,0.44
86,13,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,29.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,1.0,3.0,0.56,0.44
86,14,0.0,0.0,1.0,0.0,0.0,4.0,2.0,868.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.9,3.0,0.52,0.48
86,15,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,15.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,1.0,3.0,0.53,0.47
86,16,0.0,0.0,1.0,0.0,0.0,4.0,2.0,47.0,1.0,7.0,7.0,0.79,0.0,78.0,7.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.58,0.42
86,17,0.0,0.0,1.0,0.0,0.0,4.0,2.0,8.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,17.0,0.0,0.0,0.0,0.566552901023891,3.0,0.55,0.45
86,18,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,61.0,2.0,2.0,13.0,3.0,26.6,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.51,0.49
86,19,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,22.0,2.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.66,0.34
86,20,0.0,0.0,1.0,0.0,0.0,4.0,2.0,59.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.58,0.42
86,21,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,45.0,2.0,2.0,13.0,3.0,45.8,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.51,0.49
86,22,0.0,29.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,1.0,3.0,0.54,0.46
86,23,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,7.08,0.0,78.0,2.0,2.0,13.0,3.0,43.3,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.52,0.48
86,24,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,2.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,1.1,3.0,0.6,0.4
86,25,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,63.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,1.0,3.0,0.56,0.44
86,26,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,1.1,3.0,0.53,0.47
86,27,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,0.0,3.64705882352941,1.0,0.0,0.0,0.0,0.8,3.0,0.51,0.49
86,28,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,34.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,25.5,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.52,0.48
86,29,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,28.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,5.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.59,0.41
86,30,0.0,0.0,1.0,0.0,0.0,4.0,5.0,5.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.54,0.46
86,31,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,4.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.62,0.38
86,32,0.0,0.0,1.0,0.0,0.0,4.0,2.0,31.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.54,0.46
86,33,0.0,0.0,1.0,0.0,0.0,4.0,2.0,15.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,0.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.58,0.42
86,34,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,36.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,1.0,3.0,0.53,0.47
86,35,0.0,0.0,1.0,0.0,0.0,4.0,2.0,47.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.58,0.42
86,36,0.0,0.0,1.0,0.0,0.0,9.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,29.6,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.51,0.49
86,37,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,0.0,2.0,4.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.62,0.38
86,38,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,3.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,40.4,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.53,0.47
86,39,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,38.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,1.0,3.0,0.53,0.47
