,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
852,0.0,36.0,152.0,143.0,3.0,0.0,143.0,36.0,0.0,8.0,0.22999999999999998,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,-3.469446951953614e-18,152.0,1.0,0.0,1.0,0.0
233,0.0,142.0,29.0,16.0,8.0,0.0,50.0,8.0,1.0,6.0,0.1299999999999999,0.0,93.0,2.0,0.0,16.0,2.0,3.325,1.0,1.0,1.0,0.857142857142857,-3.469446951953614e-18,142.0,1.0,0.0,3.0,4.0
235,0.0,26.0,17.0,4.52830188679245,0.666666666666667,0.0,40.0,2.0,6.0,1.0,0.07000000000000006,0.0,96.0,4.0,3.0,17.0,2.0,4.52830188679245,0.0,1.0,1.0,0.839285714285714,-3.469446951953614e-18,48.00000000000001,0.666666666666667,0.0,3.0,4.0
237,0.0,26.0,11.0,6.0,1.0,0.0,51.0,5.0,1.0,3.0,0.10000000000000009,1.0,95.0,5.0,0.0,19.0,2.0,4.0,1.0,1.0,1.0,0.918918918918919,-3.469446951953614e-18,124.0,0.363636363636364,0.0,4.0,6.0
242,0.0,156.0,23.0,9.000000000000002,6.999999999999998,0.0,39.0,7.0,3.0,9.0,0.09000000000000008,0.0,100.0,5.0,2.0,23.0,3.0,2.6271186440678,0.0,0.0,1.0,0.402985074626866,-3.469446951953614e-18,156.0,0.666666666666667,0.0,3.0,4.0
911,0.0,0.0,565.0,12.0,8.0,0.0,10.0,3.0,0.0,2.0,0.040000000000000036,1.0,91.0,3.0,3.0,24.0,2.0,4.06451612903226,0.0,2.0,1.0,0.714285714285714,-3.469446951953614e-18,565.0,1.0,0.0,2.0,0.0
289,0.0,906.0,21.0,6.0,3.0,0.0,63.0,1.0,2.0,3.0,0.1200000000000001,0.0,78.0,5.0,0.0,21.0,1.0,4.890625,0.0,1.0,1.0,0.681818181818182,-3.469446951953614e-18,906.0,0.894736842105263,0.0,4.0,6.0
359,0.0,165.0,22.0,138.0,1.0,0.0,138.0,3.0,0.0,4.0,0.1100000000000001,0.0,97.0,4.0,0.0,17.0,2.0,3.88461538461538,0.0,1.0,1.0,0.712962962962963,-3.469446951953614e-18,165.0,1.0,0.0,3.0,4.0
304,0.0,211.0,189.0,15.0,3.0,0.0,49.0,2.0,0.0,1.0,0.040000000000000036,0.0,100.0,2.0,0.0,65.0,1.0,5.43457943925234,0.0,1.0,1.0,0.497695852534562,-3.469446951953614e-18,189.0,0.6875,0.0,2.0,5.0
357,0.0,0.0,811.0,40.99999999999999,0.0,0.0,45.0,2.0,0.0,6.0,0.09000000000000008,1.0,66.0,1.0,0.0,22.0,1.0,4.8695652173913,1.0,2.0,1.0,1.06122448979592,-3.469446951953614e-18,811.0,0.6,0.0,4.0,5.0
360,0.0,192.0,13.0,160.0,1.0,1.0,160.0,1.0,0.0,1.0,0.26,0.0,88.0,5.0,0.0,17.0,1.0,4.31884057971014,0.0,1.0,1.0,0.816901408450704,-3.469446951953614e-18,192.0,0.75,0.0,6.0,5.0
929,0.0,36.0,206.0,12.0,10.0,2.0,206.0,3.0,0.0,2.0,0.30000000000000004,0.0,80.0,4.0,0.0,21.0,2.0,4.13698630136986,1.0,1.0,1.0,0.636363636363636,-3.469446951953614e-18,58.0,0.777777777777778,0.0,1.0,2.0
931,0.0,0.0,130.0,19.0,9.0,0.0,29.0,2.0,0.0,3.0,0.1100000000000001,0.0,84.0,3.0,0.0,14.0,2.0,3.58620689655172,1.0,1.0,1.0,0.71875,-3.469446951953614e-18,130.0,0.666666666666667,0.0,2.0,2.0
928,0.0,582.0,22.0,0.0,1.0,3.0,582.0,4.0,17.0,7.0,0.8399999999999999,0.0,98.0,1.0,1.0,31.0,8.0,15.928,0.0,0.0,1.0,0.453846153846154,-3.469446951953614e-18,100.0,0.35,0.0,3.0,5.0
370,0.0,586.0,25.0,18.0,4.0,0.0,39.0,8.0,3.0,6.0,0.14000000000000012,0.0,86.0,3.0,0.0,18.0,2.0,6.83333333333333,1.0,2.0,1.0,0.411764705882353,-3.469446951953614e-18,586.0,0.5,0.0,5.0,1.0
285,0.0,16.0,19.0,30.0,0.0,0.0,144.0,16.0,2.0,35.0,0.10000000000000009,0.0,98.0,4.0,4.0,42.0,2.0,3.1497005988024,0.0,0.0,0.0,0.755434782608696,-3.469446951953614e-18,2.000000000000014,0.5,0.0,5.0,5.0
375,0.0,0.0,27.0,6.0,4.11111111111111,0.0,41.0,1.0,0.0,4.440892098500626e-16,0.16999999999999993,1.0,-7.105427357601002e-15,1.0,0.0,9.0,1.0,4.11111111111111,2.0,3.0,1.0,0.655172413793103,-3.469446951953614e-18,70.0,0.5,0.0,3.0,6.0
369,0.0,50.0,67.0,0.0,1.0,0.0,36.0,50.0,0.0,16.0,0.030000000000000027,0.0,16.0,1.0,0.0,22.0,2.0,4.47457627118644,1.0,2.0,1.0,0.644970414201183,-3.469446951953614e-18,314.0,0.648648648648649,0.0,5.0,1.0
377,0.0,169.0,165.0,0.0,0.0,2.0,165.0,2.0,1.0,1.0,0.35,0.0,93.0,4.0,0.0,20.0,2.0,6.16981132075472,0.0,1.0,1.0,0.625,-3.469446951953614e-18,169.0,0.571428571428571,0.0,6.0,6.0
379,0.0,0.0,22.0,42.99999999999999,1.0,0.0,75.0,22.0,0.0,4.440892098500626e-16,0.15999999999999992,0.0,-7.105427357601002e-15,4.0,0.0,43.0,1.0,2.67241379310345,0.0,2.0,1.0,0.345679012345679,-3.469446951953614e-18,106.0,0.583333333333333,0.0,5.0,5.0
376,0.0,0.0,170.0,1.0,0.0,0.0,170.0,3.0,0.0,2.0,0.20999999999999996,0.0,92.0,5.0,0.0,24.0,2.0,6.24409448818898,0.0,1.0,1.0,0.603053435114504,-3.469446951953614e-18,92.0,0.4,0.0,4.0,7.0
