test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
37.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,330.0,8.0,17.0,12.0,0.7,0.0,67.0,3.0,4.0,14.0,2.0,3.4,0.0,3.3,1.0,0.0,0.5,0.0,4.0,7.0,0.9898051,0.010194902
56.0,0.0,7.0,0.0,1.0,12.0,4.0,2.0,351.0,3.0,16.0,10.0,0.6,0.0,70.0,3.0,1.0,10.0,2.0,3.6,0.0,3.1,0.0,0.0,0.7,0.0,2.0,1.0,0.9984126,0.0015874018
163.0,0.0,6.0,0.0,2.0,6.0,3.0,3.0,129.0,1.0,0.0,3.0,0.8,1.0,15.0,1.0,0.0,1.0,1.0,3.1,1.0,3.7,1.0,0.0,1.0,0.0,3.0,3.0,0.9987838,0.0012161806
192.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,49.0,4.0,4.0,4.0,0.3,0.0,24.0,3.0,2.0,7.0,2.0,2.3,0.0,3.4,0.0,0.0,0.0,0.0,2.0,2.0,0.99781126,0.0021887482
195.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,24.0,1.0,0.0,0.0,0.3,0.0,8.0,1.0,0.0,6.0,2.0,2.5,0.0,4.0,0.0,0.0,0.8,0.0,1.0,0.0,0.95026636,0.049733624
214.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,275.0,1.0,0.0,15.0,0.9,0.0,36.0,1.0,0.0,4.0,1.0,7.3,1.0,3.0,1.0,0.0,0.6,0.0,4.0,2.0,0.99307483,0.00692518
223.0,0.0,24.0,0.0,3.0,3.0,2.0,4.0,138.0,2.0,10.0,12.0,0.2,0.0,48.0,4.0,1.0,45.0,1.0,4.1,1.0,8.4,1.0,0.0,0.5,0.0,3.0,4.0,0.858009,0.141991
256.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,330.0,8.0,17.0,12.0,0.7,0.0,67.0,3.0,4.0,14.0,2.0,3.4,0.0,3.3,1.0,0.0,0.5,0.0,4.0,7.0,0.9898051,0.010194902
345.0,0.0,2.0,0.0,1.0,30.0,3.0,2.0,552.0,37.0,10.0,9.0,0.6,0.0,99.0,1.0,1.0,12.0,2.0,3.0,0.0,3.0,1.0,0.0,0.9,0.0,4.0,2.0,0.9829024,0.017097622
356.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,34.0,1.0,3.0,7.0,0.3,1.0,10.0,4.0,0.0,13.0,1.0,3.7,0.0,5.7,0.0,0.0,0.0,0.0,3.0,2.0,0.99648464,0.003515388
363.0,0.0,9.0,0.0,1.0,1.0,1.0,3.0,59.0,1.0,0.0,10.0,0.2,1.0,21.0,2.0,0.0,13.0,1.0,5.4,1.0,6.5,1.0,0.0,0.6,0.0,1.0,2.0,0.9971461,0.0028538704
364.0,0.0,12.0,3.0,2.0,6.0,0.0,3.0,68.0,10.0,1.0,9.0,0.1,0.0,49.0,2.0,7.0,23.0,2.0,3.2,0.0,3.4,0.0,0.0,0.7,0.0,3.0,0.0,0.98600686,0.013993142
397.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,22.0,1.0,1.0,0.0,0.2,0.0,16.0,3.0,3.0,21.0,2.0,2.4,1.0,4.9,2.0,0.0,1.0,0.0,1.0,0.0,0.96466005,0.035339948
831.0,0.0,8.0,3.0,2.0,3.0,0.0,3.0,31.0,6.0,0.0,27.0,0.1,0.0,39.0,1.0,1.0,16.0,2.0,4.3,0.0,3.2,1.0,0.0,0.5,0.0,1.0,1.0,0.9402675,0.05973248
446.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,23.0,1.0,1.0,4.0,0.4,0.0,6.0,4.0,0.0,7.0,1.0,3.7,1.0,4.5,1.0,0.0,0.3,0.0,2.0,1.0,0.9513649,0.048635095
