test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
37,0,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,10.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.875,0.0,5.0,2.0,0.6194218,0.38057822
37,1,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,12.0,2.0,3.43564356435644,0.0,3.92079207920792,21.0,0.0,0.875,0.0,2.0,2.0,0.7319317,0.2680683
37,2,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,14.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.875,0.0,2.0,2.0,0.5828451,0.4171549
37,3,13.0,1.0,0.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,146.0,3.0,4.0,12.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.875,0.0,2.0,2.0,0.62338936,0.37661067
37,4,13.0,1.0,2.0,11.0,4.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,14.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.875,0.0,2.0,5.0,0.5222938,0.47770616
37,5,13.0,1.0,2.0,11.0,5.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,2.0,2.0,3.43564356435644,0.0,3.92079207920792,20.0,0.0,0.875,0.0,2.0,2.0,0.54119277,0.45880726
37,6,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,30.0,2.0,3.43564356435644,0.0,0.1,0.0,0.0,0.0,0.0,2.0,2.0,0.9046889,0.09531111
37,7,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,0.0,2.0,3.43564356435644,0.0,3.92079207920792,22.0,0.0,0.875,0.0,2.0,2.0,0.9809412,0.019058805
37,8,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,1.2,0.0,98.0,3.0,60.0,30.0,2.0,3.43564356435644,0.0,0.4,0.0,0.0,0.875,0.0,2.0,2.0,0.5082418,0.4917582
37,9,13.0,1.0,2.0,11.0,1.0,10.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,24.0,1.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.875,0.0,2.0,2.0,0.9634205,0.036579516
