test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
147,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,20.0,0.25,0.0,83.0,1.0,32.0,27.0,2.0,4.37037037037037,0.0,0.0,0.0,10.0,0.9,0.0,3.0,1.0,0.523298129444552,0.47670187055544794
203,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,23.0,50.0,3.9,0.0,95.0,2.0,0.0,24.0,1.0,2.6,1.0,1.0,0.0,11.0,0.909090909090909,0.0,3.0,1.0,0.546205108443822,0.4537948915561781
1765,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.4,0.0,58.0,2.0,13.0,10.0,1.0,3.66666666666667,2.0,1.0,0.0,2.0,0.5,0.0,2.0,2.0,0.7046690011167234,0.2953309988832766
282,0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,17.0,0.41,0.0,87.0,3.0,35.0,3.0,2.0,2.83333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8351213051976397,0.16487869480236028
287,0,1.0,13.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,9.0,0.7,0.0,76.0,4.0,15.0,7.0,2.0,3.1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5278427669365301,0.4721572330634699
379,0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.32,1.0,25.0,1.0,39.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6121925380989179,0.387807461901082
427,0,9.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,22.0,24.0,0.18,0.0,91.0,1.0,37.0,10.0,3.0,4.13953488372093,0.0,1.0,0.0,11.0,1.0,0.0,2.0,0.0,0.5012402695096606,0.4987597304903394
431,0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,12.0,23.0,0.6,0.0,83.0,1.0,0.0,3.0,3.0,5.78787878787879,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6768838691879903,0.32311613081200974
461,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,14.0,0.33,0.0,43.0,1.0,0.0,0.0,2.0,6.86666666666667,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.6992969990864368,0.3007030009135631
500,0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,6.17,0.0,75.0,2.0,1.0,7.0,1.0,3.75,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.6772006395049516,0.3227993604950484
503,0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,39.0,0.14,0.0,93.0,1.0,2.0,40.0,2.0,4.15942028985507,40.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,0.5780387142785627,0.4219612857214373
505,0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,1.0,37.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,0.666666666666667,0.0,3.0,0.0,0.506513092111359,0.49348690788864097
695,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,12.0,1.0,16.0,0.35,0.0,62.0,2.0,43.0,12.0,2.0,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5486642868565677,0.4513357131434324
727,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,3.0,21.0,6.0,2.0,1.63157894736842,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5576663259435505,0.4423336740564495
729,0,0.0,11.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,17.0,0.34,0.0,65.0,0.0,0.0,12.0,2.0,3.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5180723750631606,0.4819276249368393
754,0,1.0,5.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,13.0,48.0,0.15,0.0,94.0,2.0,0.0,21.0,3.0,2.9622641509434,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.5647550379293039,0.4352449620706961
757,0,1.0,39.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,6.0,13.0,0.16,0.0,74.0,1.0,4.0,2.0,1.0,7.42857142857143,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5304884536440174,0.4695115463559826
834,0,2.0,5.0,2.0,1.0,0.0,0.0,10.0,4.0,2.0,26.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.5064518286188142,0.4935481713811858
913,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.07,0.0,89.0,1.0,1.0,8.0,3.0,2.46428571428571,0.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0,0.5737034777317941,0.4262965222682059
914,0,2.0,0.0,1.0,95.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.18,0.0,57.0,0.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,0.5,0.0,3.0,1.0,0.5854807998193641,0.414519200180636
991,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.46,0.0,70.0,3.0,0.0,3.0,1.0,1.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.636592495628461,0.363407504371539
1009,0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,10.0,0.0,11.0,0.25,6.0,0.0,6.0,9.0,12.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.5232072467535863,0.4767927532464137
1011,0,0.0,30.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.49,0.0,0.0,3.0,0.0,4.0,1.0,1.75,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6731593026486224,0.3268406973513775
1028,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,9.96,1.0,50.0,3.0,1.0,3.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5936949645720704,0.4063050354279297
1103,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,12.0,14.0,0.1,0.0,85.0,4.0,6.0,13.0,2.0,6.82051282051282,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.5418730201182153,0.45812697988178475
1105,0,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,35.0,0.0,1.0,0.71,10.0,0.0,5.0,0.0,2.0,1.0,2.0,2.0,18.0,1.0,1.0,1.0,0.0,3.0,2.0,0.5156489524150847,0.48435104758491526
1118,0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,13.0,2.0,0.47,1.0,82.0,3.0,2.0,0.0,2.0,4.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6514787536930472,0.3485212463069528
1134,0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,1.0,13.0,16.0,0.42,2.0,82.0,3.0,2.0,5.0,2.0,3.69230769230769,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5314372984207981,0.4685627015792019
1321,0,0.0,3.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,7.0,0.32,7.0,0.0,4.0,0.0,3.0,1.0,1.71428571428571,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6065742899058046,0.3934257100941953
1366,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,2.0,45.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.721669885030227,0.278330114969773
