test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,0.0,1.0,1.0,5.0,3.0,16.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,70.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,1.1,0.0,3.0,1.0,0.5406176277340167,0.4593823722659834
39,1,0.0,1.0,1.0,14.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,6.0,1.1,0.0,3.0,1.0,0.6552593816612869,0.34474061833871306
39,2,6.0,1.0,1.0,5.0,3.0,4.0,2.0,10.0,21.0,0.0,19.0,6.96,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,1.0,0.454545454545455,0.0,3.0,1.0,0.5138592307081054,0.4861407692918947
39,3,0.0,1.0,1.0,14.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,1.1,0.0,3.0,1.0,0.509536505919028,0.49046349408097195
39,4,0.0,1.0,1.0,5.0,3.0,16.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,1.1,0.0,3.0,1.0,0.5406176277340167,0.4593823722659834
39,5,0.0,1.0,1.0,5.0,19.0,13.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,1.0,0.0,3.0,1.0,0.5259152741819003,0.4740847258180997
39,6,6.0,1.0,1.0,5.0,2.0,4.0,2.0,6.0,21.0,5.0,133.0,0.77,0.0,97.0,1.0,2.0,52.0,0.0,4.74534161490683,0.0,0.0,0.0,11.0,1.0,0.0,3.0,1.0,0.68862917821474,0.31137082178525993
41,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,0.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.8544524272650392,0.1455475727349608
41,1,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,30.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,6.0,34.8,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.6869516925102291,0.31304830748977086
41,2,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,4.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,33.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.7087405334299957,0.2912594665700044
