test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,31.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,0.0,0.0,2.19318181818182,0.0,0.0,4.0,0.5,1.0,11.0,0.51,0.49
59,1,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,3.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.4,4.0,12.0,0.53,0.47
59,2,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,0.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,3.0,0.5,1.0,10.0,0.52,0.48
59,3,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,0.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,4.0,0.0,0.5,1.0,7.0,0.52,0.48
59,4,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,7.0,13.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,15.0,0.0,0.0,0.7,1.0,2.0,0.53,0.47
59,5,17.0,7.0,1.0,1.0,0.0,2.0,1.0,731.0,26.0,32.0,32.0,12.0,0.0,3.0,3250.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,6,17.0,7.0,0.0,1.0,0.0,21.0,1.0,417.0,26.0,35.0,32.0,150.0,0.0,0.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,7,17.0,7.0,1.0,1.0,42.0,2.0,1.0,417.0,26.0,26.0,13.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,8,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,7.0,0.0,3.0,19.0,7.0,2.0,338.0,2.19318181818182,13.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,9,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,29.0,2.0,32.0,43.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,21.0,0.0,0.0,0.5,1.0,5.0,0.54,0.46
59,10,17.0,7.0,1.0,36.0,0.0,2.0,1.0,254.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,0.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,9.0,0.51,0.49
59,11,17.0,108.0,1.0,1.0,0.0,21.0,1.0,417.0,26.0,2.0,32.0,5.0,4.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,12,17.0,7.0,0.0,1.0,0.0,2.0,1.0,18.0,26.0,2.0,32.0,150.0,0.0,0.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.54,0.46
59,13,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,5.0,0.0,3.0,19.0,14.0,1.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,3.0,0.51,0.49
59,14,17.0,7.0,1.0,1.0,0.0,21.0,1.0,417.0,26.0,2.0,32.0,5.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,15,17.0,7.0,1.0,1.0,39.0,24.0,1.0,417.0,26.0,2.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,16,17.0,7.0,1.0,1.0,0.0,2.0,19.0,417.0,13.0,2.0,32.0,41.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,17,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,7.0,0.0,3.0,19.0,7.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,18,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,42.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,2.0,0.5,1.0,7.0,0.51,0.49
59,19,17.0,7.0,1.0,1.0,0.0,22.0,1.0,417.0,26.0,2.0,32.0,5.0,0.0,3.0,19.0,14.0,2.0,33.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,20,17.0,7.0,1.0,1.0,0.0,2.0,1.0,34.0,26.0,2.0,32.0,150.0,1.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,2.0,0.0,0.0,0.3,1.0,2.0,0.51,0.49
59,21,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,14.0,2.0,6.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,7.0,0.53,0.47
59,22,17.0,7.0,1.0,1.0,0.0,2.0,1.0,143.0,26.0,2.0,32.0,91.0,0.0,3.0,19.0,14.0,1.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,10.0,0.52,0.48
59,23,17.0,7.0,1.0,1.0,0.0,7.0,1.0,417.0,26.0,2.0,32.0,35.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,2.0,6.0,0.55,0.45
59,24,17.0,7.0,1.0,1.0,0.0,19.0,1.0,417.0,26.0,16.0,0.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,25,12.0,7.0,1.0,30.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,42.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,11.0,0.54,0.46
59,26,17.0,7.0,1.0,1.0,0.0,9.0,1.0,417.0,26.0,2.0,32.0,7.0,6.0,3.0,19.0,14.0,2.0,0.0,4.5,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,27,17.0,7.0,1.0,1.0,0.0,13.0,1.0,417.0,26.0,2.0,32.0,7.0,13.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,28,17.0,85.0,1.0,1.0,0.0,8.0,1.0,417.0,26.0,2.0,32.0,7.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,29,17.0,7.0,5.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,34.0,19.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,6.0,0.51,0.49
59,30,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,29.0,32.0,23.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,31,17.0,85.0,1.0,38.0,0.0,8.0,1.0,417.0,26.0,2.0,32.0,7.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,32,17.0,7.0,1.0,1.0,6.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,5.0,0.0,2.19318181818182,0.0,0.0,0.0,0.2,1.0,9.0,0.51,0.49
59,33,17.0,7.0,1.0,1.0,0.0,2.0,5.0,417.0,26.0,31.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,365.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.55,0.45
59,34,17.0,7.0,1.0,1.0,0.0,2.0,5.0,417.0,26.0,31.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.55,0.45
59,35,17.0,7.0,1.0,1.0,0.0,21.0,1.0,417.0,26.0,7.0,7.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.0,1.0,2.0,0.58,0.42
59,36,19.0,7.0,1.0,1.0,39.0,24.0,1.0,417.0,26.0,2.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,37,17.0,7.0,1.0,1.0,79.0,2.0,1.0,417.0,26.0,2.0,32.0,9.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,3.0,0.5,1.0,7.0,0.56,0.44
59,38,17.0,7.0,1.0,21.0,0.0,20.0,1.0,417.0,26.0,28.0,32.0,29.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.54,0.46
59,39,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,22.0,0.0,1.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,4.0,0.5,1.0,7.0,0.56,0.44
59,40,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,29.0,32.0,23.0,0.0,3.0,19.0,14.0,2.0,0.0,9.2,0.0,0.0,0.0,0.5,1.0,6.0,0.55,0.45
59,41,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,24.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,3.0,13.0,0.0,0.5,1.0,2.0,0.53,0.47
59,42,17.0,7.0,1.0,1.0,0.0,13.0,1.0,417.0,26.0,2.0,32.0,7.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,43,17.0,7.0,1.0,1.0,0.0,21.0,1.0,417.0,26.0,2.0,32.0,5.0,4.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,44,17.0,7.0,1.0,1.0,0.0,2.0,2.0,417.0,26.0,24.0,21.0,39.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,45,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,34.0,32.0,150.0,0.0,3.0,546.0,14.0,2.0,0.0,2.19318181818182,14.0,0.0,0.0,0.2,1.0,2.0,0.51,0.49
59,46,17.0,7.0,1.0,1.0,80.0,2.0,1.0,54.0,26.0,17.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,0.0,0.55,0.45
59,47,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,61.0,2.0,1.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.3,1.0,6.0,0.53,0.47
59,48,17.0,7.0,1.0,13.0,0.0,2.0,1.0,93.0,26.0,2.0,32.0,10.0,0.0,3.0,19.0,10.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.56,0.44
59,49,17.0,7.0,1.0,1.0,0.0,0.0,1.0,102.0,26.0,15.0,32.0,48.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,50,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,43.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,21.0,0.0,0.0,0.5,1.0,5.0,0.54,0.46
59,51,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,24.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,13.0,0.0,0.5,1.0,2.0,0.51,0.49
59,52,17.0,7.0,1.0,1.0,73.0,2.0,1.0,417.0,26.0,18.0,32.0,202.0,0.0,3.0,19.0,4.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,53,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,25.0,32.0,18.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,6.0,43.0,0.0,0.5,1.0,2.0,0.51,0.49
59,54,17.0,7.0,1.0,1.0,0.0,2.0,1.0,1448.0,26.0,30.0,32.0,150.0,0.0,1.0,19.0,0.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.58,0.42
59,55,17.0,7.0,1.0,1.0,77.0,2.0,1.0,417.0,26.0,0.0,32.0,21.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.3,1.0,2.0,0.51,0.49
59,56,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,0.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,7.0,0.51,0.49
