test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,21.0,32.0,25.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,1.0,1.0,0.54,0.46
59,1,3.0,0.0,1.0,1.0,9.0,3.0,2.0,386.0,18.0,10.0,23.0,41.0,0.0,3.0,3.0,22.0,2.0,0.0,3.09803921568627,1.0,1.0,0.0,0.8,4.0,0.0,0.52,0.48
106,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,178.0,2.0,21.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,1.0,0.0,0.59,0.41
106,1,0.0,0.0,1.0,1.0,1.0,6.0,2.0,178.0,3.0,5.0,23.0,22.0,0.0,2.0,0.0,21.0,2.0,1.0,4.03703703703704,1.0,1.0,0.0,1.0,2.0,0.0,0.62,0.38
117,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,3.0,1.0,0.0,0.333333333333333,3.0,0.0,0.53,0.47
160,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,40.0,101.0,0.0,4.0,2.0,7.0,2.0,0.0,1.88181818181818,26.0,1.0,0.0,1.0,1.0,0.0,0.57,0.43
160,1,1.0,3.0,1.0,1.0,0.0,0.0,2.0,82.0,5.0,16.0,37.0,82.0,0.0,3.0,2.0,6.0,4.0,0.0,3.12745098039216,0.0,1.0,0.0,0.333333333333333,6.0,6.0,0.52,0.48
160,2,2.0,0.0,1.0,0.0,0.0,1.0,1.0,164.0,54.0,4.0,25.0,19.0,0.0,3.0,0.0,17.0,2.0,0.0,2.03092783505155,1.0,1.0,0.0,0.5,3.0,7.0,0.52,0.48
160,3,10.0,0.0,1.0,14.0,0.0,1.0,3.0,99.0,3.0,10.0,25.0,51.0,0.0,2.0,0.0,3.0,2.0,0.0,4.12676056338028,0.0,1.0,0.0,0.428571428571429,4.0,2.0,0.52,0.48
165,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,48.0,1.0,4.0,6.0,111.0,0.0,1.0,0.0,9.0,2.0,0.0,3.8,1.0,1.0,0.0,1.0,1.0,2.0,0.51,0.49
165,1,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,138.0,0.0,2.0,0.0,85.0,1.0,1.0,3.72727272727273,1.0,1.0,0.0,0.0,3.0,3.0,0.63,0.37
204,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,76.0,3.0,0.0,8.0,13.0,0.0,2.0,0.0,39.0,5.0,0.0,4.36363636363636,0.0,1.0,0.0,1.0,2.0,5.0,0.52,0.48
204,1,2.0,0.0,1.0,1.0,0.0,2.0,4.0,75.0,1.0,7.0,9.0,10.0,1.0,3.0,0.0,4.0,1.0,1.0,5.89473684210526,1.0,1.0,0.0,0.833333333333333,2.0,4.0,0.59,0.41
205,0,0.0,4.0,1.0,0.0,12.0,0.0,1.0,50.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,19.0,3.0,0.0,2.75,1.0,1.0,0.0,1.0,2.0,1.0,0.64,0.36
205,1,0.0,0.0,1.0,0.0,0.0,0.0,2.0,45.0,1.0,0.0,18.0,36.0,0.0,1.0,0.0,8.0,2.0,1.0,2.83333333333333,1.0,1.0,0.0,1.0,3.0,10.0,0.66,0.34
624,0,3.0,0.0,2.0,2.0,70.0,5.0,1.0,495.0,4.0,0.0,4.0,25.0,0.0,2.0,0.0,11.0,2.0,0.0,3.39506172839506,0.0,1.0,0.0,0.75,4.0,7.0,0.61,0.39
913,0,0.0,0.0,1.0,13.0,0.0,2.0,2.0,65.0,1.0,1.0,9.0,14.0,0.0,1.0,93.0,1.0,2.0,2.0,2.84210526315789,0.0,1.0,0.0,1.0,2.0,0.0,0.64,0.36
3061,0,4.0,0.0,1.0,1.0,0.0,5.0,5.0,111.0,1.0,0.0,12.0,11.0,7.0,2.0,0.0,11.0,2.0,2.0,0.7,1.0,1.0,0.0,0.571428571428571,4.0,3.0,0.53,0.47
3061,1,6.0,0.0,2.0,3.0,0.0,5.0,4.0,114.0,1.0,2.0,4.0,10.0,1.0,3.0,0.0,9.0,1.0,1.0,6.16666666666667,1.0,1.0,0.0,0.1,2.0,8.0,0.53,0.47
3216,0,6.0,0.0,1.0,4.0,0.0,1.0,1.0,44.0,21.0,5.0,2.0,38.0,0.0,4.0,0.0,2.0,2.0,0.0,5.65909090909091,1.0,1.0,0.0,0.5,2.0,2.0,0.53,0.47
3399,0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,82.0,5.0,16.0,37.0,82.0,0.0,3.0,2.0,0.0,4.0,0.0,3.12745098039216,0.0,1.0,0.0,0.333333333333333,6.0,6.0,0.52,0.48
3399,1,10.0,110.0,1.0,6.0,0.0,1.0,3.0,99.0,3.0,1.0,25.0,33.0,0.0,5.0,3166.0,22.0,2.0,0.0,4.12676056338028,0.0,1.0,0.0,0.428571428571429,4.0,7.0,0.51,0.49
3399,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,1.0,17.0,29.0,65.0,0.0,1.0,0.0,7.0,2.0,1.0,1.61194029850746,1.0,1.0,0.0,0.5,3.0,3.0,0.55,0.45
4185,0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,56.0,1.0,3.0,3.0,13.0,0.0,1.0,4.0,88.0,2.0,0.0,8.1578947368421,1.0,1.0,0.0,0.6,2.0,3.0,0.57,0.43
4185,1,1.0,0.0,1.0,1.0,0.0,1.0,3.0,55.0,1.0,32.0,3.0,13.0,0.0,1.0,3.0,3.0,2.0,0.0,8.0,1.0,1.0,0.0,0.5,2.0,5.0,0.6,0.4
4185,2,1.0,0.0,2.0,1.0,0.0,2.0,2.0,63.0,1.0,3.0,5.0,14.0,20.0,4.0,0.0,14.0,2.0,0.0,3.77777777777778,1.0,1.0,0.0,1.0,3.0,3.0,0.53,0.47
4195,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,42.0,1.0,0.0,2.0,47.0,0.0,3.0,2.0,15.0,2.0,0.0,1.85106382978723,1.0,1.0,0.0,0.5,1.0,4.0,0.61,0.39
4195,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0,1.0,11.0,16.0,13.0,0.0,5.0,0.0,14.0,2.0,0.0,1.72340425531915,1.0,1.0,0.0,0.5,4.0,3.0,0.66,0.34
4237,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0,1.0,1.0,16.0,46.0,14.0,5.0,0.0,2.0,2.0,0.0,1.72340425531915,1.0,1.0,0.0,0.5,4.0,3.0,0.54,0.46
4237,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,42.0,1.0,0.0,1.0,47.0,0.0,5.0,2.0,15.0,2.0,0.0,1.85106382978723,1.0,522.0,0.0,0.5,1.0,4.0,0.52,0.48
4637,0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,97.0,1.0,7.0,10.0,167.0,0.0,3.0,2.0,32.0,4.0,0.0,19.5,1.0,1.0,0.0,0.625,2.0,1.0,0.51,0.49
4637,1,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,8.0,21.0,0.0,4.0,2.0,28.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,1.0,5.0,0.6,0.4
5371,0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,62.0,1.0,3.0,8.0,20.0,1.0,4.0,0.0,14.0,1.0,0.0,2.89655172413793,0.0,1.0,0.0,0.5,4.0,4.0,0.56,0.44
5371,1,1.0,0.0,2.0,1.0,0.0,2.0,2.0,63.0,1.0,3.0,5.0,14.0,0.0,2.0,0.0,14.0,2.0,0.0,3.77777777777778,1.0,1.0,0.0,0.3,3.0,11.0,0.51,0.49
5440,0,5.0,0.0,1.0,1.0,2.0,1.0,2.0,71.0,2.0,7.0,9.0,23.0,0.0,3.0,0.0,7.0,2.0,1.0,4.54285714285714,1.0,1.0,3.0,1.0,2.0,0.0,0.51,0.49
5522,0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,49.0,1.0,1.0,1.0,6.0,4.0,1.0,0.0,11.0,3.0,1.0,14.2857142857143,1.0,1.0,0.0,0.5,2.0,4.0,0.55,0.45
5522,1,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,131.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,3.0,3.0,0.7,0.3
5525,0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,32.0,1.0,0.0,15.0,28.0,0.0,4.0,0.0,6.0,1.0,0.0,3.38461538461538,1.0,1.0,0.0,0.5,3.0,3.0,0.65,0.35
5525,1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,37.0,3.0,6.0,11.0,58.0,0.0,3.0,0.0,9.0,1.0,0.0,4.0,0.0,1.0,0.0,0.5,2.0,3.0,0.55,0.45
5525,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,39.0,1.0,19.0,10.0,22.0,0.0,1.0,0.0,6.0,2.0,1.0,2.2,1.0,1.0,0.0,0.666666666666667,3.0,3.0,0.58,0.42
5528,0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,28.0,1.0,2.0,110.0,30.0,0.0,3.0,0.0,11.0,2.0,0.0,3.7,0.0,1.0,0.0,0.0,2.0,2.0,0.59,0.41
5528,1,4.0,0.0,1.0,1.0,2.0,0.0,2.0,32.0,1.0,0.0,15.0,28.0,0.0,4.0,0.0,6.0,1.0,0.0,3.38461538461538,1.0,1.0,0.0,0.5,3.0,3.0,0.65,0.35
6488,0,9.0,0.0,5.0,4.0,0.0,0.0,2.0,26.0,1.0,2.0,4.0,173.0,0.0,3.0,0.0,9.0,1.0,0.0,5.23076923076923,1.0,1.0,0.0,0.6,3.0,2.0,0.6,0.4
6488,1,7.0,0.0,1.0,1.0,0.0,21.0,2.0,25.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,7.0,1.0,2.0,9.0,5.0,1.0,0.0,0.1,2.0,1.0,0.65,0.35
6739,0,9.0,0.0,1.0,2.0,4.0,1.0,2.0,98.0,3.0,0.0,18.0,195.0,1.0,3.0,0.0,17.0,1.0,0.0,4.39622641509434,0.0,1.0,0.0,0.555555555555556,2.0,2.0,0.59,0.41
7400,0,15.0,0.0,2.0,0.0,0.0,5.0,5.0,347.0,3.0,0.0,32.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,8.94736842105263,1.0,1.0,0.0,0.75,4.0,1.0,0.54,0.46
