test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,24.0,32.0,150.0,0.0,3.0,19.0,0.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,1,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,35.0,32.0,150.0,0.0,3.0,19.0,5.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,2,17.0,7.0,1.0,1.0,0.0,2.0,0.0,417.0,26.0,31.0,32.0,150.0,0.0,3.0,19.0,5.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,3,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,35.0,32.0,150.0,21.0,3.0,19.0,5.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,4,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,16.0,32.0,150.0,10.0,3.0,19.0,4.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.52,0.48
59,5,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,8.0,32.0,150.0,15.0,3.0,19.0,0.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,6,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,18.0,32.0,150.0,8.0,3.0,19.0,3.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,7,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,30.0,32.0,150.0,7.0,3.0,19.0,0.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,8,2.0,7.0,1.0,1.0,0.0,2.0,0.0,417.0,26.0,31.0,32.0,150.0,0.0,3.0,19.0,5.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.54,0.46
59,9,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,7.0,32.0,150.0,2.0,3.0,19.0,2.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.51,0.49
59,10,1.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,30.0,32.0,150.0,7.0,3.0,19.0,0.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.56,0.44
59,11,3.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,7.0,32.0,150.0,0.0,3.0,19.0,5.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.54,0.46
59,12,12.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,28.0,32.0,150.0,4.0,3.0,19.0,4.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
59,13,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,14.0,32.0,150.0,10.0,3.0,19.0,0.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.53,0.47
106,0,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,25.0,11.0,13.0,1.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,2.0,0.55,0.45
106,1,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,21.0,11.0,13.0,5.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,2.0,0.51,0.49
106,2,16.0,0.0,3.0,3.0,4.0,5.0,3.0,204.0,2.0,13.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,12.0,0.54,0.46
