test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26,0,6.0,1.0,0.0,264.0,0.0,383.0,0.3,0.0,100.0,2.0,5.0,4.0,1.0,6.2,0.0,0.0,0.0,0.384615384615385,0.0,0.1,4.0,6.0,0.0,0.56,0.44
26,1,6.0,20.0,0.0,1567.0,0.0,383.0,0.3,0.0,28.0,2.0,92.0,4.0,1.0,6.6,0.0,24.0,0.0,0.384615384615385,0.0,0.1,4.0,0.0,16.0,0.52,0.48
26,2,6.0,10.0,0.0,264.0,0.0,383.0,4.89,0.0,100.0,2.0,5.0,4.0,1.0,4.3,0.0,0.0,0.0,0.4,5.0,0.1,4.0,6.0,1.0,0.59,0.41
26,3,6.0,10.0,0.0,264.0,0.0,383.0,4.89,0.0,100.0,2.0,5.0,4.0,1.0,4.3,2.0,0.0,0.0,0.4,5.0,0.1,4.0,6.0,1.0,0.58,0.42
26,4,6.0,1.0,0.0,264.0,0.0,383.0,0.3,0.0,72.0,2.0,5.0,4.0,1.0,6.2,0.0,0.0,0.0,0.384615384615385,0.0,0.1,4.0,6.0,0.0,0.58,0.42
26,5,6.0,1.0,0.0,96.0,0.0,383.0,0.2,8.0,100.0,4.0,5.0,4.0,1.0,12.6617647058824,0.0,8.0,0.0,0.384615384615385,0.0,0.0,4.0,6.0,2.0,0.51,0.49
1574,0,1.0,3.0,1.0,47.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,35.4,38.0,1.0,1.0,1.5,0.0,0.8,0.0,2.0,0.0,0.54,0.46
1574,1,1.0,3.0,1.0,47.0,5.0,1.0,0.19,1.0,7.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.8,0.0,2.0,0.0,0.6,0.4
1574,2,1.0,3.0,1.0,47.0,5.0,1.0,0.19,12.0,86.0,2.0,0.0,168.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.8,0.0,2.0,0.0,0.53,0.47
1574,3,1.0,3.0,1.0,47.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,17.0,0.0,1.0,1.0,1.5,0.0,0.8,0.0,2.0,0.0,0.52,0.48
1574,4,1.0,3.0,13.0,47.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.8,0.0,2.0,0.0,0.51,0.49
