"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 0.2'","b'target = 0'",0.1881,414,0.1881,414,1,0.01572,1.09122,3.37178e-18,0.9164,2017
"b'000001'","b'-0.014 < MaxNesting_Mean <= 0.138'","b'target = 0'",0.29396,647,0.29259,644,0.99536,0.02321,1.08616,5.55054e-25,0.9164,2017
"b'000002'","b'RatioCommentToCode > 2.71'","b'target = 0'",0.19945,439,0.19809,436,0.99317,0.01531,1.08377,5.05137e-15,0.9164,2017
"b'000003'","b'CountLineComment <= 14.6'","b'target = 0'",0.1881,414,0.18673,411,0.99275,0.01436,1.08332,6.26112e-14,0.9164,2017
"b'000004'","b'-13 < Added_lines <= 19'","b'target = 0'",0.42526,936,0.42208,929,0.99252,0.03237,1.08306,5.51819e-36,0.9164,2017
"b'000005'","b'CountInput_Mean <= 1.06'","b'target = 0'",0.20445,450,0.20264,446,0.99111,0.01527,1.08152,2.15936e-14,0.9164,2017
"b'000006'","b'-0.43 < CountDeclMethodPrivate <= 0.075'","b'target = 0'",0.56111,1235,0.55566,1223,0.99028,0.04146,1.08062,1.53332e-50,0.9164,2017
"b'000007'","b'-0.9 < CountDeclClassVariable <= 0.09'","b'target = 0'",0.53885,1186,0.53339,1174,0.98988,0.03959,1.08018,1.08029e-46,0.9164,2017
"b'000008'","b'0.665 < CountDeclClass <= 1.07 & -0.202 < AvgLineBlank <= 0.02'","b'target = 0'",0.41527,914,0.41072,904,0.98906,0.03017,1.07929,1.77448e-16,0.9164,2017
"b'000009'","b'0.2 < PercentLackOfCohesion <= 19.4'","b'target = 0'",0.12313,271,0.12176,268,0.98893,0.00893,1.07914,4.23819e-08,0.9164,2017
