"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-60 < Added_lines <= 10'","b'target = 0'",0.42691,920,0.42691,920,1,0.01922,1.04713,6.58042e-25,0.95499,2058
"b'000001'","b'16.7 < CountLineComment <= 31.1'","b'target = 0'",0.21671,467,0.21671,467,1,0.00975,1.04713,2.76676e-11,0.95499,2058
"b'000002'","b'0.5 < CountClassCoupled <= 2.8'","b'target = 0'",0.21021,453,0.21021,453,1,0.00946,1.04713,6.31199e-11,0.95499,2058
"b'000003'","b'CountClassCoupled <= 0.5'","b'target = 0'",0.18701,403,0.18701,403,1,0.00842,1.04713,1.13533e-09,0.95499,2058
"b'000004'","b'PercentLackOfCohesion <= 2.5'","b'target = 0'",0.23898,515,0.23852,514,0.99806,0.01029,1.0451,5.16858e-11,0.95499,2058
"b'000005'","b'2.8 < CountClassCoupled <= 5.05'","b'target = 0'",0.21531,464,0.21485,463,0.99784,0.00923,1.04488,9.65246e-10,0.95499,2058
"b'000006'","b'CountLineComment <= 16.7'","b'target = 0'",0.19629,423,0.19582,422,0.99764,0.00837,1.04466,9.41731e-09,0.95499,2058
"b'000007'","b'-0.009 < AvgLineBlank <= 0.067 & 0.9 < CountDeclClass <= 1.45'","b'target = 0'",0.54849,1182,0.5471,1179,0.99746,0.0233,1.04448,6.14122e-09,0.95499,2058
"b'000008'","b'-0.04 < CountDeclClassVariable <= 0.69 & 0.9 < CountDeclClass <= 1.45'","b'target = 0'",0.60742,1309,0.60557,1305,0.99694,0.02549,1.04393,1.96303e-10,0.95499,2058
"b'000009'","b'-0.43 < CountDeclClassMethod <= 0.13 & -0.048 < MINOR_COMMIT <= 0.01'","b'target = 0'",0.51323,1106,0.51137,1102,0.99638,0.02124,1.04335,9.00347e-17,0.95499,2058
