"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.3 < CountClassCoupled <= 3.4'","b'target = 0'",0.24318,508,0.24318,508,1,0.0163,1.07183,2.36283e-18,0.93298,1949
"b'000001'","b'11.5 < Added_lines <= 54'","b'target = 0'",0.20153,421,0.20153,421,1,0.01351,1.07183,6.00296e-15,0.93298,1949
"b'000002'","b'CountLineComment <= 18.4'","b'target = 0'",0.19244,402,0.19244,402,1,0.0129,1.07183,3.14232e-14,0.93298,1949
"b'000003'","b'-0.285 < CountDeclClassMethod <= 0.11 & -0.091 < MINOR_COMMIT <= 0.022'","b'target = 0'",0.51556,1077,0.51508,1076,0.99907,0.03407,1.07084,1.41828e-12,0.93298,1949
"b'000004'","b'-47 < Added_lines <= 11.5'","b'target = 0'",0.4179,873,0.41742,872,0.99885,0.02753,1.0706,4.08628e-33,0.93298,1949
"b'000005'","b'18.4 < CountLineComment <= 32.8'","b'target = 0'",0.24414,510,0.24366,509,0.99804,0.01588,1.06973,9.92837e-17,0.93298,1949
"b'000006'","b'CountClassCoupled <= 0.3'","b'target = 0'",0.14744,308,0.14696,307,0.99675,0.0094,1.06835,2.3409e-09,0.93298,1949
"b'000007'","b'0.02 < MAJOR_LINE <= 0.76'","b'target = 0'",0.14457,302,0.14409,301,0.99669,0.00921,1.06828,3.73703e-09,0.93298,1949
"b'000008'","b'-0.03 < CountDeclMethodPrivate <= 0.39'","b'target = 0'",0.71805,1500,0.71565,1495,0.99667,0.04573,1.06826,3.17589e-72,0.93298,1949
"b'000009'","b'MAJOR_LINE <= 0.02'","b'target = 0'",0.26089,545,0.25993,543,0.99633,0.01653,1.0679,1.11185e-16,0.93298,1949
