CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,15.0,1.0,3.0,6.0,1.0,125.0,1.0,0.0,0.0,5.95,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.5,0.0,1.0,1.0,0
0.0,0.0,1.0,3.0,0.0,1.0,124.0,1.0,0.0,0.0,0.83,0.0,59.0,1.0,0.0,0.0,2.0,4.42,0.0,1.54,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,3.0,48.0,1.0,1.0,3.0,0.41,2.0,9.0,2.0,0.0,0.0,1.0,2.56,0.0,4.89,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,1.0,4.0,30.0,1.0,1.0,1.0,0.5,2.0,4.0,2.0,0.0,0.0,1.0,2.25,0.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,1.0,1.0,23.0,1.0,1.0,0.0,2.3,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,1.0,16.0,1.0,3.0,50.0,2.0,7.0,1.0,0.19,0.0,16.0,1.0,1.0,9.0,2.0,6.4,1.0,5.5,1.0,0.0,1.0,0.0,1.0,4.0,0
0.0,0.0,1.0,0.0,4.0,1.0,33.0,1.0,0.0,1.0,2.06,0.0,3.0,2.0,0.0,0.0,1.0,1.67,0.0,2.67,2.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,2.0,2.0,45.0,1.0,0.0,1.0,0.9,0.0,8.0,2.0,2.0,1.0,1.0,9.5,2.0,2.38,1.0,0.0,1.0,0.0,4.0,1.0,0
