CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
7.0,0.0,1.0,3.0,0.0,4.0,23.0,3.0,1.0,4.0,0.08,4.0,10.0,1.0,0.0,9.0,2.0,3.5,2.0,7.33,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,2.0,0.0,3.0,26.0,1.0,3.0,1.0,0.19,0.0,12.0,1.0,6.0,2.0,1.0,4.67,1.0,3.58,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,1.0,1.0,23.0,1.0,1.0,0.0,2.3,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,3.0,4.0,23.0,1.0,0.0,0.0,0.61,12.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,4.0,5.0,46.0,1.0,0.0,0.0,1.1,5.0,0.0,1.0,0.0,3.0,1.0,4.0,4.0,8.0,8.0,1.0,0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,1.0,1.0,2.0,29.0,1.0,0.0,2.0,0.48,0.0,8.0,2.0,0.0,0.0,1.0,2.5,0.0,2.25,1.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,32.0,1.0,0.0,1.0,0.82,0.0,10.0,2.0,1.0,0.0,2.0,2.3,1.0,1.7,1.0,0.0,0.0,0.0,2.0,0.0,0
5.0,0.0,2.0,0.0,1.0,2.0,76.0,2.0,0.0,4.0,0.37,0.0,23.0,3.0,0.0,1.0,2.0,3.57,0.0,3.3,1.0,0.0,1.0,0.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,21.0,1.0,0.0,1.0,1.91,0.0,2.0,2.0,0.0,1.0,1.0,1.5,1.0,1.5,1.0,0.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,73.0,1.0,0.0,1.0,0.4,0.0,49.0,1.0,5.0,9.0,4.0,2.86,0.0,1.9,0.0,0.0,1.0,0.0,3.0,3.0,0
0.0,0.0,1.0,0.0,4.0,1.0,106.0,1.0,0.0,1.0,1.66,0.0,19.0,2.0,0.0,2.0,2.0,0.63,0.0,1.11,0.0,0.0,0.0,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,1.0,0.85,0.0,6.0,1.0,25.0,3.0,2.0,11.0,0.0,2.5,1.0,0.0,1.0,0.0,3.0,0.0,0
1.0,0.0,1.0,4.0,0.0,1.0,29.0,1.0,0.0,0.0,1.12,0.0,1.0,1.0,0.0,3.0,1.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0
0.0,0.0,1.0,0.0,3.0,1.0,31.0,1.0,0.0,1.0,2.07,0.0,3.0,2.0,0.0,0.0,1.0,1.33,1.0,2.33,1.0,0.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,1.0,1.0,34.0,1.0,0.0,4.0,0.83,0.0,7.0,3.0,1.0,1.0,1.0,5.29,3.0,2.29,1.0,0.0,0.0,0.0,4.0,3.0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,2.0,0.0,0
2.0,0.0,2.0,0.0,3.0,3.0,112.0,2.0,2.0,6.0,0.43,0.0,23.0,2.0,0.0,6.0,2.0,3.71,1.0,3.42,1.0,0.0,0.75,0.0,3.0,3.0,1
0.0,0.0,1.0,0.0,0.0,1.0,17.0,1.0,0.0,2.0,0.81,0.0,5.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,2.5,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0
1.0,0.0,1.0,0.0,0.0,2.0,15.0,1.0,2.0,2.0,0.25,0.0,8.0,1.0,0.0,0.0,2.0,3.12,0.0,2.62,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,39.0,2.0,2.0,3.0,0.28,0.0,25.0,2.0,0.0,8.0,1.0,2.52,0.0,2.88,1.0,0.0,0.67,0.0,3.0,0.0,0
0.0,0.0,2.0,0.0,10.0,5.0,85.0,1.0,0.0,5.0,0.89,1.0,4.0,3.0,0.0,1.0,1.0,4.75,2.0,7.5,2.0,0.0,0.0,0.0,2.0,1.0,0
0.0,1.0,1.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,5.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
2.0,0.0,2.0,0.0,5.0,2.0,59.0,1.0,0.0,2.0,1.26,0.0,6.0,1.0,0.0,7.0,2.0,3.33,2.0,3.67,2.0,0.0,0.0,0.0,3.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,44.0,1.0,0.0,1.0,0.45,0.0,18.0,2.0,0.0,1.0,2.0,1.89,1.0,2.33,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,2.0,1.0,0.0,4.0,1.0,28.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0
0.0,1.0,1.0,0.0,4.0,1.0,24.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,33.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,6.67,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.0,0.0,1.0,30.0,3.0,2.0,552.0,37.0,10.0,9.0,0.65,0.0,99.0,1.0,1.0,12.0,2.0,3.01,0.0,3.05,1.0,0.0,0.9,0.0,4.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,19.0,1.0,0.0,1.0,1.19,0.0,3.0,2.0,0.0,3.0,1.0,1.67,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,22.0,3.0,0.0,2.0,0.24,0.0,9.0,2.0,0.0,5.0,3.0,1.9,0.0,3.5,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0
5.0,0.0,2.0,1.0,3.0,2.0,69.0,3.0,1.0,3.0,0.37,0.0,17.0,2.0,0.0,5.0,2.0,2.06,0.0,3.35,1.0,0.0,0.67,0.0,4.0,1.0,0
0.0,2.0,1.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,2.86,0.0,2.0,0.0,3.0,1.0,0.0,4.5,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,21.0,1.0,3.0,5.0,0.4,0.0,7.0,1.0,0.0,1.0,1.0,2.29,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0
0.0,1.0,2.0,0.0,1.0,4.0,27.0,2.0,0.0,10.0,0.27,0.0,4.0,1.0,0.0,4.0,2.0,6.0,4.0,9.5,7.0,0.0,0.0,0.0,3.0,1.0,0
8.0,1.0,1.0,2.0,3.0,2.0,170.0,4.0,1.0,15.0,0.56,0.0,34.0,2.0,1.0,3.0,2.0,3.49,1.0,3.6,1.0,0.0,1.0,0.0,1.0,1.0,0
1.0,0.0,1.0,11.0,0.0,1.0,34.0,1.0,0.0,2.0,0.94,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,0.0,0.0,0.88,0.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,1.0,8.0,0.0,2.0,50.0,1.0,2.0,1.0,0.71,0.0,2.0,2.0,0.0,5.0,1.0,5.6,3.0,4.4,2.0,0.0,0.0,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,3.0,2.0,56.0,1.0,1.0,1.0,0.57,0.0,11.0,2.0,0.0,4.0,1.0,1.64,0.0,4.18,1.0,0.0,0.0,0.0,3.0,5.0,0
7.0,0.0,1.0,12.0,4.0,2.0,351.0,3.0,16.0,10.0,0.63,0.0,70.0,3.0,1.0,10.0,2.0,3.58,0.0,3.1,0.0,0.0,0.73,0.0,2.0,1.0,0
2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,36.0,6.0,1.0,15.88,0.0,3.42,1.0,0.0,0.67,0.0,4.0,5.0,1
1.0,0.0,1.0,0.0,2.0,3.0,46.0,2.0,0.0,0.0,0.41,0.0,9.0,2.0,0.0,5.0,2.0,2.8,0.0,4.2,1.0,0.0,1.0,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,3.0,1.0,35.0,1.0,0.0,0.0,2.33,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
2.0,0.0,1.0,0.0,0.0,2.0,41.0,7.0,3.0,15.0,0.12,0.0,56.0,2.0,4.0,11.0,3.0,1.62,0.0,2.98,0.0,0.0,0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,23.0,1.0,7.0,2.0,0.2,0.0,9.0,3.0,0.0,2.0,1.0,2.46,0.0,4.77,1.0,0.0,0.0,0.0,4.0,0.0,0
4.0,0.0,1.0,0.0,4.0,2.0,142.0,1.0,10.0,7.0,0.54,0.0,27.0,3.0,0.0,1.0,1.0,2.33,0.0,2.93,0.0,0.0,0.6,0.0,6.0,1.0,0
1.0,0.0,1.0,0.0,0.0,2.0,15.0,2.0,0.0,3.0,0.35,1.0,3.0,2.0,1.0,1.0,1.0,2.75,0.0,5.75,1.0,0.0,0.0,0.0,2.0,1.0,0
1.0,0.0,1.0,0.0,0.0,2.0,41.0,2.0,0.0,8.0,0.32,0.0,19.0,2.0,0.0,1.0,2.0,1.79,0.0,2.05,1.0,0.0,0.5,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,32.0,1.0,0.0,1.0,1.07,0.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,2.14,1.0,0.0,0.5,0.0,3.0,1.0,0
2.0,0.0,1.0,0.0,4.0,2.0,130.0,1.0,4.0,9.0,0.58,1.0,17.0,2.0,0.0,12.0,1.0,2.39,1.0,5.39,1.0,0.0,0.6,0.0,4.0,2.0,0
0.0,0.0,1.0,0.0,0.0,5.0,21.0,1.0,1.0,1.0,0.33,7.0,2.0,3.0,1.0,4.0,1.0,3.5,1.0,10.5,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,7.0,4.0,43.0,1.0,0.0,1.0,0.96,2.0,3.0,1.0,0.0,3.0,2.0,2.67,1.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,1
4.0,0.0,1.0,0.0,6.0,2.0,73.0,1.0,0.0,2.0,1.14,0.0,9.0,2.0,0.0,1.0,1.0,2.0,1.0,3.11,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,2.0,2.0,26.0,1.0,0.0,2.0,1.44,0.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,2.5,2.0,0.0,0.0,0.0,2.0,0.0,0
1.0,0.0,2.0,0.0,23.0,4.0,114.0,1.0,1.0,0.0,0.6,4.0,4.0,2.0,0.0,2.0,1.0,27.75,2.0,8.5,2.0,0.0,0.0,0.0,1.0,4.0,0
0.0,220.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,4.0,0.1,0.0,220.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,0.0,0.0,1.0,16.0,1.0,5.0,0.0,0.11,0.0,27.0,2.0,11.0,31.0,2.0,5.0,1.0,2.67,0.0,0.0,1.0,0.0,2.0,1.0,0
0.0,0.0,3.0,42.0,4.0,3.0,84.0,1.0,0.0,0.0,0.42,0.0,0.0,1.0,0.0,10.0,1.0,11.54,1.0,2.62,1.0,0.0,0.75,0.0,2.0,2.0,0
0.0,1.0,1.0,0.0,1.0,2.0,48.0,1.0,0.0,7.0,0.45,0.0,15.0,1.0,0.0,10.0,1.0,3.2,1.0,3.47,1.0,0.0,0.0,0.0,3.0,3.0,0
0.0,0.0,2.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,0.81,0.0,3.0,4.0,0.0,8.0,1.0,7.33,2.0,3.67,2.0,0.0,1.0,0.0,4.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,15.0,1.0,0.0,3.0,0.39,0.0,10.0,1.0,0.0,3.0,2.0,1.5,0.0,1.3,1.0,0.0,1.0,0.0,3.0,0.0,0
0.0,0.0,1.0,2.0,0.0,1.0,21.0,1.0,0.0,0.0,0.53,0.0,9.0,4.0,0.0,4.0,1.0,3.89,1.0,2.33,1.0,0.0,0.0,0.0,3.0,0.0,0
1.0,0.0,1.0,0.0,0.0,2.0,26.0,1.0,0.0,3.0,0.28,0.0,12.0,3.0,0.0,3.0,1.0,2.69,0.0,2.69,1.0,0.0,0.0,0.0,3.0,1.0,0
1.0,0.0,1.0,0.0,0.0,1.0,39.0,1.0,0.0,0.0,1.77,0.0,3.0,4.0,0.0,3.0,1.0,2.0,1.0,3.25,1.0,0.0,0.0,0.0,1.0,0.0,0
