CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,2.0,0.0,0.84,1.0,5.0,2.0,0.0,0.0,1.0,2.0,1.0,2.8,2.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,20.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,3.0,48.0,1.0,1.0,3.0,0.41,2.0,9.0,2.0,0.0,0.0,1.0,2.56,0.0,4.89,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,1.0,4.0,30.0,1.0,1.0,1.0,0.5,2.0,4.0,2.0,0.0,0.0,1.0,2.25,0.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0
3.0,0.0,2.0,1.0,8.0,3.0,122.0,1.0,5.0,2.0,0.56,0.0,9.0,2.0,0.0,30.0,1.0,5.2,2.0,8.5,2.0,0.0,1.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,2.0,2.0,45.0,1.0,0.0,1.0,0.9,0.0,8.0,2.0,2.0,1.0,1.0,9.5,2.0,2.38,1.0,0.0,1.0,0.0,4.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,73.0,1.0,0.0,1.0,0.4,0.0,49.0,1.0,5.0,9.0,4.0,2.86,0.0,1.9,0.0,0.0,1.0,0.0,3.0,3.0,0
0.0,0.0,1.0,0.0,0.0,1.0,28.0,1.0,0.0,0.0,3.11,0.0,2.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,21.0,1.0,1.0,2.0,0.41,0.0,11.0,2.0,11.0,2.0,1.0,9.36,1.0,1.82,1.0,0.0,0.0,0.0,4.0,0.0,0
1.0,0.0,1.0,4.0,0.0,1.0,29.0,1.0,0.0,0.0,1.12,0.0,1.0,1.0,0.0,3.0,1.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0
