test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
210,0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,6.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,16.0,1.0,1.0,0.416666666666667,0.0,0.0,0.0,0.0,3.0,3.0,0.93864155,0.061358456
210,1,1.0,0.0,1.0,0.0,232.0,0.0,41.0,1.0,0.0,2.0,0.75,0.0,12.0,61.0,2.0,0.0,11.0,8.0,3.92307692307692,0.0,2.38461538461538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7771951,0.22280492
256,0,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.08,1.0,207.0,93.0,1.0,30.0,63.0,2.0,5.61835748792271,0.0,8.2,0.0,1.0,0.248868778280543,0.0,60.0,0.8125,0.0,1.0,1.0,0.779793,0.22020696
256,1,11.0,1.0,2.0,29.0,0.0,0.0,76.0,5.0,3.0,63.0,0.07,0.0,105.0,100.0,1.0,7.0,17.0,2.0,56.1,0.0,6.5,1.0,0.0,0.459459459459459,0.0,125.0,0.642857142857143,1.0,3.0,3.0,0.55507684,0.44492316
256,2,25.0,0.0,1.0,3.0,12.0,0.0,221.0,3.0,8.0,27.0,0.22,0.0,151.0,100.0,1.0,0.0,29.0,1.0,16.4110429447853,0.0,22.0,0.0,0.0,0.317365269461078,0.0,8.0,0.8,0.0,2.0,5.0,0.5682425,0.4317575
256,3,11.0,1.0,1.0,1.0,19.0,1.0,149.0,2.0,1.0,20.0,3.3,1.0,60.0,100.0,3.0,0.0,37.0,2.0,3.10126582278481,0.0,19.5,0.0,0.0,0.585365853658537,0.0,101.0,0.526315789473684,0.0,4.0,9.0,0.575945,0.42405498
256,4,29.0,38.0,1.0,12.0,19.0,0.0,144.0,16.0,2.0,35.0,0.1,0.0,148.0,98.0,4.0,21.0,42.0,2.0,3.1497005988024,0.0,12.8,0.0,0.0,0.755434782608696,0.0,4.0,0.5,0.0,5.0,5.0,0.5418625,0.45813748
270,0,5.0,0.0,1.0,18.0,7.0,0.0,71.0,1.0,0.0,17.0,0.16,1.0,34.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,14.2,1.0,1.0,0.465116279069767,0.0,32.0,1.0,0.0,1.0,6.0,0.61023223,0.3897678
270,1,3.0,1.0,1.0,1.0,2.0,0.0,44.0,3.0,1.0,18.0,0.18,1.0,20.0,92.0,1.0,0.0,18.0,2.0,3.27272727272727,1.0,10.0,1.0,1.0,0.846153846153846,0.0,36.0,0.5,0.0,3.0,0.0,0.5110831,0.48891687
270,2,11.0,7.0,2.0,4.0,4.0,0.0,43.0,9.0,0.0,7.0,0.08,0.0,51.0,72.0,3.0,3.0,30.0,2.0,4.70909090909091,1.0,15.3,0.0,1.0,0.861538461538462,0.0,38.0,0.727272727272727,0.0,3.0,9.0,0.66237295,0.33762708
468,0,1.0,0.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.13,0.0,11.0,93.0,2.0,0.0,16.0,2.0,3.325,1.0,14.7,1.0,1.0,0.857142857142857,0.0,43.0,1.0,0.0,3.0,4.0,0.8770313,0.12296866
468,1,5.0,0.0,1.0,0.0,7.0,1.0,50.0,3.0,2.0,6.0,0.23,0.0,22.0,17.0,0.0,6.0,11.0,1.0,5.62068965517241,1.0,3.79310344827586,1.0,1.0,0.454545454545455,0.0,90.0,1.0,0.0,1.0,0.0,0.71087176,0.28912824
468,2,1.0,0.0,1.0,1.0,2.0,2.0,62.0,3.0,1.0,0.0,0.53,0.0,10.0,100.0,1.0,2.0,23.0,3.0,3.16666666666667,0.0,21.0,1.0,1.0,0.625,0.0,53.0,1.0,0.0,1.0,0.0,0.8663038,0.13369623
474,0,0.0,1.0,1.0,1.0,3.0,0.0,39.0,2.0,0.0,174.0,10.9,1.0,11.0,87.0,7.0,0.0,17.0,2.0,2.78571428571429,0.0,7.0,2.0,1.0,1.11764705882353,0.0,0.0,0.0,0.0,4.0,2.0,0.5718745,0.4281255
474,1,0.0,1.0,2.0,1.0,3.0,0.0,36.0,2.0,0.0,0.0,4.3,0.0,13.0,93.0,6.0,0.0,17.0,2.0,3.0,1.0,7.375,2.0,1.0,0.684210526315789,0.0,4.0,1.0,0.0,3.0,1.0,0.54040146,0.45959857
474,2,2.0,0.0,1.0,4.0,2.0,0.0,39.0,2.0,0.0,2.0,9.5,1.0,12.0,91.0,3.0,0.0,18.0,2.0,3.21428571428571,1.0,6.57142857142857,2.0,1.0,1.0,0.0,7.0,0.666666666666667,0.0,4.0,0.0,0.50556254,0.49443746
477,0,14.0,0.0,1.0,2.0,2.0,0.0,47.0,2.0,2.0,7.0,0.07,1.0,72.0,88.0,3.0,0.0,25.0,2.0,2.89189189189189,0.0,15.0,1.0,1.0,0.766233766233766,0.0,24.0,0.4,0.0,4.0,2.0,0.60034513,0.39965484
477,1,26.0,1.0,1.0,1.0,3.0,0.0,40.0,2.0,6.0,1.0,2.6,0.0,50.0,16.0,4.0,3.0,17.0,2.0,4.52830188679245,0.0,6.56603773584906,1.0,1.0,0.839285714285714,0.0,2.0,0.666666666666667,0.0,3.0,4.0,0.68431556,0.31568447
477,2,11.0,0.0,1.0,3.0,9.0,0.0,42.0,4.0,0.0,1.0,4.8,0.0,33.0,85.0,3.0,0.0,9.0,2.0,2.0,0.0,4.52380952380952,1.0,1.0,0.385964912280702,0.0,27.0,0.8,0.0,3.0,3.0,0.5525886,0.44741142
477,3,11.0,7.0,2.0,4.0,4.0,0.0,43.0,9.0,0.0,7.0,0.08,0.0,51.0,72.0,3.0,3.0,30.0,2.0,4.70909090909091,1.0,11.8,5.0,1.0,0.861538461538462,0.0,38.0,0.727272727272727,0.0,3.0,9.0,0.55552185,0.44447815
496,0,10.0,0.0,2.0,1.0,12.0,0.0,31.0,1.0,0.0,0.0,6.4,2.0,0.0,75.0,1.0,0.0,0.0,1.0,5.66666666666667,4.0,3.08333333333333,1.0,1.0,2.21428571428571,0.0,1048.0,0.5,0.0,2.0,1.0,0.54861593,0.45138407
496,1,9.0,0.0,1.0,14.0,6.0,0.0,34.0,2.0,12.0,17.0,0.06,0.0,218.0,94.0,1.0,0.0,24.0,2.0,4.07589285714286,0.0,16.3,1.0,1.0,0.118421052631579,0.0,1182.0,0.833333333333333,0.0,1.0,0.0,0.7239595,0.2760405
496,2,6.0,3.0,1.0,1.0,25.0,0.0,39.0,8.0,3.0,6.0,10.6,0.0,17.0,86.0,3.0,0.0,18.0,2.0,25.7,1.0,4.54761904761905,2.0,1.0,0.411764705882353,0.0,561.0,0.5,0.0,5.0,1.0,0.576849,0.423151
515,0,14.0,2.0,2.0,6.0,20.0,1.0,119.0,14.0,0.0,42.0,0.17,0.0,46.0,100.0,2.0,5.0,16.0,2.0,3.71212121212121,0.0,20.4,0.0,0.0,0.962962962962963,0.0,167.0,0.5,0.0,3.0,5.0,0.50935173,0.4906483
515,1,2.0,0.0,1.0,13.0,6.0,2.0,165.0,2.0,1.0,58.0,0.35,0.0,47.0,93.0,4.0,0.0,20.0,2.0,6.16981132075472,0.0,20.8,1.0,1.0,0.625,0.0,90.0,0.571428571428571,0.0,6.0,6.0,0.61766356,0.38233644
515,2,8.0,0.0,1.0,7.0,38.0,0.0,103.0,2.0,0.0,2.0,0.19,0.0,1.0,97.0,1.0,0.0,12.0,1.0,9.7,2.0,18.0,1.0,1.0,0.714285714285714,0.0,112.0,1.0,0.0,2.0,5.0,0.8437345,0.15626553
515,3,11.0,1.0,1.0,1.0,19.0,1.0,149.0,2.0,1.0,20.0,6.5,1.0,60.0,100.0,3.0,0.0,8.0,2.0,3.10126582278481,0.0,4.9873417721519,0.0,0.0,0.585365853658537,0.0,101.0,0.526315789473684,3.0,4.0,9.0,0.58223206,0.41776794
