test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
210,0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,14.6,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,2.0,3.0,0.59,0.41
210,1,7.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.55,0.45
210,2,0.0,0.0,1.0,0.0,0.0,18.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,2.9,1.0,61.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.51,0.49
210,3,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,18.0,2.0,0.0,12.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.6,0.4
210,4,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,4.1,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,2.9,23.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.6,0.4
210,5,0.0,0.0,1.0,0.0,129.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.57,0.43
210,6,0.0,0.0,1.0,3.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,32.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.51,0.49
210,7,0.0,0.0,1.0,0.0,86.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,295.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.52,0.48
210,8,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,24.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,1.6,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.54,0.46
256,0,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,1.0,15.0,5.2,1.0,217.0,12.0,1.0,2.0,8.0,2.0,30.6,8.0,10.9,0.0,1.0,0.280172413793103,0.0,9786.0,0.821428571428571,0.0,1.0,1.0,0.51,0.49
256,1,8.0,0.0,1.0,109.0,0.0,0.0,171.0,14.0,13.0,133.0,5.9,1.0,217.0,28.0,1.0,85.0,1.0,2.0,34.5,14.0,5.62672811059908,0.0,1.0,2.2,0.0,145.0,0.821428571428571,4.0,1.0,13.0,0.53,0.47
256,2,8.0,0.0,1.0,109.0,0.0,0.0,171.0,14.0,13.0,133.0,5.9,2.0,217.0,28.0,1.0,85.0,1.0,2.0,34.5,14.0,5.62672811059908,0.0,1.0,2.2,0.0,145.0,0.821428571428571,4.0,1.0,13.0,0.52,0.48
270,0,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,6.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,16.0,3.0,40.3,1.0,14.3,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.52,0.48
270,1,6.0,0.0,1.0,18.0,272.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,34.0,1.0,12.1,1.0,1.0,2.1,0.0,45.0,0.6,0.0,1.0,2.0,0.52,0.48
270,2,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,27.0,31.0,0.13,1.0,52.0,96.0,7.0,0.0,24.0,1.0,5.72881355932203,1.0,11.8,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.52,0.48
270,3,6.0,0.0,1.0,18.0,7.0,0.0,70.0,42.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,61.8,1.0,21.9,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.51,0.49
270,4,6.0,0.0,1.0,18.0,109.0,0.0,70.0,111.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,44.2,1.0,15.7,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.53,0.47
270,5,6.0,0.0,1.0,7.0,7.0,0.0,70.0,3.0,25.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,52.9,1.0,18.8,1.0,113.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.54,0.46
270,6,6.0,0.0,1.0,7.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,52.9,1.0,18.8,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.51,0.49
270,7,6.0,0.0,1.0,7.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,52.9,1.0,18.8,1.0,113.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.51,0.49
1016,0,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,16.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.52,0.48
1016,1,0.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.52,0.48
1016,2,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,31.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.51,0.49
1016,3,6.0,0.0,1.0,1.0,0.0,22.0,1029.0,1.0,0.0,5.0,2.03,0.0,32.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.51,0.49
1016,4,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,41.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,20.6,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.51,0.49
1016,5,1.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,7.5,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.52,0.48
468,0,25.0,0.0,1.0,4.0,37.0,1.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,76.0,2.0,0.0,17.0,5.0,27.3,20.0,9.7,1.0,1.0,0.842105263157895,1.0,4225.0,0.666666666666667,0.0,1.0,2.0,0.54,0.46
468,1,1.0,0.0,14.0,4.0,6.0,0.0,57.0,103.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,9.3,1.0,3.3,21.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,1.0,2.0,0.51,0.49
468,2,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,5.2,0.0,11.0,12.0,2.0,0.0,17.0,2.0,30.6,8.0,10.9,1.0,1.0,0.842105263157895,0.0,9786.0,0.666666666666667,0.0,4.0,2.0,0.51,0.49
468,3,1.0,0.0,14.0,4.0,6.0,0.0,57.0,103.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,9.3,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,1.0,2.0,0.52,0.48
468,4,94.0,0.0,33.0,4.0,145.0,0.0,57.0,56.0,1.0,7.0,10.8,0.0,88.0,42.0,2.0,0.0,17.0,2.0,63.4,1.0,22.5,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,1.0,2.0,0.59,0.41
468,5,1.0,0.0,25.0,4.0,37.0,0.0,77.0,8.0,1.0,7.0,0.12,7.0,11.0,9.0,2.0,0.0,17.0,2.0,9.1,1.0,6.10416666666667,1.0,36.0,0.842105263157895,0.0,7906.0,0.666666666666667,2.0,4.0,2.0,0.52,0.48
468,6,94.0,0.0,33.0,4.0,145.0,0.0,57.0,56.0,1.0,7.0,0.12,0.0,88.0,42.0,2.0,0.0,17.0,2.0,63.4,1.0,22.5,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,1.0,2.0,0.55,0.45
468,7,1.0,0.0,1.0,4.0,37.0,37.0,57.0,96.0,1.0,7.0,0.12,11.0,503.0,93.0,2.0,0.0,17.0,2.0,36.4,1.0,12.9,1.0,1.0,0.842105263157895,0.0,12645.0,0.666666666666667,0.0,2.0,2.0,0.52,0.48
474,0,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,10.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.58,0.42
474,1,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,0.0,2.0,4.11111111111111,62.0,7.0,19.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.58,0.42
474,2,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,10.0,2.0,4.11111111111111,2.0,21.4,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.54,0.46
474,3,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,5.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.61,0.39
474,4,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,2.0,2.0,2.0,23.2,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.6,0.4
474,5,7.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,4.0,1.0,7.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.6,0.4
474,6,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,9.0,2.0,4.11111111111111,2.0,7.0,0.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.63,0.37
474,7,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,0.0,2.0,4.11111111111111,62.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.59,0.41
474,8,1.0,1.0,1.0,31.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,1.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,4.0,1.0,1.0,0.0,4.0,3.0,0.55,0.45
477,0,3.0,4.0,1.0,8.0,9.0,10.0,40.0,7.0,23.0,18.0,7.2,0.0,53.0,3.0,5.0,71.0,15.0,4.0,2.69354838709677,0.0,15.0,0.0,1.0,0.414285714285714,0.0,19.0,0.454545454545455,0.0,2.0,4.0,0.53,0.47
477,1,3.0,33.0,25.0,8.0,9.0,0.0,40.0,7.0,3.0,10.0,0.09,0.0,53.0,78.0,5.0,2.0,5.0,4.0,2.69354838709677,0.0,3.37096774193548,0.0,1.0,0.414285714285714,0.0,19.0,0.454545454545455,0.0,4.0,4.0,0.51,0.49
477,2,1.0,19.0,1.0,8.0,9.0,23.0,513.0,128.0,3.0,10.0,0.09,6.0,209.0,100.0,5.0,13.0,23.0,4.0,2.69354838709677,0.0,0.9,0.0,1.0,0.414285714285714,0.0,19.0,0.454545454545455,0.0,4.0,4.0,0.52,0.48
477,3,3.0,19.0,28.0,8.0,9.0,0.0,40.0,7.0,9.0,10.0,0.09,0.0,53.0,14.0,5.0,21.0,23.0,4.0,2.69354838709677,0.0,1.5,20.0,188.0,0.414285714285714,0.0,19.0,0.454545454545455,0.0,4.0,0.0,0.54,0.46
477,4,3.0,33.0,25.0,8.0,9.0,0.0,40.0,7.0,3.0,10.0,0.09,0.0,53.0,78.0,5.0,15.0,5.0,4.0,2.69354838709677,0.0,3.37096774193548,0.0,1.0,0.414285714285714,0.0,19.0,0.454545454545455,0.0,4.0,4.0,0.51,0.49
477,5,3.0,19.0,1.0,8.0,9.0,0.0,40.0,92.0,28.0,10.0,2.1,0.0,322.0,42.0,8.0,2.0,23.0,4.0,2.69354838709677,0.0,3.37096774193548,22.0,176.0,0.414285714285714,0.0,19.0,0.454545454545455,0.0,8.0,6.0,0.52,0.48
496,0,26.0,0.0,1.0,22.0,102.0,2.0,216.0,2.0,6.0,10.0,0.19,2.0,54.0,95.0,2.0,1.0,16.0,2.0,40.3,2.0,14.3,1.0,1.0,1.22413793103448,0.0,2843.0,1.0,0.0,1.0,3.0,0.51,0.49
496,1,26.0,0.0,1.0,22.0,1.0,2.0,216.0,2.0,1.0,10.0,5.2,2.0,54.0,12.0,2.0,1.0,42.0,2.0,30.6,8.0,10.9,1.0,1.0,1.22413793103448,0.0,9786.0,1.0,0.0,1.0,3.0,0.52,0.48
496,2,94.0,0.0,33.0,22.0,145.0,2.0,216.0,56.0,7.0,10.0,0.19,2.0,88.0,42.0,2.0,1.0,42.0,2.0,63.4,2.0,22.5,1.0,1.0,1.22413793103448,0.0,1068.0,1.0,0.0,1.0,3.0,0.51,0.49
496,3,26.0,0.0,1.0,22.0,1.0,2.0,216.0,2.0,1.0,10.0,5.2,2.0,54.0,12.0,2.0,1.0,8.0,2.0,30.6,8.0,10.9,1.0,1.0,1.22413793103448,0.0,9786.0,1.0,0.0,1.0,3.0,0.53,0.47
496,4,94.0,0.0,33.0,22.0,145.0,2.0,216.0,56.0,7.0,10.0,10.8,2.0,88.0,42.0,2.0,1.0,42.0,2.0,63.4,2.0,22.5,1.0,1.0,1.22413793103448,0.0,1068.0,1.0,0.0,1.0,3.0,0.52,0.48
522,0,21.0,0.0,4.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,0.09,8.0,10.0,95.0,1.0,4.0,18.0,2.0,4.44736842105263,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,255.0,1.0,0.0,1.0,0.0,0.52,0.48
522,1,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,0.09,0.0,10.0,95.0,1.0,4.0,18.0,2.0,55.8,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,255.0,1.0,0.0,1.0,0.0,0.55,0.45
522,2,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,0.09,0.0,10.0,13.0,1.0,4.0,18.0,2.0,4.44736842105263,1.0,3.6,1.0,1.0,0.901960784313726,0.0,255.0,1.0,0.0,1.0,0.0,0.53,0.47
522,3,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,0.09,0.0,10.0,95.0,1.0,4.0,18.0,2.0,63.0,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,255.0,1.0,0.0,1.0,0.0,0.55,0.45
522,4,21.0,10.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,0.09,0.0,10.0,95.0,1.0,4.0,18.0,2.0,26.6,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,255.0,1.0,0.0,1.0,0.0,0.53,0.47
522,5,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,0.09,0.0,10.0,95.0,1.0,4.0,166.0,2.0,4.44736842105263,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,255.0,1.0,0.0,1.0,0.0,0.51,0.49
522,6,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,0.09,0.0,10.0,95.0,1.0,4.0,18.0,2.0,34.2,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,255.0,1.0,0.0,1.0,0.0,0.55,0.45
522,7,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,0.09,0.0,10.0,95.0,1.0,4.0,18.0,2.0,46.7,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,255.0,1.0,0.0,1.0,0.0,0.55,0.45
522,8,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,0.09,0.0,10.0,95.0,1.0,4.0,18.0,2.0,8.9,1.0,3.52631578947368,1.0,1.0,0.6,0.0,255.0,1.0,0.0,1.0,0.0,0.55,0.45
539,0,39.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,1.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,2.5,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.52,0.48
539,1,9.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,16.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,1.0,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.52,0.48
539,2,9.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,1.0,2.0,0.05,1.0,26.0,41.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,20.6,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.51,0.49
539,3,9.0,0.0,8.0,1.0,11.0,0.0,18.0,3.0,1.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,2.6,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.55,0.45
539,4,9.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,1.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,1.4,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.53,0.47
539,5,9.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,10.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,2.5,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.51,0.49
539,6,9.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,1.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,1.0,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.54,0.46
539,7,9.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,1.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,2.5,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.53,0.47
539,8,9.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,1.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,2.6,1.0,1.0,0.829268292682927,0.0,47.0,1.0,0.0,2.0,0.0,0.53,0.47
542,0,13.0,0.0,2.0,5.0,50.0,1.0,137.0,11.0,0.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,58.0,2.0,5.0655737704918,0.0,22.4,1.0,1.0,0.959459459459459,0.0,3885.0,0.906976744186046,2.0,3.0,9.0,0.52,0.48
542,1,13.0,0.0,2.0,5.0,50.0,1.0,137.0,11.0,7.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,58.0,2.0,5.0655737704918,0.0,18.7,1.0,1.0,0.959459459459459,0.0,11788.0,0.906976744186046,2.0,3.0,9.0,0.53,0.47
542,2,13.0,0.0,2.0,5.0,50.0,1.0,137.0,11.0,0.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,58.0,2.0,5.0655737704918,0.0,14.6,1.0,1.0,0.959459459459459,0.0,2486.0,0.906976744186046,2.0,3.0,9.0,0.52,0.48
542,3,13.0,22.0,13.0,5.0,50.0,1.0,137.0,11.0,0.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,58.0,2.0,20.5,0.0,8.60655737704918,1.0,1.0,0.959459459459459,0.0,6121.0,0.906976744186046,2.0,3.0,9.0,0.51,0.49
542,4,13.0,0.0,2.0,100.0,50.0,1.0,137.0,11.0,0.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,58.0,2.0,5.0655737704918,0.0,10.8,1.0,1.0,0.959459459459459,0.0,9954.0,0.906976744186046,2.0,3.0,9.0,0.52,0.48
542,5,13.0,0.0,5.0,5.0,50.0,1.0,137.0,11.0,0.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,82.0,2.0,5.0655737704918,0.0,22.4,1.0,1.0,0.959459459459459,0.0,3885.0,0.906976744186046,2.0,3.0,9.0,0.56,0.44
542,6,13.0,0.0,2.0,5.0,50.0,1.0,137.0,11.0,0.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,82.0,2.0,5.0655737704918,0.0,22.4,1.0,1.0,0.959459459459459,0.0,3885.0,0.906976744186046,2.0,3.0,9.0,0.52,0.48
547,0,29.0,18.0,31.0,14.0,21.0,0.0,157.0,20.0,2.0,187.0,0.1,0.0,291.0,98.0,8.0,4.0,47.0,0.0,64.5,0.0,22.9,0.0,0.0,0.722222222222222,4.0,10104.0,1.0,0.0,5.0,2.0,0.52,0.48
547,1,5.0,25.0,1.0,14.0,21.0,0.0,157.0,22.0,2.0,181.0,0.1,11.0,154.0,98.0,4.0,89.0,47.0,2.0,52.6,18.0,18.7,0.0,0.0,0.722222222222222,0.0,374.0,1.0,0.0,6.0,0.0,0.51,0.49
547,2,96.0,5.0,24.0,14.0,21.0,0.0,157.0,22.0,2.0,26.0,5.6,0.0,154.0,98.0,9.0,28.0,47.0,5.0,33.1,29.0,11.7,0.0,0.0,0.722222222222222,4.0,374.0,1.0,0.0,6.0,13.0,0.51,0.49
547,3,5.0,25.0,1.0,14.0,21.0,0.0,157.0,22.0,2.0,181.0,9.0,11.0,154.0,98.0,4.0,89.0,19.0,2.0,52.6,18.0,18.7,0.0,0.0,3.3,0.0,374.0,1.0,0.0,6.0,0.0,0.51,0.49
547,4,5.0,25.0,1.0,14.0,21.0,0.0,157.0,22.0,2.0,181.0,9.0,11.0,154.0,98.0,4.0,89.0,47.0,2.0,52.6,18.0,18.7,0.0,0.0,3.3,0.0,374.0,1.0,0.0,6.0,0.0,0.51,0.49
551,0,21.0,0.0,23.0,2.0,7.0,0.0,68.0,6.0,2.0,5.0,8.3,0.0,57.0,87.0,5.0,0.0,21.0,1.0,48.9,0.0,17.3,1.0,1.0,0.742424242424242,0.0,68.0,0.833333333333333,0.0,2.0,7.0,0.54,0.46
551,1,21.0,0.0,23.0,2.0,143.0,0.0,68.0,6.0,2.0,5.0,8.3,0.0,57.0,87.0,5.0,0.0,21.0,1.0,48.9,0.0,17.3,1.0,1.0,0.742424242424242,0.0,68.0,0.833333333333333,0.0,2.0,7.0,0.53,0.47
551,2,94.0,0.0,33.0,2.0,145.0,0.0,68.0,56.0,2.0,5.0,0.12,0.0,88.0,42.0,5.0,0.0,21.0,1.0,63.4,0.0,22.5,1.0,1.0,0.742424242424242,0.0,68.0,0.833333333333333,0.0,1.0,7.0,0.53,0.47
551,3,21.0,0.0,22.0,2.0,7.0,0.0,68.0,22.0,2.0,5.0,5.7,0.0,57.0,87.0,5.0,0.0,21.0,1.0,33.4,31.0,11.8,1.0,1.0,0.742424242424242,4.0,3621.0,0.833333333333333,4.0,7.0,7.0,0.51,0.49
