test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
210,0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,9.9,0.0,10.0,60.0,2.0,0.0,12.0,2.0,29.6,1.0,2.9,1.0,1.0,0.416666666666667,0.0,0.0,0.0,0.0,3.0,3.0,0.66,0.34
210,1,1.0,0.0,18.0,0.0,1.0,0.0,41.0,1.0,0.0,2.0,0.75,0.0,12.0,61.0,2.0,0.0,11.0,1.0,3.92307692307692,0.0,2.38461538461538,0.0,1.0,1.4,0.0,0.0,0.0,0.0,1.0,1.0,0.51,0.49
256,0,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,11.0,15.0,0.08,1.0,207.0,26.0,1.0,2.0,0.0,8.0,5.61835748792271,0.0,20.8,11.0,1.0,0.248868778280543,0.0,60.0,0.8125,0.0,1.0,5.0,0.56,0.44
256,1,53.0,1.0,1.0,122.0,19.0,1.0,149.0,2.0,1.0,25.0,10.6,1.0,60.0,100.0,3.0,54.0,83.0,2.0,25.5,0.0,19.6,0.0,0.0,0.585365853658537,0.0,101.0,0.526315789473684,0.0,6.0,9.0,0.52,0.48
270,0,3.0,1.0,1.0,1.0,2.0,22.0,44.0,3.0,1.0,18.0,0.18,1.0,20.0,56.0,1.0,0.0,6.0,2.0,3.27272727272727,1.0,5.40909090909091,1.0,1.0,0.846153846153846,0.0,36.0,0.5,0.0,3.0,0.0,0.53,0.47
270,1,103.0,7.0,12.0,128.0,4.0,30.0,43.0,49.0,0.0,104.0,7.5,1.0,51.0,72.0,3.0,37.0,30.0,5.0,4.70909090909091,62.0,5.70909090909091,0.0,200.0,0.861538461538462,0.0,13485.0,0.727272727272727,0.0,2.0,9.0,0.52,0.48
468,0,5.0,0.0,1.0,0.0,7.0,1.0,50.0,3.0,2.0,6.0,0.23,0.0,22.0,77.0,4.0,6.0,11.0,1.0,5.62068965517241,1.0,2.4,1.0,1.0,0.454545454545455,0.0,90.0,0.3,0.0,1.0,0.0,0.51,0.49
468,1,1.0,0.0,1.0,1.0,2.0,2.0,62.0,3.0,1.0,0.0,0.53,0.0,10.0,100.0,1.0,2.0,7.0,2.0,14.8,0.0,3.83333333333333,1.0,1.0,0.625,0.0,53.0,1.0,0.0,1.0,0.0,0.54,0.46
474,0,0.0,1.0,1.0,1.0,3.0,0.0,39.0,2.0,0.0,2.0,0.21,1.0,11.0,87.0,7.0,0.0,1.0,7.0,2.78571428571429,0.0,7.0,2.0,1.0,1.11764705882353,0.0,0.0,0.0,0.0,4.0,2.0,0.53,0.47
474,1,0.0,1.0,2.0,1.0,3.0,0.0,36.0,2.0,0.0,0.0,0.18,0.0,13.0,57.0,2.0,0.0,17.0,2.0,3.0,1.0,7.375,2.0,1.0,0.684210526315789,0.0,4.0,1.0,0.0,3.0,1.0,0.51,0.49
474,2,2.0,0.0,1.0,4.0,2.0,0.0,39.0,2.0,0.0,2.0,0.22,1.0,12.0,91.0,5.0,0.0,9.0,2.0,3.21428571428571,1.0,6.57142857142857,2.0,1.0,1.0,0.0,7.0,0.666666666666667,0.0,4.0,0.0,0.55,0.45
477,0,26.0,1.0,1.0,1.0,3.0,0.0,40.0,2.0,6.0,1.0,2.3,0.0,50.0,73.0,4.0,3.0,8.0,2.0,4.52830188679245,0.0,6.56603773584906,1.0,1.0,0.839285714285714,1.0,2.0,1.0,0.0,3.0,4.0,0.54,0.46
477,1,11.0,0.0,1.0,3.0,9.0,0.0,42.0,14.0,0.0,1.0,5.5,0.0,100.0,85.0,3.0,0.0,9.0,2.0,28.1,0.0,1.1,1.0,1.0,0.385964912280702,0.0,27.0,0.8,0.0,1.0,3.0,0.55,0.45
