test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
16,0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.7,0.0,0.973154921796862,0.026845078203137977
16,1,0.0,0.0,1.0,0.0,1.0,0.0,2.0,58.0,1.0,2.0,3.0,0.51,0.0,65.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.9010088613304212,0.09899113866957877
16,2,0.0,0.0,1.0,0.0,0.0,1.0,2.0,58.0,1.0,5.0,9.0,0.56,0.0,77.0,2.0,2.0,1.0,1.0,2.4,0.0,1.0,0.0,0.0,0.7,1.0,0.9962855593265362,0.0037144406734638084
16,3,0.0,0.0,1.0,0.0,0.0,2.0,2.0,56.0,1.0,1.0,1.0,0.62,0.0,64.0,2.0,0.0,0.0,1.0,3.7,0.0,1.0,0.0,0.0,0.7,0.0,0.9860597573365822,0.013940242663417791
16,4,0.0,0.0,1.0,0.0,2.0,1.0,2.0,39.0,1.0,3.0,2.0,0.5,0.0,86.0,2.0,0.0,2.0,1.0,1.6,0.0,1.0,0.0,0.0,0.5,0.0,0.9855233088080758,0.01447669119192423
16,5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,58.0,1.0,5.0,9.0,0.56,0.0,85.0,2.0,2.0,0.0,1.0,2.4,0.0,1.0,0.0,0.0,0.6,2.0,0.9893048573592754,0.010695142640724535
16,6,0.0,0.0,1.0,0.0,2.0,0.0,0.0,58.0,1.0,3.0,5.0,0.59,0.0,85.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9979868050736215,0.0020131949263785306
16,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,9.0,0.0,0.0,70.0,2.0,0.0,3.0,1.0,3.2,0.0,1.0,0.0,0.0,0.7,0.0,0.9852447171370217,0.014755282862978366
16,8,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,80.0,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.7,0.0,0.9950719176232461,0.0049280823767538515
16,9,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,1.19,0.0,85.0,2.0,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,0.7,0.0,0.9946767815834919,0.005323218416508101
78,0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,62.0,3.0,0.0,9.0,0.26,0.0,64.0,1.0,0.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.98672503013753,0.013274969862469975
78,1,2.0,1.0,1.0,0.0,0.0,3.0,2.0,109.0,4.0,0.0,9.0,0.88,0.0,83.0,2.0,0.0,7.0,1.0,2.8,0.0,0.0,0.0,0.0,0.6,1.0,0.9759254673929942,0.024074532607005775
78,2,6.0,0.0,1.0,5.0,0.0,0.0,2.0,65.0,2.0,0.0,19.0,0.14,0.0,92.0,1.0,0.0,16.0,2.0,3.5,1.0,1.0,0.0,38.0,0.5,0.0,0.915308683489688,0.08469131651031203
78,3,0.0,0.0,1.0,0.0,0.0,2.0,2.0,69.0,1.0,8.0,0.0,0.5,0.0,78.0,0.0,2.0,8.0,2.0,4.2,0.0,0.0,0.0,0.0,0.6,0.0,0.9538268279278425,0.04617317207215751
78,4,0.0,0.0,1.0,0.0,0.0,2.0,2.0,69.0,1.0,8.0,0.0,0.81,0.0,0.0,3.0,2.0,8.0,2.0,4.2,0.0,0.0,0.0,0.0,0.6,0.0,0.9896506151289532,0.010349384871046766
78,5,0.0,0.0,1.0,0.0,0.0,2.0,2.0,129.0,3.0,0.0,4.0,1.12,0.0,85.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6,1.0,0.9847328962912213,0.015267103708778719
78,6,2.0,0.0,1.0,3.0,2.0,1.0,1.0,98.0,2.0,6.0,18.0,0.48,0.0,100.0,1.0,2.0,6.0,2.0,2.2,0.0,0.0,0.0,0.0,0.4,1.0,0.9853808077121112,0.014619192287888765
78,7,1.0,1.0,1.0,2.0,0.0,1.0,2.0,60.0,5.0,3.0,18.0,0.22,0.0,89.0,1.0,0.0,21.0,2.0,2.8,1.0,1.0,0.0,0.0,0.5,2.0,0.9272784400605181,0.0727215599394819
78,8,0.0,1.0,1.0,1.0,0.0,2.0,2.0,70.0,1.0,5.0,0.0,0.33,0.0,66.0,1.0,0.0,12.0,2.0,2.3,0.0,0.0,0.0,0.0,0.3,0.0,0.7614043993981473,0.23859560060185267
80,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,80.0,2.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,2.0,2.0,3.3,0.0,1.0,0.0,0.0,0.5,0.0,0.989998010741381,0.010001989258618896
80,1,0.0,0.0,1.0,6.0,0.0,0.0,1.0,69.0,1.0,0.0,8.0,0.63,0.0,90.0,2.0,0.0,9.0,1.0,10.8,0.0,1.0,0.0,0.0,0.7,2.0,0.9936222049062592,0.006377795093740785
80,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,75.0,1.0,0.0,7.0,0.48,0.0,85.0,2.0,1.0,0.0,2.0,4.6,0.0,1.0,0.0,0.0,0.5,3.0,0.9414733257936067,0.05852667420639336
80,3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,147.0,1.0,3.0,37.0,0.31,0.0,96.0,2.0,2.0,15.0,3.0,11.8,0.0,0.0,0.0,0.0,0.6,3.0,0.9340229815137208,0.0659770184862792
80,4,0.0,0.0,1.0,1.0,0.0,2.0,1.0,75.0,1.0,0.0,7.0,0.48,0.0,85.0,2.0,1.0,0.0,0.0,8.6,0.0,1.0,0.0,0.0,0.4,3.0,0.9939580439156555,0.0060419560843445064
80,5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,80.0,2.0,1.0,6.0,1.21,0.0,52.0,2.0,0.0,7.0,3.0,1.4,0.0,0.0,0.0,0.0,0.5,2.0,0.9606240626428747,0.03937593735712525
80,6,1.0,0.0,1.0,1.0,0.0,2.0,2.0,68.0,1.0,0.0,2.0,0.42,0.0,55.0,2.0,0.0,1.0,2.0,5.6,2.0,1.0,0.0,0.0,0.5,1.0,0.9931912457484696,0.006808754251530329
80,7,0.0,0.0,1.0,1.0,0.0,2.0,1.0,85.0,1.0,0.0,12.0,0.87,0.0,92.0,2.0,0.0,4.0,1.0,8.6,0.0,1.0,0.0,0.0,0.4,1.0,0.9833416596663349,0.016658340333665145
80,8,1.0,0.0,1.0,2.0,1.0,0.0,2.0,60.0,4.0,4.0,15.0,0.14,0.0,94.0,2.0,0.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.6,2.0,0.9211533110157925,0.07884668898420755
80,9,5.0,0.0,1.0,0.0,0.0,2.0,1.0,68.0,1.0,7.0,5.0,0.29,2.0,68.0,3.0,3.0,3.0,1.0,3.3,0.0,1.0,0.0,0.0,0.7,1.0,0.9815619891787382,0.01843801082126184
85,0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,60.0,5.0,3.0,18.0,0.22,0.0,89.0,1.0,0.0,21.0,2.0,2.8,1.0,1.0,0.0,0.0,0.5,2.0,0.9272784400605181,0.0727215599394819
