test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1,0,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,74.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,10.0,0.5139924632922318,0.4860075367077682
1,1,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,358.0,0.487179487179487,0.0,1.0,0.0,3.0,10.0,0.6020888337746657,0.39791116622533423
1,2,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1190.0,0.487179487179487,0.0,1.0,0.0,3.0,8.0,0.6020888337746657,0.39791116622533423
1,3,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,133.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,9.0,0.5139924632922318,0.4860075367077682
1,4,1.0,11.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,11.0,0.6181047660663523,0.38189523393364766
1,5,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,349.0,0.487179487179487,0.0,1.0,0.0,3.0,6.0,0.7313616098594775,0.26863839014052254
1,6,1.0,13.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,12.0,0.6181047660663523,0.38189523393364766
1,7,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,7.0,7.0,0.5047625620264202,0.4952374379735798
1,8,1.0,4.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,11.0,0.6181047660663523,0.38189523393364766
1,9,1.0,19.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,11.0,0.6181047660663523,0.38189523393364766
1,10,1.0,10.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,7.0,0.6181047660663523,0.38189523393364766
1,11,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,102.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,6.0,0.6555103547816696,0.3444896452183304
1,12,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,186.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,10.0,0.5139924632922318,0.4860075367077682
1,13,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,753.0,0.487179487179487,0.0,1.0,0.0,3.0,13.0,0.6020888337746657,0.39791116622533423
