test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1,0,0.0,20.0,0.0,0.0,22.0,4.0,15.0,32.91,0.0,89.0,2.0,1.0,3.0,2.0,1.81818181818182,1.0,1.0,1.0,0.473684210526316,0.0,0.0,0.0,3.0,3.0,0.9957780597014612,0.004221940298538885
24,0,5.0,1.0,20.0,0.0,194.0,2.0,276.0,13.86,0.0,98.0,2.0,1.0,3.0,1.0,9.82692307692308,0.0,1.0,0.0,0.428571428571429,0.0,0.357142857142857,1.0,4.0,13.0,0.5477991297226967,0.4522008702773032
24,1,9.0,1.0,0.0,6.0,215.0,2.0,49.0,25.49,2.0,89.0,2.0,0.0,33.0,2.0,7.25,0.0,1.0,1.0,2.0,0.0,0.3,0.0,4.0,6.0,0.9014567690260856,0.09854323097391436
24,2,37.0,1.0,55.0,0.0,374.0,62.0,93.0,31.07,0.0,100.0,3.0,13.0,22.0,4.0,1.92005813953488,0.0,0.0,0.0,0.551181102362205,0.0,0.0,0.0,6.0,0.0,0.980456934535823,0.019543065464176942
64,0,2.0,1.0,0.0,0.0,22.0,6.0,0.0,17.44,1.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.55,4.0,0.0,0.0,2.0,0.0,0.9954613462321549,0.004538653767845075
94,0,0.0,1.0,0.0,0.0,26.0,1.0,5.0,0.04,24.0,99.0,1.0,2.0,1.0,2.0,0.356382978723404,0.0,0.0,1.0,5.6,0.0,0.0,0.0,1.0,1.0,0.8478782939960918,0.15212170600390815
101,0,2.0,1.0,0.0,1.0,652.0,1.0,8.0,1.63,0.0,96.0,1.0,59.0,85.0,2.0,0.594059405940594,0.0,0.0,1.0,0.144230769230769,0.0,0.5,0.0,5.0,1.0,0.6220536244276131,0.3779463755723869
101,1,9.0,1.0,10.0,10.0,666.0,3.0,3.0,34.57,0.0,93.0,1.0,0.0,43.0,2.0,9.04545454545454,0.0,1.0,1.0,1.32608695652174,0.0,0.5,0.0,4.0,11.0,0.7243701780272878,0.27562982197271224
101,2,8.0,1.0,97.0,3.0,503.0,14.0,10.0,8.77,0.0,73.0,2.0,6.0,63.0,2.0,4.71774193548387,0.0,1.0,0.0,1.08391608391608,0.0,0.375,0.0,6.0,6.0,0.8567858147978522,0.1432141852021478
102,0,2.0,2.0,1.0,2.0,41.0,1.0,7.0,40.83,1.0,75.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,0.0,0.0,3.0,0.0,0.9946283361193363,0.00537166388066373
102,1,0.0,1.0,0.0,0.0,43.0,1.0,8.0,15.82,0.0,78.0,1.0,0.0,12.0,2.0,4.59259259259259,0.0,1.0,1.0,0.482758620689655,0.0,1.0,0.0,4.0,3.0,0.9444336894268085,0.05556631057319148
102,2,0.0,1.0,0.0,1.0,44.0,1.0,6.0,42.53,1.0,71.0,2.0,0.0,17.0,1.0,3.6,2.0,2.0,1.0,1.47058823529412,0.0,0.0,0.0,5.0,2.0,0.997463512400358,0.0025364875996420093
108,0,3.0,1.0,1.0,2.0,99.0,2.0,6.0,7.63,4.0,88.0,1.0,0.0,4.0,2.0,3.71428571428571,1.0,1.0,1.0,1.09677419354839,0.0,0.5,0.0,6.0,3.0,0.9050474053086182,0.09495259469138181
