test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
80,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,261.0,2.0,7.0,31.0,4.54,0.0,97.0,2.0,21.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,1.0,0.568445475638051,2.0,0.6874804973626056,0.31251950263739453
80,1,42.0,0.0,1.0,1.0,2.0,2.0,2.0,254.0,1.0,0.0,5.0,0.23,3.0,81.0,5.0,3.0,11.0,1.0,3.23728813559322,0.0,2.0,0.0,0.0,0.514127764127764,3.0,0.7848391239474781,0.21516087605252185
104,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,37.0,1.0,7.0,6.0,0.1,0.0,87.0,2.0,0.0,8.0,1.0,5.13333333333333,1.0,1.0,0.0,0.0,0.464757709251101,1.0,0.9175334874210634,0.08246651257893652
104,1,3.0,0.0,2.0,1.0,0.0,0.0,3.0,319.0,1.0,4.0,77.0,0.14,1.0,81.0,2.0,1.0,26.0,1.0,3.92857142857143,0.0,1.0,0.0,4.0,0.601973684210526,1.0,0.7388709096747398,0.26112909032526016
104,2,3.0,0.0,1.0,3.0,0.0,0.0,2.0,31.0,1.0,7.0,12.0,0.12,0.0,35.0,1.0,1.0,25.0,2.0,2.6,17.0,0.0,0.0,0.0,0.706744868035191,0.0,0.7741677424928306,0.22583225750716937
147,0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,155.0,1.0,4.0,2.0,0.78,0.0,60.0,3.0,0.0,27.0,1.0,3.22222222222222,0.0,35.0,0.0,13.0,0.690909090909091,1.0,0.824488018859495,0.17551198114050512
147,1,0.0,1.0,2.0,1.0,0.0,3.0,3.0,141.0,4.0,9.0,13.0,0.26,0.0,89.0,2.0,42.0,25.0,2.0,3.775,0.0,0.0,0.0,14.0,0.584239130434783,1.0,0.8011433557318907,0.1988566442681094
147,2,8.0,0.0,1.0,45.0,0.0,2.0,3.0,143.0,1.0,0.0,8.0,0.35,1.0,52.0,1.0,1.0,14.0,2.0,6.46666666666667,2.0,1.0,0.0,5.0,0.677570093457944,2.0,0.7814309995999592,0.21856900040004074
166,0,27.0,0.0,1.0,2.0,0.0,0.0,2.0,33.0,3.0,26.0,12.0,0.1,0.0,85.0,4.0,8.0,13.0,2.0,7.05,0.0,0.0,0.0,19.0,0.650442477876106,2.0,0.7852077095726987,0.21479229042730144
166,1,0.0,0.0,1.0,78.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,38.0,2.0,5.10810810810811,0.0,1.0,0.0,0.0,0.607072691552063,1.0,0.7850935598298658,0.21490644017013444
166,2,4.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,1.0,3.0,9.0,0.13,0.0,95.0,1.0,0.0,9.0,3.0,2.39583333333333,0.0,1.0,0.0,126.0,0.648318042813456,1.0,0.8369035668751788,0.1630964331248214
166,3,1.0,0.0,1.0,94.0,0.0,0.0,2.0,30.0,1.0,4.0,4.0,0.1,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,17.0,0.580555555555556,0.0,0.8132836223801826,0.18671637761981738
166,4,2.0,0.0,1.0,1.0,0.0,0.0,1.0,42.0,1.0,6.0,11.0,0.07,4.0,82.0,4.0,1.0,15.0,1.0,51.4,2.0,1.0,0.0,20.0,0.7,1.0,0.7863711710417536,0.21362882895824653
