test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
0,0,0.0,0.0,2.0,1.0,0.0,0.0,23.0,0.0,11.0,12.0,0.37,1.0,17.0,4.0,0.0,6.0,1.0,2.75,0.0,6.25,1.0,1.0,0.777777777777778,320.0,1.0,0.0,1.0,1.0,0.5832527783691634,0.4167472216308366
0,1,0.0,0.0,2.0,1.0,0.0,0.0,29.0,0.0,11.0,12.0,0.35,1.0,100.0,4.0,0.0,6.0,5.0,2.75,0.0,6.41666666666667,1.0,1.0,0.777777777777778,326.0,1.0,0.0,1.0,1.0,0.5084649694609473,0.4915350305390527
0,2,1.0,2.0,1.0,8.0,1.0,268.0,2.0,0.0,13.0,8.0,0.22,0.0,81.0,2.0,0.0,4.0,2.0,4.72727272727273,1.0,6.18181818181818,1.0,214.0,1.57142857142857,299.0,1.0,0.0,1.0,0.0,0.6483795230832253,0.35162047691677467
6,0,2.0,0.0,1.0,0.0,0.0,146.0,27.0,0.0,14.0,15.0,0.74,0.0,85.0,1.0,0.0,11.0,2.0,4.41176470588235,0.0,3.64705882352941,1.0,1.0,0.526315789473684,361.0,0.625,0.0,1.0,4.0,0.6024474266819633,0.3975525733180368
6,1,1.0,0.0,1.0,1.0,0.0,3.0,33.0,0.0,0.0,6.0,0.1,9.0,71.0,4.0,0.0,3.0,1.0,4.42857142857143,1.0,7.85714285714286,2.0,1.0,0.666666666666667,373.0,0.5,0.0,2.0,1.0,0.5024853908321191,0.49751460916788093
9,0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,8.0,7.88,0.0,54.0,2.0,0.0,9.0,1.0,2.375,1.0,4.375,3.0,1.0,3.2,199.0,0.75,0.0,3.0,3.0,0.6058479150593813,0.3941520849406187
9,1,0.0,0.0,1.0,1.0,0.0,4.0,27.0,0.0,4.0,20.0,0.89,0.0,55.0,2.0,1.0,9.0,1.0,2.77777777777778,1.0,4.77777777777778,3.0,1.0,0.461538461538462,202.0,0.75,0.0,2.0,3.0,0.6480638677683844,0.3519361322316156
9,2,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,4.0,9.0,0.79,0.0,55.0,2.0,0.0,3.0,1.0,2.11111111111111,1.0,4.22222222222222,3.0,1.0,0.461538461538462,194.0,0.75,0.0,3.0,2.0,0.7641047138866325,0.23589528611336752
10,0,1.0,0.0,4.0,6.0,0.0,5.0,1.0,0.0,10.0,7.0,0.63,2.0,80.0,1.0,0.0,4.0,1.0,4.125,1.0,4.875,1.0,375.0,2.1,339.0,0.375,0.0,4.0,3.0,0.6124559554445435,0.3875440445554566
10,1,8.0,0.0,1.0,5.0,0.0,1.0,3.0,1.0,7.0,16.0,0.3,0.0,87.0,3.0,0.0,17.0,2.0,2.68,0.0,3.04,0.0,140.0,0.551724137931034,111.0,0.666666666666667,0.0,1.0,1.0,0.56572410542903,0.43427589457097004
