test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
0,0,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,0.05,0.0,100.0,2.0,0.0,12.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.0,0.0,5.0,13.0,0.6524833083074527,0.3475166916925473
0,1,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,0.01,0.0,100.0,2.0,0.0,12.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.0,0.0,5.0,4.0,0.6522701127979539,0.3477298872020461
6,0,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0,12.0,17.7,0.0,75.0,2.0,0.0,12.0,1.0,2.75,1.0,4.16666666666667,1.0,1.0,0.352941176470588,361.0,1.1,0.0,5.0,3.0,0.5652153593964605,0.4347846406035395
6,1,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0,12.0,16.91,0.0,75.0,2.0,0.0,12.0,1.0,2.75,1.0,4.16666666666667,1.0,1.0,0.352941176470588,361.0,1.0,0.0,5.0,3.0,0.5652153593964605,0.4347846406035395
6,2,0.0,0.0,1.0,2.0,1.0,5.0,3.0,6.0,5.0,12.0,0.88,0.0,75.0,2.0,0.0,12.0,1.0,2.75,1.0,4.16666666666667,1.0,1.0,0.352941176470588,361.0,1.1,0.0,5.0,3.0,0.5940409520114722,0.40595904798852783
6,3,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0,12.0,0.28,0.0,75.0,2.0,0.0,12.0,1.0,2.75,1.0,4.16666666666667,1.0,1.0,0.352941176470588,361.0,0.0,0.0,5.0,3.0,0.5846234818909604,0.4153765181090396
6,4,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0,12.0,17.01,0.0,75.0,2.0,0.0,12.0,1.0,2.75,1.0,4.16666666666667,1.0,1.0,0.352941176470588,361.0,1.0,0.0,5.0,3.0,0.5652153593964605,0.4347846406035395
6,5,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0,12.0,16.4,0.0,75.0,2.0,0.0,12.0,1.0,2.75,1.0,4.16666666666667,1.0,1.0,0.352941176470588,361.0,1.0,0.0,5.0,3.0,0.5652153593964605,0.4347846406035395
6,6,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0,12.0,15.63,0.0,75.0,2.0,0.0,12.0,1.0,2.75,1.0,4.16666666666667,1.0,1.0,0.352941176470588,361.0,1.0,0.0,5.0,3.0,0.5652153593964605,0.4347846406035395
6,7,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,5.0,12.0,15.51,0.0,75.0,2.0,0.0,12.0,1.0,2.75,1.0,4.16666666666667,1.0,1.0,0.352941176470588,361.0,1.0,0.0,5.0,3.0,0.5652153593964605,0.4347846406035395
