test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
30,0,0.0,1.0,2.0,14.0,2.0,32.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.66952056,0.33047944
30,1,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,5.0,2.0,3.72151898734177,4.0,4.27848101265823,0.0,1.0,0.777777777777778,2.0,2.0,2.0,0.554122,0.44587806
30,2,0.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.73648965,0.26351038
30,3,21.0,1.0,2.0,14.0,18.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,5.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,3.0,0.51835346,0.4816465
30,4,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,4.0,2.0,3.72151898734177,18.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.554122,0.44587806
30,5,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,51.0,7.0,77.0,3.0,2.0,4.0,8.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.54250157,0.45749843
30,6,0.0,1.0,8.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,33.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.73648965,0.26351038
30,7,3.0,1.0,2.0,214.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,5.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.7208662,0.27913377
30,8,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,2.0,4.0,17.3,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.54705226,0.4529477
30,9,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,10.0,2.0,6.2,19.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.5839851,0.4160149
49,0,0.0,1.0,2.0,17.0,1.0,32.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,1.0,3.0,0.84444577,0.15555423
49,1,2.0,1.0,2.0,17.0,1.0,25.0,9.0,29.0,72.3,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,11.0,1.0,0.470588235294118,0.0,3.0,3.0,0.7242553,0.27574465
49,2,0.0,121.0,2.0,17.0,19.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.6596939,0.3403061
49,3,3.0,1.0,2.0,214.0,1.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,5.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.470588235294118,0.0,3.0,3.0,0.5815385,0.4184615
49,4,0.0,1.0,2.0,17.0,1.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.4,0.0,3.0,3.0,0.60063994,0.3993601
